,context,question,answerA,answerB,answerC,correct
2967,Tracy met Skylar at the station to pick her up from school like she said she would.,What will Tracy want to do next?,drive to the school,get food,have a car,B
2968,Quinn who was trying to lose weight ate a salad every single day.,What will Quinn want to do next?,go to the gym,have some chocolate,eat a burger,A
2969,Casey was still in high school when she got pregnant.,How would you describe Casey?,in big trouble,very immature,a great mom,B
2970,Jordan's teacher liked Jordan because they always took part in the classroom discussions and made thoughtful contributions to each conversation.,How would you describe Jordan?,a shy person,pleased with helping his teacher,a student in a classroom,C
2971,Tracy let things go because they wouldn't agree on anything.,How would Tracy feel afterwards?,very weak,not demanding,would be aggravated,C
2972,Riley and her friends were out and her car died on them.,How would you describe Riley?,worried,a problem solver,upset,A
2973,Lee couldn't believe how the whole deal had fallen apart.,Why did Lee do this?,wanted to express their pleasure,wanted to express their anger,needed to make a poor choice,B
2974,Sasha got near Robin and shooed away a wasp that was flying around.,Why did Sasha do this?,wanted to sit away from the wasp,be thankful to Robin,did not want Robin to get stung by a wasp,C
2975,"He had been cooking all day, when she arrived, Austin pulled her chair out and also grabbed a drink for her.",What will Austin want to do next?,interrupt everything she says,open the bottle for her,"tell her to hurry up and get out, he was getting ready to eat",B
2976,Ash told Mike about their plan to break into the bank after hours and steal the money.,What will Ash want to do next?,finalize the robbery plans,get a car for the getaway,finalize the wedding plans,B
2977,Sasha determined Aubreys costomer base was young and it didnt work for the purposes of the company.,How would Aubrey feel as a result?,terrible all that hard work to the trash,happy and proud about her work,smart,A
2978,jesse wanted to get super drunk so he took money to a bar.,What will Jesse want to do next?,buy no drinks,refuse to talk to anyone,buy drinks,C
2979,Casey got their money's worth when they went grocery shopping.,What does Casey need to do before this?,put the groceries away,get money,put the groceries in the car,B
2980,Ash sent Sydney to work without a lunch for the third time this week.,How would you describe Ash?,inconsiderate,annoyed at Ash,helpful,A
2981,"At the big race, someone came in first, Riley's father came second, then Quinn succeeded them.",How would Quinn feel afterwards?,like a competitor,like a silver medalist,pleased,C
2982,Robin wanted to jump in the pool. Kendall held Robin's phone.,What will Kendall want to do next?,make sure they had on appropriate attire,set down the phone,drop the phone in the water,B
2983,Riley learnt how to cook from her mother when she was a kid.,What does Riley need to do before this?,needed to pay attention,impress their mother,be independent,A
2984,Sydney separated the toe from the body to examine it carefully.,What does Sydney need to do before this?,was performing an autopsy,uncover a body,work at a flower shop,B
2985,Aubrey took Cameron's friend out for ice cream without telling her.,How would Cameron feel as a result?,sad,they are loved,they are important,A
2986,Bailey rounded the corner looking to score the winning run in baseball.,How would Bailey feel afterwards?,would be withdrawn,would be sullen,accomplished,C
2987,"Ash needed beer and cigarettes, so Ash sent their young daughter to the store.",How would Others feel as a result?,was an irresponsible parent,was lazy,like Ash needs help with parenting,C
2988,Casey gave Quinn things they needed when they moved into their new place.,What will Quinn want to do next?,talk to Casey,buy the things,use the things,C
2989,The summer holidays were finally over and Robin started school again today.,What will Robin want to do next?,not make friends,make friends,she had no choice,B
2990,"Ash was getting ready to move. When going to pack, Ash realized they had too much stuff.",How would you describe Ash?,a collector of things,they need to have a yard sale,lost in what to do,A
2991,"Riley was running behind like always and forgot her umbrella, and Riley got caught in the rain.",How would you describe Riley?,occasionally forgetful,very responsible,extremely punctual,A
2992,Kendall took professional pictures of Tracy at a publicity event. Kendall selected the best ones and enhanced them to sell to Tracy.,How would you describe Kendall?,A paparazzi,Hopeful she will make a sale,Proud of her work,C
2993,Remy carried out Addison's work plans when she was on maternity leave.,Why did Remy carry out the plans?,cancel her plans,help Addison with her plans,sabotage the plans,B
2994,Jan bought a coffee for her friend who was very tired.,What does Jan need to do before this?,Ask if they want to talk,take a nap,go to the coffee place,C
2995,Jan went outside to play after watching her favorite movie for awhile.,Why did Jan do this?,get exercise,get a bat,pick up a ball,A
2996,Casey and the philosopher hated each other. Casey discovered the philosopher's secret they were trying to hide.,How would Casey feel afterwards?,sad about their secret being revealed,able to blackmail the philosopher,hard to get to know,B
2997,Sasha layered their hands on his back because they wanted a vigorous massage.,Why did Sasha do this?,work the muscles,continue massaging others,give a massage,C
2998,"Casey was with her friends and was trying to impress them, so she tossed her drink back.",Why did Casey do this?,show her friends how cool she was,get drunk,ssed her drink away,A
2999,Cameron climbed the fence to escape the prison from which he was held wrongfully convicted of murder.,What does Cameron need to do before this?,run away,needed to be incarcerated,needed a nap,B
3000,"Skylar loved to dance, so she turned dancing into a career.",How would you describe Skylar?,gangly,uncoordinated,very coordinated,C
3001,Carson wasn't studying enough so Bailey layered Carson's hand with papers to study.,How would Bailey feel afterwards?,lazy,ungrateful,responsible,C
3002,"After explaining everything very carefully to Alex, Casey obtained Alex's understanding.",How would Casey feel afterwards?,angry that Alex could not understand,disappointed,accomplished,C
3003,Robin moved away last year and missed their daughter. So Robin called his daughter to talk for a while.,What will Robins daughter want to do next?,Robins daughter asks them to move back closer to  home,move,glad they moved away,A
3004,"In typical cult fashion, Aubrey cut their throat according to the person of the cloth's direct orders.",What will Aubrey want to do next?,leave the cult as soon as possible,cut someone else's throat,dead,A
3005,"Aubrey, the professor, opened the projects that the students submitted in the online form.",How would Aubrey feel afterwards?,confused as to how to find the projects,angry that the students didn't submit the projects,pleasantly surprised at the high quality assignments,C
3006,Sasha cut Cameron's hair herself yesterday after dinner before her shower.,What will happen to Cameron?,be besieged by others who want haircuts,decide to go to beauty school,get praise,C
3007,Cameron asked Alex their salary. Alex lied to Cameron.,What does Alex need to do before this?,own a business,keep up the lie,have a job,C
3008,Jan gave Bailey another shot after the break up that happened last year.,How would you describe Jan?,careless,rude,caring,C
3009,Kai coveted their neighbors house so they decided to take on a number of DIY projects to transform their own house into their dream house.,How would you describe Kai?,excited,aspirational,disciplined,B
3010,Remy was watching the horse race and made a bet with friends.,How would Remy feel afterwards?,excited,at a horse race,gambling,A
3011,Remy killed her pet rats after she discovered they have rabies too.,What will happen to remy?,mourn her pet rats,she will have no pets,get new rats,A
3012,Alex never found out about the incident with the werewolf and the vampire.,What will Alex want to do next?,say nothing,go about their business,write a book,B
3013,Taylor told Alex what was going on at home even though her dad had threatened not to.,How would you describe Taylor?,making a big deal out of nothing,happy they told about their family situation,brave for asking for help,A
3014,Aubrey pulled Remy apart from the other girl before a fight started over a boy.,What will Remy want to do next?,stop senseless violence,dance fight,push Aubrey away,C
3015,Jordan was playing cards and used the full deck for the game.,How would Jordan feel afterwards?,normal,calm,Like they had fun,C
3016,Addison got Quinn in a trademark trap and stole his invention from him.,What will Addison want to do next?,get revenge on Quinn,congratulate Quinn,sell the product,C
3017,Sasha missed my flight because she was running late.,How would you describe Sasha?,competent,irresponsible,capable,B
3018,Sasha was playing football and crossed the goal line. They dropped the ball on the ground.,How would you describe Sasha?,fat,athletic,overjoyed,B
3019,Tracy caught a bird and she decided to keep it.,What will Tracy want to do next?,wanted a pet bird,be sad,love animals,C
3020,Kendall immediately picked her up on his way back home from work.,What does Kendall need to do before this?,ask her where she is,pick up food on the way back,stop to get gas,A
3021,Austin proclaimed punishment to the captive criminals after catching them stealing from the gold reserve.,Why did Austin do this?,give the gold away,encourage others to steal,make sure they didn't do it again,C
3022,Kai moved towards Skylar and attempted to pick her nose.,How would Skylar feel as a result?,confused by Kai's actions,like she played a trick on Skylar,happy to have their nose picked,A
3023,aubrey was rude and flamboyant so she made a pig of herself.,How would Others feel as a result?,annoyed,calm,happy,A
3024,Jesse performed Cameron's task at work since he was sick.,What will Jesse want to do next?,Not do Cameron's work,Tell Cameron too bad,Keep working on it,C
3025,Austin pulled themselves back after they had fallen down hard the other day.,How would you describe Austin?,sad,strong,weak,B
3026,Quinn at chicken at home because everyone else was busy.,Why did Quinn do this?,like she wasn't alone,eat even though she was full,enjoy some chicken,C
3027,"Austin bought a new dress for their girlfriend, and then put it in a gift box.",What does Austin need to do before this?,go to the park,pick out the dress,surprise his girlfriend,B
3028,Remy gave Robin the feeling of fear when he got scared watching the horror movie.,What does Remy need to do before this?,apologize to Robin for scaring them,be with Robin before this,apologize to Robin for shocking them,B
3029,Quinn is a baker with a good heart and made cookies for others.,What will Others want to do next?,help Quinn as he makes more movies for the rest,make people smile,thank Quinn for the cookies he baked for them,C
3030,"After weeks of careful research, Robin landed a new job with higher pay.",Why did Robin do this?,avoid making changes in her work life,work for a prestigious company,decide what type of job she wants,B
3031,"After giving their niece money, Robin felt really proud of herself and happy she could help.",How did Robin feel afterwards?,felt proud of her niece,felt her niece was proud,felt happy she could help,C
3032,Bailey liked to talk too much and spent an hour wasting Addison's time. It made Addison late for a meeting with her boss and put her behind all day.,What will Addison want to do next?,relax and have brunch,text her boss,Make more time,B
3033,Tracy attained the end of the song there where it was not supposed to end.,How would you describe Tracy?,attentive,not very musical,happy,B
3034,Kai gave Sasha a place to stay after Sasha lost her home and all contents in a fire.,How would Kai feel as a result?,a generous person,inconvenienced,helpful,A
3035,Remy knew Aubrey best and just knew that Aubrey had cheated in the game of tennis.,How would Remy feel afterwards?,very disrespected,very seeing,very fairly treated,A
3036,Jan prevented the trash can from overflowing with trash.,Why did Jan do this?,get another trash bag,stay clean,get up to do chores,B
3037,Sasha open robins account so she could pay off her debt.,How would Sasha feel afterwards?,helpful,cool about it,good about it,A
3038,It was late at the party and Remy said they had to leave.,What will Others want to do next?,Arrive at the party,tell Remy goodbye,at the next party,B
3039,Ash cut a wide swath in the argument with their superior mastery of the language.,What does Ash need to do before this?,get involved in the movie,have a good grasp of mathematics,get involved in the discussion,C
3040,Riley gave each of the boys their own set of cards to build a house of cards.,Why did Riley do this?,leave the boys alone,foster creativity in the boys,Hard to understand,B
3041,Jesse lost his voice during the concert by yelling too much.,What does Jesse need to do before this?,silently watch the band,go to the concert,talk quietly,B
3042,Kai wanted to get married but everyone thought that Kai was not ready for it.,What will Others want to do next?,talk Kai out of marriage,explain the benefits of marriage to Kai,prove herself,A
3043,Tracy saw Alex's friends at the mall and talked to them.,Why did Tracy do this?,continue her shopping at the mall,wanted to be social,tell Alex that she saw his friends,B
3044,Taylor showed Casey the path to change her life and re-find her faith.,How would Taylor feel afterwards?,more jealous,hopeful,more spiritual,B
3045,Remy gave Robin the feeling of love by having sex with her in bed.,How would Remy feel afterwards?,as normal,as ordinary,horny,C
3046,Skylar called Bailey by name because they had become close friends over the summer.,What will happen to Bailey next?,stop being friends with Skylar,talk to Skylar,ignore Skylar,B
3047,Taylor told Alex he was going on a camping trip to the National park.,What will Alex want to do next?,pack camping supplies,drive to the grain house,prepare for the trip,C
3048,Jan took an art class and got a very good grade in it.,Why did Jan do this?,pass the class,be rude,study art history,A
3049,Tracy is not the smartest person at home or in her class. Tracey gets bored easily. Tracy decided to stick a fork in an outlet.,What will happen to Tracy?,get electrocuted,have to teach Tracy how to behave,have to take Tracy to a hospital,A
3050,"Kendall quit the team in frustration, after she missed a practice and wasn't allowed to play in the next game.",How would you describe Kendall?,frustrated that the team quit on her,working hard to play in the next game,upset about her place on her former team,C
3051,Sydney went to the doctor and got their hearing checked.,How would you describe Sydney?,glad,As a person concerned about health,relieved,B
3052,Jesse was running on the pavement and fell.,How would you describe Jesse?,fast,foolish,injured,C
3053,Ash went separate ways after leaving Addison's house and they both got something good to eat for dinner.,What will Ash want to do next?,relief,go to bed,go to sleep,B
3054,Kendall was sacked for their previous job for always being late but it was only afterwards that Kendall realised how stupid they were so they found a new job.,How would Kendall feel afterwards?,Irresponsable,Relieved,Anxious,B
3055,Sydney lived with Carson's parents while his own parents were out of the country.,What will Sydney want to do next?,run away from home,had no home,call his parents,C
3056,Robin will leave Aubrey soon due to relationship problems between them.,What does Robin need to do before this?,talk to Robin about their issues,ignore Robin before leaving them,leave Robin without telling anyone,A
3057,Remy saw Jesse let go of their grip and go down the slide.,What will happen to Jesse?,enjoy playing,talk about fun,scared,A
3058,"Ash brought Lee's family a pie, so they can eat it later that day.",Why did Ash do this?,eat the pie later,bored,proud,A
3059,Skylar had always been a weird person but he had gotten worse recently.,How would Others feel as a result?,a goofy person,at home,awkward,C
3060,Carson is currently 9 months pregnant and close to giving birth.,How would Others feel as a result?,Happy for carson,Sad about Carson,Angry at Carson,A
3061,Aubrey was adopted and didn't know her new family well. Aubrey asked Tracy questions regarding their parents.,How would Aubrey feel afterwards?,curious about their background,informed,lonely,B
3062,"Tracy gave Jan permission to eat, so they ate a giant steak with potatoes.",How would you describe Tracy?,feeling happy,feeling bored,Hungry,C
3063,"Although Sasha did not want to move, Sasha understood the situation.",How would Sasha feel afterwards?,patient and caring,lonely,proud,A
3064,Sydney changed horses in midstream to a more durable and reliable horse.,What will Sydney want to do next?,start walking,ride the horse,wanted to win the race,B
3065,Sasha tangled Jordan's fingers so tightly he lost all circulation to them.,What will happen to Jordan?,be yelled at,see a pediatrician,wear prosthetic,A
3066,Kendall saw tears run down Jordan's cheeks when Kendall told Jordan the news about his father.,What will Kendall want to do next?,blow their nose,pillage Jordan,comfort Jordan,C
3067,Jesse was working a lot at his job. Jesse really looked forward to vacation.,How would you describe Jesse?,grateful for time off,dedicated,unreliable,B
3068,Sylar started writing and easily constructed another argument to present.,What does Skylar need to do before this?,go to a party,sit next to her computer,go to bed,B
3069,Austin did not want to leave the beach they were staying at for vacation.,How would you describe Austin?,very tired,very lonely,very happy,C
3070,Kendall asked Sydney's friend if they would both like to come to her party.,What does Kendall need to do before this?,decide to have a party,cancel the party,get a nice dress,A
3071,Alex mentioned something in passing to Skylar about her personality that hurt Skylar's feelings.,How would Alex feel as a result?,sensative,overjoyed,ashamed for hurting his friend,C
3072,Sydney gave Ash a generous present for his birthday.,What will Ash want to do next?,thank Sydney,run away,liked,A
3073,Carson sent some photos to his friends of him at the beach and they liked them.,How would you describe Carson?,proud,adventurous,heroic,B
3074,Riley rescued Jan by pairing with Jan to meet the project deadline.,How would Riley feel afterwards?,unreal,like hero,was kind,B
3075,aubrey saw kai doing something bad so she opened her mouth to say something.,What will Kai want to do next?,bad,hear what aubrey has to say,walk away from aubrey,C
3076,"At a political rally for free speech, Sasha asserted her rights.",Why did Sasha do this?,go to more rallies,cause a riot in the streets,show just how free speech works,C
3077,"After not looking around at the various surroundings, Riley slipped, fell and cut their knee.",How would Riley feel afterwards?,want medical care,clumsy,indifferent to it all,B
3078,Ash went well and got a promotion.,How would Others feel as a result?,happy,excited,confused,B
3079,Skylar mounted Kai response with a strong argument against it.,What will Skylar want to do next?,prove her point to Kai,give a counterargument to Kai,argue more,A
3080,Addison returned to their car after leaving the office.,How would Addison feel afterwards?,as ambitous,they are finished at the office,they need to go home,C
3081,Quinn searched really hard to find money to help Robin for his trip.,What does Quinn need to do before this?,happy,check his bank accounts,loved,B
3082,Addison made sure to feed the dog dinner after their chores.,What does Addison need to do before this?,clean the dog's bowl,take the dog for a walk,of done their chores,C
3083,Jesse let their friends come after the others asked if it was alright.,How would Others feel as a result?,thankful as a result,ignored as a result,angry as a result,A
3084,taylor broke up with her boyfriend for the 5th time so she was sick and tired of drama.,What will happen to Taylor?,taylor will move on with her life,taylor will fall into depression,taylor will get back together with her ex boyfriend,C
3085,Austin told Bailey that he liked her a lot and wanted to date.,How would Austin feel afterwards?,romantic,hateful,tired,A
3086,Remy wanted Cameron to get their room clean so Cameron obeyed Remy's orders.,What will Cameron want to do next?,Grab a snack to eat,Start to pick up,Watch television,B
3087,Cameron put Tracy's arm around Tracy because Tracy kept grabbing things.,Why did Cameron do this?,keep their arm to themselves,show Tracy how to put arm around them,stop grabbing,A
3088,"Addison could not afford to pay for her lunch, so Sydney lent her money.",What will Addison want to do next?,punch Sydney for buying her lunch,pay Jonny back,thank Sydney by buying her lunch next time,C
3089,Riley used Taylor's computer to get all of their homework done.,What will happen to Taylor?,get thanked by Riley,she will finish,she will turn it in,A
3090,Casey had foolish expectations about the durability of the materials. Jesse burst Casey's bubble.,How would Casey feel as a result?,worried that Jesse would never provide feedback,excited that the materials are indestructible,thankful for Jesse's realistic perspective,C
3091,"Jordan was in New York for the first time and hit the city hard, seeing everything.",Why did Jordan do this?,make the best of the experience,get a taxi,moved to New York,A
3092,Ash grounded Kai for a month because Kai called Ash a bad word.,What will happen to Kai?,be thanked,not be allowed to have fun,be angry,B
3093,"On his walk, Jesse found money by the side of the road and he picked up to give a beggar.",How would you describe Jesse?,the money's owner,a thief,an humanitarian,C
3094,Jordan grew crops which he then produced annually after much laboring.,Why did Jordan do this?,thought the crops would be pretty,needed to sell the crops for money,eat the crops,B
3095,Taylor made Tracy an offer. It was quite tempting. Too tempting.,How would Tracy feel as a result?,nothing was amiss,they were foolish,something was up,C
3096,Taylor asked the librarian for a book that wasn't in the open.,What will Taylor want to do next?,return it,never give it back,wanted to borrow the the book,C
3097,Addison felt much better after learning that they had not in fact missed the date to audition for a part in the play.,What does Addison need to do before this?,memorize the lines of the play's major characters,review the requirements for participation in the audition,purchase the costume of their desired character role,B
3098,Kendall chased the dog down the street but he soon gave up as he preferred to complete school assignments to chasing the dog.,What will Kendall want to do next?,finishing his school assignments,complete chasing the dog,he was responsible,A
3099,Skylar ate lunch with their family every sunday after curch and then go back home with his dogs.,How would you describe Skylar?,someone religious,someone who likes to cook,as calm,A
3100,"Jan told Cameron they didn't know that Cameron was being cheated on, but Cameron found out they did.",How would Cameron feel as a result?,very supported,very betrayed,told the truth to,B
3101,"Taylor had come a long way to visit with their friends, and it was now late at night and Taylor was afraid to walk alone, so Alex walked Taylor back.",How would Alex feel afterwards?,appreciated,angry,frustrated,A
3102,Taylor put the money away because they wanted to move out from their parents' house.,Why did Taylor do this?,be emotionally independent,avoid being a dependent,decide to save the money,B
3103,Cameron was watching a movie and had a lot of fun watching the many scenes.,What will Cameron want to do next?,detached,bored,inspired,C
3104,Theodore was applying to nursing school and asked Lee for a recommendation letter.,What did Theodore need to do before this?,finish the nursing prerequisites,like a helpful person,give Lee a job interview,A
3105,Jan paid Robin's fine in full because it was actually Jan's fault.,What will happen to Robin?,have a good friend,be proud of herself,spend her money,A
3106,Casey went to eat with Cameron's father to get to know him better.,Why did Casey do this?,be on good terms,take him on a date,know cameron's father,C
3107,Cameron was a big hit at the party after showing off her dance moves to the kids.,What will Others want to do next?,dance with the kids,teach the kids how to dance,ask Cameron for tips,C
3108,Carson needed money to pay his bills he was behind on. Carson stole the money to pay for it.,What will Others want to do next?,keep on stealing,spend even more,pay it back,C
3109,Ash was giving a presentation and used pins to represent places on the map.,What will Ash want to do next?,wanted to remember specific locations,see if the people understand his presentation,wanted to be organized,B
3110,Kai saw the country that they were from and it was in shambles.,What does Kai need to do before this?,go to their old country,go home,neglect the country,A
3111,"Since he had 30 minutes left on lunch, Lee decided to play tag with his friends.",Why did Lee do this?,pass the time,play tag with him,get better at tag,A
3112,Sasha sent Ash money.,What will happen to Ash?,sent Ash money,sasha sent a parcel,she will be happy,C
3113,"The school was infested with rats and as Carson was the principal, they sent a message to the assembly.",What will Carson want to do next?,send the exterminators away,close the school,freak out,B
3114,riley was trying to help taylor so he soaked everything dry around him.,How would Riley feel afterwards?,happy about Riley's support for them,grateful for what Riley did for them,generous,C
3115,Kai played professional basketball before a knee injury ended their career.,What will Kai want to do next?,go back to selling cars,get a business degree,become a great player,B
3116,Kendall got some money out from the ATM and took it to a club.,What will Others want to do next?,enjoy the club,go to bed,spend the money,A
3117,taylor decided to return to being a good guy because evil was too much for him.,What will happen to Others?,they will berate taylor,they will encourage taylor,they will annoy taylor,B
3118,"To celebrate their birthday, Cameron was out with friends for a while at a local bar. While they were out Sydney's mother found Sydney unresponsive.",How would Cameron feel afterwards?,a person with many friends,Sad,close to many people,B
3119,Austin's face was red and he had a slight fever. Austin didn't feel well so he stayed in bed.,What will Austin want to do next?,needed to have gotten a disease,eat food,take medicine,C
3120,Aubrey took Cameron's books home for him when he stayed after school.,What will Aubrey want to do next?,steal the books,walk home,read the books,B
3121,Alex was concerned about the sick cat. Alex chased the cat as it ran from them.,How would you describe Alex?,someone who worries about animals,very stupid,a person that made the cat sick,A
3122,Jesse pointed at the book Alex was reading and told them that they had read it.,What will Jesse want to do next?,see if Alex likes it,ask Alex to borrow it,read the book,A
3123,Austin traced back his footsteps but did not find his wallet yet.,What will Austin want to do next?,learn new steps next,look other places next,wanted to check where he dropped it,B
3124,Sydney had a huge crush on Ash. Sydney made a special cake for him. Ash threw it in the trash.,How would Sydney feel afterwards?,disappointed with his actions,like they are appreciated,interested in them,A
3125,Cameron used Sydney's desk well and studied at it often.,What does Cameron need to do before this?,get a snack before this,have the desk before this,didn't have a desk,C
3126,Jan drove Skylar back home after school was over.,What will Jan want to do next?,go home,drive to her house,rest after their day,B
3127,"Sasha didn't want to speak to their lying boyfriend after they caught them cheating, but Sasha called them anyway.",Why did Sasha do this?,get the courage to confront her boyfriend,tell them why they cheated,find out why they were lying,C
3128,"After purchasing season tickets, Tracy attended every show.",What does Tracy need to do before this?,sell the extra tickets she had,get season tickets to the show,make sure she got her moneys worth,B
3129,"Alex called Quinn his father although Quinn was not Alex's biological father, but had adopted him.",Why did Alex do this?,be unkind to his real father,show Quinn he considers him his parent,show adopted kids have dads too,B
3130,Jesse paid a lot of money for the old painting that he always wanted.,What does Jesse need to do before this?,earn enough money,find a spot for the painting,hang the painting,A
3131,Quinn tried hard not to faint as he held the gauze pad over the gaping wound.,How would Quinn feel afterwards?,felt a little dizzy and sick after it was all over,felt like having spaghetti after it was over,felt like going on a carnival ride after it was all over,A
3132,Lee and his father laughed together while preparing dinner for the family.,What will Lee want to do next?,eat dinner,cherish his father,take a nap,A
3133,Addison covered Sydney's eyes during the scary movie.,What does Addison need to do before this?,turn off the movie before this,be with Sydney before this,go to school before this,B
3134,Robin leaved Aubrey alone while she read the book.,How would Robin feel afterwards?,very caring,Not annoying,considerate,C
3135,according to the article Alex baited their hook.,What will Alex want to do next?,be happy about it,know how to bait a hook,get the final answer,A
3136,Sasha has a van that would not start and got it fixed.,How would you describe Sasha?,very smart today,glad it was fixed,like getting a new car,B
3137,Lee drove his new car he just bought home.,How would Lee feel afterwards?,someone who enjoys driving,would be excited for buying something new,excited about their new car,C
3138,Jesse impressed Skylar's parents to the point that they offered her a job.,What will Jesse want to do next?,annoy the parents,consider the job,talk back to the parents,B
3139,Lee gave the worker a bonus for their yearly performance.,What will Others want to do next?,do worse,imitate the worker,slack off,B
3140,Alex provided hope to the people when he went to help after the natural disaster.,What does Alex need to do before this?,quit before this,go their before this,eat before this,B
3141,Austin had Riley's back when Jack began picking on Riley.,What will happen to Austin?,assault Jack brutefully,be appreciated by Riley,kick Riley out of the way,B
3142,Robin was getting married to their new husband last weekend.,Why did Robin do this?,enjoy marriage,were proposed to by their fiancé,go on a honeymoon,A
3143,Kai lost Austin's phone while they were on a hike together.,What will Kai want to do next?,avoid Austin,yell at Kai for losing Austin's phone,get Austin a new phone,C
3144,Casey wanted to be class president and decided to throw her hat into the ring.,What does Casey need to do before this?,need to develop a platform,need to be antisocial,need to be rude,A
3145,"After taking karate lessons, Austin taught the bully a lesson by punching in the face.",What will bully want to do next?,stay away from Austin,punch the bully to teach him a lesson,give the bully a lesson,A
3146,Alex bought Carson's old phone because Carson just bought a new one.,What will happen to Carson?,change contacts,have a new phone,have no phone,B
3147,"Kendall is a nutritionist who creates meal plans for people who want to lose weight. Casey was one of Kendall's clients and wanted to lose weight. Thus, Kendall created a weight loss diet plan for Casey.",What will Kendall want to do next?,monitor Casey's progress and provide assistance when needed,Go to the supermarket to buy healthy food,do nothing,A
3148,Riley applied pressure to Jan's wound and was able to stop the bleeding.,Why did Riley do this?,wanted to not get involved,wanted to keep Jan alive,see a doctor,B
3149,Taylor considered the capacity of the audience before planning the new play.,Why did Taylor do this?,agree with taylor,make sure everyone was going to fit,make sure there will have enough space to sleep,B
3150,Jesse is in the hospital recovering from an appendectomy.,How would Jesse feel afterwards?,relieved,worried,angry and frustrated,A
3151,"Anxious to get home to relax with the soft pair of slippers Jesse had bought, the cashier worked quickly.",What does Jesse need to do before this?,Finish working,had a hard day at work,Buy groceries,A
3152,Carson prolonged their life with an innovative surgery he performed on them.,How would you describe Carson?,indifferent to others,a skilled surgeon,like a good doctor,B
3153,"After being diagnosed with a tumor, Aubrey's doctor offered her different solutions. Aubrey took the information into consideration.",How would Aubrey feel after?,worried and anxious,happy and creative,novel and excited,A
3154,Robin gave her son a haircut and he really loved it and said thanks.,How would Robin feel afterwards?,beloved,terrible,like a hated mother,A
3155,Ash loved Tracy's work in sincerity and wrote a letter of appreciation to Tracy.,Why did Ash do this?,find Tracy's work,give criticism,show admiration,C
3156,Remy lived alone and like to cook dinner every night.,How would you describe Remy?,As someone who knows what they like,content,pleased,B
3157,Jan threw Aubrey back into the penalty box for another 10 minutes after their second foul during the match.,What will happen to Aubrey?,break out of the box,have to wait it out,refuse to take the penalty,B
3158,Quinn got a new job serving people with subpoenas. She knocked on a strangers door for the first time and served legal notice to them.,What did Quinn do?,knocked on the strangers door,quit her job at Starbucks,argue with her,A
3159,"Quinn studied all summer and went the day of the exam came, Quinn tried really hard.",Why did Quinn do this?,fail the exam,pass the exam,do their worst,B
3160,"Taylor didn't feel like working today, so she decided to save her work for later.",How would you describe Taylor?,not very responsible,guilty for not working,takes her work seriously,A
3161,Aubrey told Jesse to sit down when Jesse was running all around the store.,How would you describe Aubrey?,guilty for getting in trouble,very irresponsible,a parent,C
3162,Bailey discussed this problem in detail with her workers and supervisor.,Why did Bailey do this?,support Bailey,find out who was making more money than her,correct the problem she'd been having at work,C
3163,Sydney drank a bunch of water after the game she played.,What will Sydney want to do next?,rest,eat a hamburger,go to California,A
3164,Ash answered Robin's question well after she kept begging him for the answer.,What will happen to Ash next?,be annoyed by Ash's hesistation,be angry,be thanked,C
3165,"Bailey failed the exams the first time, but Jan decided to give them a second chance.",How would you describe Jan?,harsh and uncaring,unlikely to give a second chance,sympathetic,C
3166,Ash paid Cameron's bills and got a big thank you because of this act.,What will happen to Ash?,passive,have his bills paid,proud,C
3167,Riley's project was due tomorrow and Riley had to rush to get the work done.,How would Others feel as a result?,quick now,great relief,lazy now,B
3168,"Quinn had money to pay his rent for his apartment. Instead of paying the rent, Quinn spent the money quickly on a new car stereo system.",How would you describe Quinn?,loyal,stupid,"being irresponsible, because he uses his rent money to buy a car stereo",C
3169,Skylar studied a lot and did very well on the test they took.,How would you describe Skylar?,very lazy,very hardworking,very selfish,B
3170,"Robin, at home from college, was invited along to the park by Aubrey to play with her friends.",How would you describe Robin?,a stranger at the park,Aubrey's sister,tired from the day,B
3171,Tracy saved Taylor's friend's souls by helping them get to church one day.,How would you describe Tracy?,mean,evil,friendly,C
3172,Alex kept an eye on Taylor while she played at the park.,What will Alex want to do next?,Be observant,keep Taylor safe,Ignore Taylor,B
3173,Cameron couldn't clear their yard on their own and asked their neighbors for assistance.,How would you describe Cameron?,in need of help,happy to have the help,independent,A
3174,Skylar learned German on YouTube.  They were ready to travel to Germany.,How would you describe Skylar?,very talented,very excited,uncertain about what they want,B
3175,Carson was trying to get their bathroom looking very nice and worked hard.,How would Carson feel afterwards?,hard working,diligent,relieved,A
3176,Addison took part in the struggle to make a great product. They put in extra hours.,What does Addison need to do before this?,talk about the product,needed to be competent,needed to get a degree,B
3177,"While coaching Aubrey on how to swing a golf club, Kendall placed Aubrey's hands at their side.",Why did Kendall do this?,make sure Aubrey learned proper technique,get a hole in one,win a tournament,A
3178,Aubrey wanted some chocolate for her party but couldn't get it near her. Aubrey made a special trip to pick some up.,Why did Aubrey do this?,wanted to eat the chocolate,find out where she can buy chocolate,buy chocolate,A
3179,Taylor stepped on the scale with trepidation because they feared they gained weight.,How would you describe Taylor?,relieved and happy,a strong person,a weak person,C
3180,"After drinking at home one night, Jesse took a tax to a bar to continue the fun.",How would you describe Jesse?,looking to start a fight,crazy to continue drinking after already drinking,a person who likes to have fun,C
