,context,question,answerA,answerB,answerC,correct
22480,"Kendall was new in class. Kendall sat at an open desk, and then found out it belonged to Jan.",How would Kendall feel afterwards?,careless,inconsiderate,embarrassed,C
22481,Sasha fixed Taylor's tire when Taylor got a flat.,Why did Sasha do this?,help sasha too,help Taylor,leave Taylor in trouble,B
22482,Jesse had a crush on Robin for a long time. Robin asked Jesse to dinner.,How would Jesse feel as a result?,fulfilled about the crush,hungry about the dinner,tired about the dance,A
22483,Kendall threw the meeting into confusion with their wild claims about UFOs.,What will happen to Kendall?,get promoted,buy the company,be unemployed,C
22484,"During the race, Riley pushed Bailey out of the way in order to reach the finish line first.",What will happen to Bailey?,angry toward Riley,win the race gracefully,brag about the win to Riley,A
22485,Ash gave Jordan a nice ring and Jordan was taken aback by it.,What will Ash want to do next?,hug Cameron,run away,walk away,C
22486,Quinn found the time to help Robin after cancelling his plans to watch a whole series at once.,How would Quinn feel afterwards?,had felt good,had felt bored,had felt lazy,A
22487,Cameron really listened to Sydney and used her advice well.,This will make Sydney and Cameron feel how?,angry,a good friend,satisfied,B
22488,Robin went alone to the party despite warnings from friends. Robin was especially hard headed.,Why did Robin do this?,pretend everything was fine,enjoy themselves at a party,enjoy the warnings from friends,B
22489,Robin became very interested in the concept of playing video games all day.,How would you describe Robin?,skilled,lazy,bored,A
22490,Jesse told Ash yesterday that they enjoy how humorous they are.,Why did Jesse do this?,let them know they enjoy the humor,tell them they enjoyed the show,tell them they think they are a good actor,A
22491,"It was a nice day, and their kids were bouncing off the walls, so Skylar took them to a park.",How would Skylar feel afterwards?,glad to enjoy the nice weather,upset about the terrible weather,worried about letting their kids run around,A
22492,"Tracy and Addison were playing on opposing teams in a game of ice hockey, and with a careless swing of a stick, Tracy broke Addison´s nose.",What will Addison want to do next?,play a game of hockey,see a doctor,break Tracy´s nose,B
22493,Carson graduated at the top of his class.,What does Carson need to do before this?,a very smart person,go to college,need to pass all his classes,C
22494,Casey turned on the radio and heard the terrible news about the factory fire.,What will Casey want to do next?,loved,hear the news,bored,B
22495,Sydney gave Addison a kick in the rear to trample him down in the hall.,What will happen to Sydney?,loved by everyone present,beat up by Addison's friends,fall down,B
22496,Jordan wasted a day playing video games at home.,What will Jordan want to do next?,play more,sleep,eat,B
22497,Tracy gave Kai utterance about what to do next at the company.,What will happen to Tracy?,ask more questions,lazy,smart,C
22498,Quinn went into a bank to rob it and then opened fire.,How would Quinn feel afterwards?,happy about it,a robber,nervous about getting caught,C
22499,jesse filled aubrey's glass to the brim so that it was hard to move the glass.,What will Aubrey want to do next?,be a good host,drink some before moving it,generous to Aubrey,B
22500,"Getting carried away at the renaissance fair, Jordan called thee a knave.",How would you describe Jordan?,Occupied,being very serious,being enthusiastic,C
22501,Alex bleached the shirts first in the washing machine before moving them to the dryer.,What does Alex need to do before this?,needed to clean the dryer's vent,needed to put the shirts in the wash,set the dryer,B
22502,Quinn was invited out for dinner by a colleague but she felt a bit uncomfortable around them so decided not to go so just didnt show up.,How would Quinn feel afterwards?,proud,guilty,shy,B
22503,Kai's neighbour won the lottery and bought the most amazing ferrari and Kai coveted their car.,How would you describe Kai?,desperate to get the car,very jealous,quite uncontent,B
22504,Tracy enjoyed everything about her life so much now that she has family.,How would you describe Tracy?,a family oriented person,joyful about their kids,single,A
22505,Remy saw a car that she just had to have.,What will Remy want to do next?,Buy the car,find out if he can afford the car,Crash the car,A
22506,Jesse had lost their phone and Aubrey found it for them.,What will happen to Aubrey?,gain a new phone,asks about what they did for them,get thanked by Jesse,C
22507,Sasha decided she would take Sydney's family to dinner for their anniversary.,What does Sasha need to do before this?,choose a nice restaurant,take them to dinner,eat dinner at home,A
22508,Aubrey opened Casey eyes to the possibilities at school.,How would you describe Aubrey?,possibilities at schoo,very generous,quite hateful,B
22509,Ash made some tacos for their family. Ash loved mexican food.,Why did Ash do this?,share the food,Eat tacos,impress the friends,A
22510,Aubrey found the bag of money in the parking lot.,How would you describe Aubrey?,upset,mad,happy,C
22511,Alex saw a movie about scary monsters that human beings for a snack.,How would you describe Alex?,scared about it,a person that likes scary movies,a person that only watches comedy,B
22512,Cameron was helping Jan move to another residence. Cameron moved Jan's furniture.,Why did Cameron do this?,load furniture,help Jan,rent a truck,B
22513,Sasha thanked their mom every time they came over.,How would Sasha feel as a result?,As someone that appreciates their mom,they were grateful,they were despised,B
22514,Carson paid alot of money for Cameron's visit to the white house.,How would Cameron feel as a result?,glad to get him there,silly to do that,mad about helping,A
22515,"Sasha left the business, and Sasha finally felt happy.",Why did Sasha do this?,was unhappy,find a new job,go home,A
22516,Robin gave all their money to the other people who couldn't afford anything.,What will Others want to do next?,go thank Robin,go to Cuba,go to a foreign auction,A
22517,"Lee wanted to play a prank on his friend Quinn, wanting to scare Quinn to death.",What does Lee need to do before this?,consider the safety of his actions,have a panic attack,yell at lee,A
22518,Cameron wanted to get intimate with Robin and put a hand on his leg.,What does Cameron need to do before this?,kiss them,good,hug them,C
22519,Kai defined Casey's life in easy terms to help her understand herself.,How would Casey feel as a result?,quite rejected,quite informed,very angry,B
22520,Remy experienced everything. At the end of the day she felt like going home.,What will Remy want to do next?,get a bite to eat,go to sleep,watch some tv,B
22521,Sasha is a child.  Jan needs to talk to Sasha in simple language.,How would you describe Jan?,someone who admires Sasha,a person that Sasha likes to talk to,young,B
22522,"Bailey is the spouse of a farmer, so she has a big garden.",What does Bailey need to do before this?,buy the seeds,has a big yard,expand the garden,A
22523,bailey worked hard while sick so addison maximized bailey's profits for the day.,Why did Addison do this?,be a hard worker,be selfish,be nice,C
22524,Aubrey took the money from work which did not belong to her.,What will happen to Aubrey?,catch Aubrey in the act,tell on Aubrey,get fired,C
22525,Cameron got down on one knee to propose to his girlfriend.,What does Cameron need to do before this?,nervous,plan out the proposal,a good person,B
22526,Quinn put money in the machine to get a snack.,Why did Quinn do this?,wants junk food,Buy a snack,has spare change,A
22527,Skylar is a famous writer. Addison wrote a 10 page fan letter to Skylar.,How would you describe Addison?,inspirational,awesome,obsessive,C
22528,Alex never looked at his mother when she yelled at him.,How would you describe Alex?,very scared,was dis-associative,like a coward,A
22529,"After a successful interview, Kai was hired immediately and asked to start the job next week.",What will the manager do next?,introduce everyone to their new boss,start on the hiring paperwork,learn how to do a new job,B
22530,Remy and Alex were on a date. Remy showed Alex's dog lots of love but didn't pay much attention to Alex.,How would Alex feel as a result?,an animal lover,someone who gets easily distracted,ignored,C
22531,Carson went hunting with Skylar but did not enjoy hurting animals.,How would Carson feel afterwards?,nice,regretful afterwards,compassionate,B
22532,"Casey delivered Ash's message first thing in the morning, but it got there too late.",How would Ash feel as a result?,annoyed that their message wasn't on time,guilty,angry at Casey for being fast,A
22533,Addison needed a haircut. Addison asked Casey how they could layer their hair.,What will Casey want to do next?,ask Casey to give them the cut,cut their own hair in layers,cut Addison's hair for them,C
22534,Austin boarded the  train to travel to another city.,How would you describe Austin?,As someone who went to a city,over,As someone who drove the train,A
22535,Alex would be good at it if they practiced every day and they were determined to do so.,What will Alex want to do next?,ignore their skill,lose interest,practice a lot,C
22536,Skylar gave Aubrey the business after Aubrey had gotten in trouble at work.,Why did Skylar do this?,hug Aubrey,make Aubrey's life easier,solve problems,B
22537,Austin acted as if Casey was an annoyance so Casey stopped bothering Austin.,What will Casey want to do next?,find another friend,no longer annoy Austin,make Austin happy,A
22538,Cameron went to summer camp where they met a lot of other campers.,What will Cameron want to do next?,Go back home,befriend their fellow campers,go home as soon as possible,B
22539,"Gas was very expensive in this town, but Casey bought gas anyways.",Why did Casey buy gas even though it was expensive?,get home as soon as possible and he needed gas,spend his money frivolously,buy the most expensive gas,A
22540,Jan watched the news today and turned it off to avoid the negativity.,Why did Jan do this?,did this to avoid the news,did this for school,Grab the remote,A
22541,"After a month of dating, the sparks were gone, so Casey wanted to get rid of Ash.",What will Ash want to do next?,call Ash on the phone,sorry for themself,do something nice for Casey,C
22542,Tracy took money to the market and started shopping for home goods.,What will Tracy want to do after shopping?,return home with the goods,pick things out,buy home goods,A
22543,Sasha opened Aubrey's mouth and peered inside at Aubrey's teeth.,What does Sasha need to do before this?,check Aubrey's teeth for cavities,get an English degree,put on latex gloves,C
22544,Kai saw the animal up close at the zoo.,How would Kai feel afterwards?,excited,Sad,Bored,A
22545,"Taylor was going to ask the girl to dance but got cold feet and didn't, sulking back into the corner.",What happened to Taylor at the dance?,Happy that he asked her out,Upset that he wasn't able to work up the courage,Happy that he got the chance to dance,B
22546,"After tasting them with the new sauce, Ash liked the vegetables better.",How would you describe Ash?,willing to try new things,indifferent towards food,like using the new sauce on every future vegetable dish,A
22547,robin got hired as a nurse so she worked for months.,What will Robin want to do next?,quit her job,be a nurse,keep working,C
22548,Taylor went swimming with friends and put off the study group with Others.,How would Others feel as a result?,like going swimming,like studying at the pool,left out,C
22549,Tracy returned to Quinn's village to live together happily ever after. People in the village celebrated with a big feast.,What does Tracy need to do before this?,be proposed marriage by Quinn,eat a big feast,eat till her hearts content,A
22550,Cameron rushed to the store because the sale was soon about to end.,What will Cameron want to do next?,get there before it ended,browse for goods,buy a new shirt,A
22551,"Lee and Cameron are organizing a meetup, Lee gave Cameron a time he is available.",What will Lee want to do next?,Decide who else will come,Tell Cameron no one else can come,Let Cameron decide where to meet,C
22552,Sasha became a model for a local modellling agency and was chosen to be the face of Vogue.,Why did Sasha do this?,become infamous,become famous,become poor,B
22553,Austin decided to go to the movies. This was a poor choice.,Why did Austin do this?,see a good movie,purchase a movie ticket,be quiet during the movie,A
22554,"Wanting to doll out punishment to everyone, Alex administered the lord's wrath.",What does Alex need to do before this?,need to be judgmental of the group,get away,escape,A
22555,Bailey expressed her opinion even when it was inappropriate.,How would Bailey feel afterwards?,proud afterwards,embarrassed afterwards,happy afterwards,B
22556,Cameron was impressed by his students. He gave the class gift certificates to best buy and a thank you card for working so hard.,What did Cameron do?,called in sick to work,gave his students a thank you card,lectured his students on working harder,B
22557,Quinn wanted Bailey to say something to Skylar before he left town.,Why did Quinn do this?,them to make peace,speak with Skylar,go to the party,A
22558,Bailey had ran the marathon and just finished and got home Jordan settled Bailey on the settee and removed Bailey's shoes.,Why did Jordan do this?,help bailey recover,get everything ready for Bailey,ask Bailey how the marathon was,A
22559,"Aubrey bought Alex's chicken, mashed potatoes and gravy.",What will happen to Alex?,not eat,starve,enjoy the chicken,C
22560,Bailey called her friends because she wanted to play a game.,What will Bailey want to do next?,Grab her ball and throw it away,Others will join Bailey for the game,Thank her friends for coming for the game,C
22561,Jan's daughter was mad at Jordan.  Jordan wanted to fix it.,Why did Jordan do this?,talk to Jordan,apologize to John's daughter,end the fight,C
22562,As it was Austin's birthday they decided to treat themselves and made reservations for today.,What does Austin need to do before this?,do some research,do no research,wanted a party,A
22563,"Jesse, a patient at the hospital, repeatedly called the nurse into their room for every little request they had.",How would the nurse feel as a result?,annoyed with Jesse,pleased with Jesse,Needy and selfish,A
22564,Jesse told Lee's story about his past without getting permission from Lee first.,How would Lee feel as a result?,regret they did this,betrayed,betrayed Lee's trust,B
22565,Taylor saved the patient's life when she did the surgery.,Why did Taylor do this?,kill the patient,thank Taylor,help people,C
22566,Riley flew off on a tangent when she saw the store had closed.,Why did Riley do this?,do her shopping,leave the store,stay at home,B
22567,Alex was walking along a deserted path when they saw and helped a child in distress.,How would you describe Alex?,unemotional,kind,troubled,B
22568,Bailey joined forces with the others so he can win the war a little bit faster.,Why did Bailey do this?,Shoot at the enemy,proud,bored,A
22569,Taylor goes above and beyond to make work easier for their employees. Taylor stays late and never leaves an employee alone to fail.,How would you describe Taylor?,a terrible boss,a great manager,very burnt out,B
22570,alex trusted remy so he left the torch in remy's hands.,What will happen to Remy?,follow Remy,he will accidentally drop the torch,he will keep using the torch,C
22571,"After setting the car in neutral, they got out and pushed. Aubrey set the car in motion.",Why did Aubrey do this?,make sure the no traffic was coming,make sure his friends were safe before directing the car,get the car out of the street,C
22572,Ash got a bad sun burn while he was outside. Ash put aloe vera on his arm to calm it.,How would Ash feel afterwards?,as normal,as smart,comforted,C
22573,Quinn met a new man at the bar and they decided to go home together that night.,What will happen to Quinn?,lonely after,wonder if Quinn's decisions were influenced by alcohol,have a good time,C
22574,Austin was a very aloof and scatter brained person who always made mistakes and didn't care.,How would you describe Austin?,organized,careful,clumsy,C
22575,It was getting late out and Austin wanted to go home from the park.,What does Austin need to do before this?,be at their home,think it's time to go home,of built a park,B
22576,Sasha gave her seats away to Skylar and said sorry for taking them on her.,How would Sasha feel afterwards?,hungry,happy,remorseful,C
22577,Bailey needed a lawyer after she was cheated. Taylor became Bailey's advocate.,Why did Taylor do this?,learn about Bailey,get presteige,get experience,C
22578,"Ash thought it was fun to prank her parents, so she played tricks on them often.",How will her parents respond to the pranks?,Be angry about the prank,Punish Ash for the prank,Laugh and enjoy the prank,B
22579,Kendall cooked steak for Riley's family which made a really good impression.,What will Riley want to do next?,appreciate Kendall,eat herself,avoid eating steak,A
22580,"Robin was Remy's mother's home nurse, so she helped Remy's mother while Remy worked.",What will happen to Remy?,run away,have other patients,help their mom after work,C
22581,Ash sent Sydney to work where she teaches children how to dance.,What will Sydney want to do next?,have Sydney teach children,teach piano,stretch muscles,C
22582,"Aubrey was late getting home because she had stopped to play, but bent the truth about it.",Why did Aubrey do this?,didn't want to worry anyone,was embarrassed about the truth,just liked to be private,B
22583,Jordan could figure out the problem so Robin helped them understand it.,How would you describe Robin?,glad that he could help his friend,As someone who talks to Jordan,As someone who knows how to help people understand things,C
22584,Ash found a cause of death and shared it with the family.,How would Ash feel afterwards?,a person who deals with a lot of grief,someone who knows about the death,capable afterwards,B
22585,Quinn told Addison apart of the plan about when to get the project done.,Why did Quinn do this?,get project supplies,lazy,smart,A
22586,Casey was brought into the boss's office and accused of stealing from the office.,What will happen to Others?,produce evidence,lie for Casey,be fired,A
22587,Tracy kept Bailey company when they were bored.,Why did Tracy do this?,cheer up their friend,comfort Bailey,talk with their friend about feeling better,A
22588,"Even though Sasha had stolen his most precious possessions, Jesse gave Sasha a chance for redemption.",How would Jesse feel afterwards?,like an arrogant and innocent person,like a kind and generous person,like a confused and irrational person,B
22589,Lee played Austin at a game and Austin got a home run and that won the game.,Why did Lee do this?,lazy,get ready mentally to play,proud,B
22590,Kai got Jesse and his parents together after a long time of dispute.,How would Kai feel afterwards?,curious about how his parents have been,proud of taking initiative,relieved that they are eating,B
22591,Jesse shoveled their driveway after it snowed the night before.,Why did Jesse do this?,have a clear driveway,warm up,put the shovel away,A
22592,Jan rose to her feet to welcome Austin to the party.,What will happen to Jan?,greet Austin,offend Austin,ignore Austin,A
22593,Alex told remy their wants. They were not difficult to meet.,What will Remy want to do next?,fulfill the wants,reject those needs,alex said they meeting not difficult,A
22594,Sydney spanked the monkey after it was very bad behaving at the zoo.,What will Sydney want to do next?,keep an eye on the monkey,kill the monkey,go to the zoo before this,A
22595,"Carson always has been in love with Kai, so he wanted to take Kai on a dat.",Why did Carson do this?,kiss kai,eat dinner,proposed,A
22596,Taylor went with Kai to the gym so they could help each other lose weight.,What will Taylor want to do next?,eat bad food,sleep,lose weight,C
22597,Carson solved the puzzle in an efficient way and now wants to relax for the rest of the night.,What will Carson want to do next?,do a puzzle,Watch a movie on tv,Study for an upcoming test,B
22598,Austin expressed their willingness to go to the movies to see a great movie.,How would Austin feel afterwards?,happy,bored,detached,A
22599,"Alex looked in Robin's direction, and started walking toward her, hoping to ask her on a date.",What will Alex want to do next?,ask Robin if they'd like to break up,say goodbye to Robin,ask Robin if they'd like to go to dinner,C
22600,Robin finally landed after being on a flight for 14 hours.,How would Robin feel afterwards?,angry at the pilot,stressed out,relieved,C
22601,Casey rented the smaller apartment instead in New York City that she could afford.,How would you describe Casey?,mature,glad to find an affordable apartment,happy to live in New York City,B
22602,Aubrey supplemented Skylar's income by giving a few bucks at the end of the week.,Why did Aubrey do this?,loved,out the money into a bank,buy a drink,A
22603,"Lee took a game from a store without paying. Feeling bad, Lee brought the game back to the store.",What will Lee want to do next?,apologize to the owner,conniving,hide the game,A
22604,Robin saw the Jesse was uncomfortable and asked them if they would like to leave.,How would you describe Robin's actions?,only thinks of their self,caring for Jesse,thoughtful of others,C
22605,"Jesse forgave the men for their unkind words, but still avoided them when going out.",How would you describe Jesse?,Someone who doesn't want trouble,felt weak,felt cowardly,A
22606,Sasha went to bed early because she wasn't feeling well.,What will Sasha want to do next?,watch a movie,take a nap,better in the morning,B
22607,Jordan started his own small business this year.,Why did Jordan do this?,make more money,run away,sleep,A
22608,Tracy met Taylor's parents at the park and they had a nice long chat.,How would Tracy feel afterwards?,lazy,passive,proud,C
22609,Lee was very confused about the math homework assigned to them.,What will happen to Lee?,better about Spanish,learn math from Jason,better about math,B
22610,Jan noted every problem with the design proposal and made suggestions to improve it.,What will Others want to do next?,fire Jan,ask questions of Jan,make an improvement plan to work on,C
22611,Taylor also put in money to the charity fund for refugees after seeing an advertisement.,What will Taylor want to do next?,get others to laugh,support a good cause,figure out how to donate to the charity,B
22612,casey was a skilled person so she set the pulses in racing.,What will Casey want to do next?,win the race,quit setting the pulses,lose the race,A
22613,Sasha took Addison's belongings out of her room because they were not longer friends.,Why did Sasha do this?,not see her friend again,not have her belongings around,get rid of memories of Addison,C
22614,Riley push Casey's fingers in the door jamb after they got into a fight over the remote control.,What does Riley need to do before this?,Push each other,watch television,good,A
22615,Aubrey went mountain climbing all by herself to show her courage. She was placing her life at risk going alone.,How would you describe Aubrey?,proud,doesn't think,happy,B
22616,"Taylor was in the hospital with a broken leg, so Cameron paid Taylor a visit.",What does Cameron need to do before this?,let Taylor know he cared,find out what hospital Taylor was in,make sure Taylor was okay,B
22617,Lee sent chills down Casey's spine when he put ice down the back of her shirt.,Why did Lee do this?,hurt her back,flirt with her,sneak up on Casey,B
22618,Carson excluded every person because he wanted to be alone.,What will Carson want to do next?,be alone,be with friends,be with others,A
22619,Ash played tricks on their friend by getting some peanut butter and some balloons.,What will Ash want to do next?,get peanut,play the same,sneaky,C
22620,Kai went to a party yesterday and did drugs with some of the older people.,How would Kai feel afterwards?,guilty,well,proud,A
22621,Cameron placed a soft kiss on her lips and told her not to tell anyone.,What does Cameron need to do before this?,Sit down over there,express his love,Find the girl,B
22622,Jordan took his whole family to the circus to see the big event that day.,How would the family feel as a result?,curious,very nice,big,B
22623,"Riley asked the question ""how do we make sure that there are no pedestrians crossing?"".",Why did Riley do this?,not hit pedestrians,find out that pedestrians were not permitted to cross,learn about pedestrians,A
22624,Sasha brought them to a crisis to help with the situation.,How would Others feel as a result?,Like they know about others,helpful,Glad for the help,C
22625,Sydney wanted to become a dancer and live in London. Jan prevented Sydney from becoming a dancer.,How would you describe Jan?,cruel,a mean person,like a selfish person,C
22626,Riley went on a date with someone that she really liked and they had a good time.,Why did Riley do this?,date a person,go to bed,be alone,A
22627,"Kai went a long way to get what they wanted, even though it took a long time.",What does Kai need to do before this?,happy,have a goal in mind,take steps to retreat,B
22628,Skylar is waiting in line at the doctors office until he is called up to come next.,How would Skylar feel afterwards?,anxious to see the doctor,over joyed being at the doctors office,excited about his visit,A
22629,Jan prevented Sydney from becoming angry over the result of the contest.,What will happen to Sydney?,determine how to win next time,control the situation,beat up the winners of the contest,A
22630,Riley went home from work after 16 hours of working hard.,What does Riley need to do before this?,take a shower and relax,needed to get energized,get in their pj's and rest,B
22631,Ash decided to give Jesse the chair in the very crowded room.,What will happen to Jesse?,sit down,Stand in the back,stand up,A
22632,Taylor went and got more food for the party from the corner store.,Why did Taylor do this?,Get more supplies,eat it all,get fat,A
22633,jan saw the mountain was much higher than she thought so she wanted to give up.,What does Jan need to do before this?,go home,go back down,bring plenty of food and water,B
22634,Sasha took Robin along to the movies to see the latest blockbuster.,What will Robin want to do next?,buy movie tickets,pick robin up,loved,A
22635,Addison's friends needed to use the restroom while waiting in line and so Addison kept their place.,Why did Addison do this?,Walk over there,thought it would make him cool,cared for his friend's well being,C
22636,Kai lost Austin's phone and felt terrible at losing such a valuable item.,What does Kai need to do before this?,needed to have Austin's phone,Pay for another one,needed to have a pager,A
22637,Aubrey sent their kids to school so they could stay home and get drunk.,How would you describe Aubrey?,sad for their kids,an alcoholic,not a good mother,C
22638,Tracy hastily grabbed Kai's gym stuff while going out the dooor.,What does Tracy need to do before this?,find Kai's text book,find Kai's gym clothes,find Kai's horse,B
22639,Skylar raised Jan's hackles when she stole his car.,What will Skylar want to do next to Skylar?,give the car to Skylar,sell the car to Skylar,report her to the police,C
22640,Riley caught Carrie picking their nose at their school during class.,How would Riley feel afterwards?,a student,sickened,pleased,B
22641,Austin loved gaming and needed a new computer. Austin spent his paycheck to make a computer.,What does Austin need to do before this?,lose the entire paycheck before the computer,decide that they will destroy the computer,find out what parts they needed,C
22642,Taylor played for hours and was finally exhausted and hungry.,What will Taylor want to do next?,Why did Taylor play for hours?,take a nap after eating,run around,B
22643,ash spent time together with many people at the big party.,What will Others want to do next?,proud,catch up with friends,bored,B
22644,Addison piled Casey's tray full of food and extra desserts since she liked him.,What will Casey want to do next?,thank her,go home,smile at Casey,A
22645,Sydney is playing a competitive game of Monopoly with friends. They have but are cut throat at winning. Sydney beats their friends.,How would Sydney feel afterwards?,ecstatic & satisfied,annoyed & angry,frustrated & sad,A
22646,Jesse let his friends go in first so he could pay for all their way.,How would Others feel as a result?,like jerks,mad at their friend,excited about it,C
22647,Austin finally turned around after he had been trying to get his car turned around for 10 minutes.,How would Austin feel afterwards?,incompetent,done,happy that they can leave,C
22648,Robin dropped a lot of liquid on the ground and it caused her to slip.,How would Others feel as a result?,quite concerned,mad at herself for being the cause of her slipping,quite sad,A
22649,Riley took one look and fled the scene because it seemed dangerous.,How would you describe Riley?,fearful,anxious,scared,C
22650,Addison decided to run outside because she was training.,How would you describe Addison?,responsible,prepared,exercised,A
22651,Jan told Cameron what Cameron didn't know and Cameron gave him a hug.,How would Jan feel afterwards?,angry,resentful,appreciated,C
22652,Taylor talked to Jesse in class and got Jesse in trouble.,What will Jesse want to do next?,try and get out of trouble,think about an apology from Jesse,be forgiven by Jesse,A
22653,Remy asked Taylor the reason why this happened when the holiday parade was cancelled.,What will Taylor do?,have to miss the parade,get another chance to see a parade,explain something to Remy,C
22654,Bailey took their daughter to the doctor's office and cut ahead of everyone in line.,What will others want to do next?,because her daughter was very sick,confront Bailey,because it was an emergency,B
22655,Jan raised their arm about their head to answer the question.,What will happen to Others?,choose someone to answer,be called upon,know the answer,A
22656,Riley met a girl from the store and they played some basketball.,What will happen to Riley?,she will play basketball too,she will talk to riley,have fun,C
22657,Skylar was at the hospital after having their first baby.,How will others feel about it?,anxious about when the baby would arrive,excited about the new baby,As someone at the hospital,B
22658,Carson helped Kai out because he noticed Kai was having a hard time. Carson changed Kai's life.,What does Carson need to do before this?,run away from Kai,ignore Kai,get to know Kai,C
22659,Sydney changed horses in midstream and this move made her win the race.,How would you describe Sydney?,lazy,proud,passive,B
22660,Kendall gave Taylor a massage after a long workout session at the gym.,How would Taylor feel after it?,very tight,slightly sore,like a good friend,B
22661,"Because their elderly neighbor had fallen down and broken their leg, Tracy took out the garbage.",How would you describe Tracy?,thoughtful to strangers,a person who has fallen and broken their leg,thoughtful to their neighbors,C
22662,"Kai needed a glass of water, so they asked the waiter.",What does Kai need to do before this?,flag down the waiter,be at home,get out a glass,A
22663,Carson went hunting with Skylar for venison.,What will happen to Carson?,skylar will hunt venison,skylar will have fun,butcher the deer,C
22664,Jordan was a thief. They took my dog.,Why did Jordan do this?,reprimand Jordan,thought the dog liked them better,was a kid,B
22665,Bailey got their room in order to prepare the incoming birthday party event.,What will Bailey want to do next?,empty the room,change the lock,set up the tables,C
22666,Addison was teaching Jesse to dance for their upcoming wedding so on the first lesson Addison put Jesse's hands on Jesse's hips in the correct position for the dance.,How would you describe Addison?,helpful,Slightly uncomfortable,Better educated,A
22667,Casey fitted perfectly the glove on the hand for that day.,How would Others feel as a result?,lazy now,bored now,proud now,C
22668,Jan killed Alex's father after finding out that he stole a million dollars from him.,What does Jan need to do before this?,bury their father,find out that Alex's father stole money,dance with Alex's father,B
22669,Riley had a new boyfriend after getting out of a bad relationship of 5 years.,How would you describe Riley's attitude now?,feeling depressed,feeling happy,feeling anxious,B
22670,Ash saved many people in the neighborhood. Ash was every man's hero.,What does Ash need to do before?,save more people,save people,rest,B
22671,Sydney used her skills to design Casey's newest album cover for him because he asked.,What will Others want to do next?,thank her,hate it,make Casey proud,A
22672,"Aubrey told the waitress that they'd like another steak, because theirs came out cold.",What will Aubrey want to do next?,pay extra for their meal,wait for a new fish to come,wait for a new steak to come,C
22673,Addison called their manager into Skylar's office to have a chat.,What will Addison want to do next?,go to Skylar's office,confront their manager,talk to their manager,C
22674,Jordan turned the car around because he forgot something at home.,What will happen to Jordan?,not make it on time,be late because of Jordan,decide to stay home,A
22675,"Riley had broken things off with Ash, but Riley gave Ash another chance after some thought.",Why did Riley do this?,loved Ash,were hateful,hold grudges,A
22676,Austin liked animals and listed every animal at the zoo to his friends.,How would you describe Austin?,Someone who listens to the animals at the zoo,as normal,Someone who has learned about animals,C
22677,Taylor saw Kai skipping school and she told Kai's parents about it.,What will happen to Kai?,be in trouble,get ignored by Kai,be happy,A
22678,Jesse was finished with the task and wanted to do another.,What will Jesse want to do next?,Stop working on everything,Keep busy,Prepare for the new task,C
22679,Sydney was not invited to the dinner so she asked if she could come.,How would you describe Sydney?,Intrusive,rejected,like a loser,A
22680,Carson took a few days to finish painting the bathroom and finally decided to just quit the project.,How would you describe Carson?,like he had failed,can be aloof,like he should get back to it later,A
22681,"After being sent for a rehab for 30 days, Addison got their act straight.",What does Addison need to do before this?,be an addict,make new friends,relax at home,A
22682,Aubrey took time out of there day to spend time with their children.,What's going to happen with the others?,be mad with Aubrey for taking time with their kids,not want Aubrey to spend time with their kids,thank Aubrey for spending time with their children,C
22683,Kai asked for Taylor's help in putting up decorations for the birthday party.,How would you describe Kai?,running behind,looking for time,Like they hope they can help,C
22684,"Jan always tries their best, going above and beyond the minimum work that is required. Jan preforms above expectations at her job.",How would you describe Jan?,does only the minimum level of work,a procrastinator,an overachiever,C
22685,Cameron had an impressive resume and some experience. Casey hired Cameron on the spot.,How would Cameron feel as a result?,unimportant,valuable,inferior,B
22686,Jordan was unsure if he liked his new group tested the waters by suggesting a new activity that was loved.,How would Jordan feel afterwards?,relieved to be done,was determined,was risk taking,A
22687,Robin kept Ash's cool by giving her a nice tub of yummy ice cream.,What will Robin want to do next?,calm down ash,full,bored,A
22688,Bailey watched the show alone and called their friends to tell them about it.,What will Bailey want to do next?,talk to their friends about it,see what their friends did for school,go to the show,A
22689,Remy got a new job and moved closer to safe on gas.,What will happen to Remy?,spend more money on gas,lose her job,get a bike to ride to work,C
22690,"Sasha bought shoes that were very shiny, bright, and red that day.",How would Sasha feel afterwards?,attention driven,pretty,passive,B
22691,Kai found a new friend and forgot all about their old friends instantly.,How would you describe Kai?,a bad friend,a courteous person,jealous of the new friend,A
22692,Robin started school late and was not sure what the others was working on.,What will Others want to do next?,The others will run away next,robin was tired of school,The others will catch Robin up next,C
22693,Addison took Jan's husband up to the bedroom and proceeded to seduce them.,How would Addison feel afterwards?,guilty for being a homewrecker,pleased at their morals,guilty for being a homemaker,A
22694,Riley gave the other team members access. He knew they would need it to be effective.,What will the others want to do next?,shrug it off,establish usage guidelines,Show gratitude,C
22695,Riley had lost Carson's keys when they went to the beach.,What does Riley need to do before this?,go to the beach,apologize to carson,keep track of the keys,A
22696,sydney could not take the yelling and disrespect anymore so she gave her students detention.,How would Sydney feel afterwards?,a strict teacher,angry,happy,B
22697,Riley wrote their new book and had it sent for publishing.,What does Riley need to do before this?,publish their own book,plan their book,wait for a response,B
