,context,question,answerA,answerB,answerC,correct
31421,Remy produced a presentation to improve Casey's impression of the team that didn't seem to be working hard.,What does Remy need to do before this?,Talk to Casey,needed to know his weaknesses,needed to produce a team,A
31422,Sydney took the child in hand and helped her navigate the busy street.,How would you describe Sydney?,evil,nice,angry,B
31423,Ash inherited a fortune from Tracy's father because Tracy died much earlier.,How would you describe Ash?,Grateful,Regretful,wealthy,C
31424,"Addison was about to climb the rickety ladder, Austin pushed Addison away.",How would you describe Austin?,a mean friend,a good friend,being mean to addison,A
31425,aubrey went fishing together with addison and bob at the new pier.,How would Addison feel as a result?,social,anti social,excited after,A
31426,Austin clasped Lee's hands because Lee was feeling scared and alone.,How would Austin feel afterwards?,disturbing,comforting,annoying,B
31427,Ash had to much stuff and decided to clean up and donate some things to charity.,How would you describe Ash?,messy,uncaring,cleanly,C
31428,Cameron found a way out of doing their chores.,What will Cameron want to do next?,didn't want to do his chores,keep avoiding chores,wanted to play games instead,B
31429,aubrey was a strong person so she gained robin's independence.,How would Robin feel as a result?,as unthankful,as appreciative,as ungrateful,B
31430,"Kai loved each of their three children, and Kai helped one's friend.",What will Kai want to do next?,Ask for love,hurt their children's friends,help their children's friends,C
31431,Jesse never bought it and had to go home empty handed that night.,What will Jesse want to do next?,joy,bored,not overspend for it,C
31432,Lee dropped his shirt in the toilet on accident and picked it up.,What does Lee need to do before this?,wash the shirt,not care,dry the shirt,B
31433,Bailey attracted students' interest by offering free tutoring services at first and then charging for them after.,How would the students feel as a result?,resentful towards Bailey,like they are learning,very dumb,B
31434,Jesse straddled Riley's hips in the dance routine.,What will happen to Jesse?,lose control,get an ice cream for Riley,dance,C
31435,Austin rode Jesse's bike to work without asking his permission.,Why did Austin do this?,take the bike,find the bike,Because Austin could not find Jesse,C
31436,Casey booked a room at a luxurious all-inclusive resort in the Bahamas. Casey loved to travel.,How would Casey feel afterwards?,relaxed,good at saving money,anxious,A
31437,Lee is a genius at math and is Taylor's girlfriend in college.,What will happen to Taylor?,get an A in the course,fail the math course,drop out of school,A
31438,Cameron is visiting a friend at work. Cameron is looking around the office to see what it is like.,What will Cameron want to do next?,see whats inside of Sydney's desk,leave and go to the mall,tell Cameron how nice his office is,C
31439,Ethan was applying to nursing school and asked Lee for a recommendation letter.,What did Ethan need to do before this?,finish going to medical school,do good work for Lee to impress them,know Ethan,B
31440,Ash accidentally left Bailey's phone behind when they exited the bus.,How would you describe Ash?,a careless person,like they owe Bailey something,a conscious person,A
31441,Remy challenged them to a game to settle the feud. Remy stated clearly the rules of the game.,Why did Remy do this?,play the game,make sure no one cheated,Cheat to win the game,B
31442,Skylar gave their son a video game which made all the other kids want it too.,What will happen to the other kids?,want the game,share the video game,enjoy the video game,A
31443,Ash got amongst them and they felt good about it.,How would Ash feel afterwards?,afraid,accomplished,insecure,B
31444,"Carson was competing in the game, and decided that they need to go hard or go home.",How would Carson feel afterwards?,motivated,they are good,they are winners,A
31445,Kendall was a waitress and made most money in tips.,What will Kendall want to do next?,was a waitress,save her tips,give it away,B
31446,"Alex tried hard, but felt defeated and quit playing all together.",How would you describe Alex?,weak,dejected,strong,B
31447,"Austin was looking for a quick high protein breakfast, so he mode scrambled eggs.",What will Austin want to do next?,skip a meal,eat the eggs,eat more protein,B
31448,carson met cameron's sister and told her she was very pretty.,How would Carson feel afterwards?,calm,delighted,neutral,B
31449,We all looked for the lost keys. Kendall found his keys under the sofa cushions.,What does Kendall need to do before this?,lose the keys,get in the car,leave the house,A
31450,Alex turned back to Kendall after they got into a fight.,How would Alex feel afterwards?,happy to be with Kendall,angry,disgusted,B
31451,Sydney gave Addison a kick when it was time to get up and leave for the bus.,What will happen to Addison?,get angry,get up,get furious,B
31452,"Austin got in a car wreck, he called his father.",What will his father do next?,go pick up Austin,go back to sleep,remember their father's number,A
31453,Casey told their friend to go home and wait for them to arrive later.,What does Casey need to do before this?,go to bed,write a book,make a deal,C
31454,Austin found bunches of leaves in their yard and was frustrated that the long was unfinished.,How would you describe Austin?,annoyed at the work that still needed done,fed up,irritated,A
31455,Lee wanted a new hobby and then they learned to knit.,Why did Lee do this?,do something creative and fun,knit something,starting knitting,A
31456,Taylor liked a person so they asked them to a dance.,How would Others feel as a result?,that they need to respond to Taylor,very confident,upset that Taylor asked them,A
31457,Bailey can't stand the food even after having lived in the country for three years.,What will Bailey want to do next?,start liking the food,eat more food,start their own restaurant,C
31458,Jordan spilled water in all places and got it on his lap.,What does Jordan need to do before this?,try to clean the spill,drink coffee,drop it in his lap,C
31459,"Alex invited Sasha's friends over, but Sasha's friends made a mess.",What will Alex want to do next?,clean the place when they leave,tidy the place when they leave,argue with Sasha's friends,A
31460,Sasha painted with a broad brush while standing in front of the scene of a beach.,Why did Sasha do this?,find a place on the beach,stay on the beach as long a possible,create a certain type of art,C
31461,"Quinn was going to move out of town, so Casey threw Quinn a party.",Why did Casey do this?,show their appreciation towards Quinn,great,loved,A
31462,Alexa was applying to nursing school and asked Lee for a recommendation letter.,What did Alexa need to do before this?,support Alexa,finish the nursing prerequisites,talk to Lee,B
31463,Jesse played board games with his friends at the sleep over.,How would you describe Jesse?,Not fun at all,happy that they had fun,Friendly,C
31464,Kendall shoveled Austins driveway and earned some extra money.,What will Kendall want to do next?,wanted to earn some extra money,hard working,get something good with the money,C
31465,Casey searched around for the key to the house for a few hours.,What will Casey want to do next?,lost her keys,relieved,needed to get in to the house,C
31466,Robin was going to loose her family business but found that by reducing deficit by reducing expenditures the business would be able to stay in the family.,How would you describe Robin?,Cares for her family and their business,Wants the business to go bankrupt,excited,A
31467,"While taking out the trash to the curb, Remy put money in my wallet.",Why did Remy do this?,wanted to be nice,wanted to be jealous,bag up the garbage,A
31468,Jan locked horns with the bull mascot and refused to back down during the half time show as the crowd cheered them on.,What does Jan need to do before this?,watch in awe,butt heads with the bull mascot,shake hands with the bull,B
31469,Sydney really hated broccoli and always got something else while ordering.,How would Sydney feel afterwards?,avoiding of broccoli,hungry and picky,full now,B
31470,Jan was called to duty to ensure that justice was served for the kingdom.,How would you describe Jan?,quite obedient,merciless,very awed,A
31471,Tracy became more comfortable every time they hung out together.,What does Tracy need to do before this?,hang out more,send them home,make new friends,C
31472,Jordan reproduced his idea in this book so that he could keep track of it forever.,Why did Jordan do this?,remember things,have an idea,write the idea down,A
31473,Robin painted their bedroom in a beautiful blue and pink color that wowed.,Why did Robin do this?,wanted to remodel,paint other rooms,admire her job,A
31474,Addison caught Skylar trying to do a dodgy deal behind the company's back so Addison called the manager into Skylar's office to inform him of what happened.,What will happen to Addison?,get arrested,Addision will be praised,not be thanked,B
31475,Skylar kept Quinn from becoming a waitress by telling him about a landscaping job he liked better.,What will happen to Quinn?,talk to Skylar about the job,mow his lawn next,receive a bonus for referring Quinn,A
31476,Riley made fun of Sydney every day and finally apologized for his bad behavior and stopped it all together.,What will Sydney want to do next?,right their wrongs,enjoy his changed behavior,tease him back,B
31477,Jan made Riley's object. It was an unusual piece of work but very good.,What does Jan need to do do the job?,be nice,show love,Know how to do the work,C
31478,Riley put their own child up for adoption which shocked everyone and offended them.,What will happen to others?,sad about her decision,talk badly about her,bad about herself,B
31479,"Cameron loved practical jokes while baby-sitting, so Cameron played pranks on the kids.",What will Cameron want to do next?,get back at Cameron,play their own jokes,make sure the kids understand,C
31480,bailey was a good student so she sent her homework to the school.,Why did Bailey do this?,annoy the school,fulfill her duty as a student,harass the school,B
31481,Taylor spent a lot of time playing and was happy with the day.,How would Taylor feel afterwards?,a fun person,bored afterwards,relaxed afterwards,C
31482,Aubrey sent text messages to everybody after she won the lottery.,How would Others feel as a result?,jealous of Aubrey,a social person with quite a lot of friends,like murdering Aubrey,A
31483,Jordan threw it open and welcomed his guests with open arms.,How would you describe Jordan?,harsh,obtrusive,welcoming,C
31484,Aubrey was camping with their family. Aubrey lost their son.,What will the other campers want to do next?,look for his son,call the police,join Aubrey's son,A
31485,Austin saw everything that was going on at work and took care of it.,How would you describe Austin?,very focused,work and took care of it,mean to others,A
31486,Robin rushed to the emergency room to get her wounds healed from the big accident.,How would Robin feel afterwards?,are fast,value their life,awful,B
31487,Sydney set eyes on Riley to have them help them with chores.,What will Riley want to do next?,For Sydney to get the chores done,Avoid doing all of the work,help Sydney,C
31488,Cameron got the message across that they weren't going to participate.,How would others feel as a result?,inelegible,inefficient,upset with Cameron,C
31489,Skylar developed their best offer for  Lee. Lee turned Skylar's offer away.,What will Skylar want to do next?,argue with Lee,get rich,get a good deal,A
31490,kai was always on the lookout so he got the money off the ground.,How would Kai feel afterwards?,as ungrateful,as unlucky,as lucky,C
31491,Alex laid Carson's hands down gently in an attempt to calm him down.,What will Alex want to do next?,help Carson,command Carson,try to calm down,A
31492,"By sugar-coating the bad news, Austin reduced the impact and severity of the information.",What does Austin need to do to accomplish this?,find a harsh way to share the information,find a better way to deliver the news,find out more,B
31493,Taylor gave many other people desert and Lee's son food.,What will happen to Lee?,no say anything with a grin,say thank you to him,ignoring him for the help,B
31494,Bailey took her dog to the dog park and showed off her tricks when others requested to see them.,How would Others feel as a result?,obliged as a result,a dog lover,annoyed as a result,A
31495,Alex helped a person in distress when she saw him hurt.,How would you describe Alex?,warm,careless,needed and heroic,A
31496,"Cameron checked Aubrey's watch, even though he had his own watch on his arm.",Why did Cameron do this?,intimidate Aubrey to tell him something,needed to get close to Aubrey,figure out the correct time despite his broken watch,C
31497,Aubrey turned Sydney back from the door even though Sydney wanted to leave.,What will Sydney want to do next?,wanted to control Sydney,walk out the door,wanted to talk to Sydney,B
31498,Jan applied them self to their homework and got it done.,Why did Jan do this?,turn in their homework,So they could do something else,learn about school,A
31499,Casey looked at Skylar's vitals after he passed out when they were having some drinks.,What will happen to Skylar?,have to go dancing,have to be resting,drink some more beers,B
31500,Quinn got their friend's jeep stuck in the mud in the middle of nowhere.,How would Quinn feel afterwards?,scared of their friend,like walking home,a risk taker,A
31501,Alex bought Carson's used Android phone at consignment store with the cash she had earned babysitting her brother over the summer while her mom worked.,How would Alex feel afterwards?,super excited to use newer model phone,lunch time,like selling the phone the next day,A
31502,Remy spent a week in the hospital and everyone was concerned.,What will Others want to do next?,needed to get violently ill,visit Remy,ignore Remy,B
31503,Carson took Ash to see the movie finally.,How would Ash feel as a result?,entertained,thankful,upset,B
31504,"Carson offered Kai a job, but Kai was unsure. Carson persuaded her to accept the job.",How would Carson feel afterwards?,pleased with the result,mad at his boss,jealous of Kai,A
31505,Quinn ate chicken at home with her family for Sunday dinner.,What does Quinn need to do before this?,go to the store,order a pizza,make some soup,A
31506,Remy wrote poems about the sky and the tress for hours.,What will Others want to do next?,write more poems,bored,creative,A
31507,Taylor served the dish better than the other servers so they got the job.,How would Others feel as a result?,excited about the situation,good with food,annoyed about the situation,C
31508,"After an ugly breakup, Riley's ex took her car. Skyler helped out her friend and got Riley's car back.",How would you describe Skylar?,like a good friend,a good friend,a car thief,A
31509,Carson is a popular person known for sharing his stuff with others including snacks.,How would Carson feel afterwards?,depressed giving out his items,it worthwhile to do good,very angry with himself,B
31510,Kendall was minding their 4 nieces so Kendall took them to the museum for a day trip.,What will Kendall want to do next?,wanted to broaden their nieces' horizons,stop at the museum shop and buy souvenirs,ignore the shop and not buy souvenirs,B
31511,Kai separated the sheep from the goats easily and without exerting much effort.,How would you describe Kai?,unreliable,skilled,lazy,B
31512,Tracy was going to finally win the game after playing the other team for the last hour.,What does Tracy need to do before this?,needed to win the game,needed to make the game,needed to practice skills,C
31513,Lee took Bailey's baby one night so they could get some well deserved rest.,What will Bailey want to do next?,watch Netflix,get the baby,go out to dinner,A
31514,Carson and Aubrey are dating. Aubrey is out with friends when they see Carson kissing another person. Aubrey is heartbroken.,What will Aubrey do next?,Treat Carson to dinner with the new person,take Aubry on a date,Confront Carson about what they saw,C
31515,Remy found out good news. Remy and their friends go out to a bar to celebrate. They stay out late and drink a lot. The next morning Remy wakes up.,What is Remy feeling?,they will wonder what happen last night,Exhausted and sick,Satisfied and happy,B
31516,"After going abroad to school, Tracy went home for the holidays.",What will happen to Tracy?,stay secluded,avoid the family,bring gifts,C
31517,Ash put money in Quinn's pocket when he refused to let her pay for the dinner.,Why did Ash do this?,Refused to accept it,Gave the money back,'s a good person,C
31518,Sydney told Beth that she wanted to go to a movie with her.,How would you describe Sydney?,quite mean,very rude,very friendly,C
31519,Casey pulled the car to Jesse's feet so Jesse could find the problem.,What will happen to Casey?,teach Jesse the problem,have Jesse drive the car,get help with the car,C
31520,Sydney was relived and future endeavored at their job after a decision was made.,What's going to happen to the others?,was deserving of losing their job,sympathy towards Sydney for losing their job,be happy,C
31521,Bailey accepted one's hand when she needed to get off the horse.,Why did Bailey do this?,she needed help,she could do it herlsef,thank them,A
31522,Jesse gave Sasha the chance to explain what happened when she saw the dent in the car.,Why did Jesse do this give Sasha a chance?,hear the truth about the car,be hopeful,get the car fixed,A
31523,Remy played a lot of chess online with friends when he was in elementary school.,What will Remy want to do next?,become a professional chess player,shop chess online,graduate from elementary school,A
31524,Taylor had a patient who was depressed. Taylor improved the patient's mindset.,How would Others feel as a result?,optimistic about the future,like the are worth nothing,down in the dumps,A
31525,Sasha played catch with her dad in the front yard to practice for the game.,What does Sasha need to do before this?,go outside,join in,stay inside,A
31526,Austin sent Taylor the books to help him study for his exam.,What will Taylor want to do next?,be angry at Austin,throw books away,open the books,C
31527,"Riley walked to work in the morning, because their car was in the shop.",What will Riley want to do next?,drop off their car,have an accident,find out when their car will be done,C
31528,Bailey got the better of Addison in the card game so they decided to play again.,What will Addison want to do next?,play well,watch a movie next,play next,A
31529,Jan saw with their own eyes that Alex was clearly the better person.,What is Alex going to do next?,confront Jan on why they are the best,show Jan why they are the better person,ignore Jan and not explain why they're better,B
31530,Kai noticed the woman he wanted to and eventually did marry at first look.,How would Kai feel afterwards?,eager to shove any competitors far away,interested in taking a private trip together,compelled to pursue the one they saw,C
31531,Sasha said something mean to her best friend without intending too.,What will Sasha want to do next?,take it back,thought nothing of the comment,keep talking to her friend,A
31532,Kai exchanges insurance information with them in exchange for money as per the agreement.,What will happen to Kai?,become poor,be calm,deliver the information,C
31533,Jordan wanted to make appetizers for his guests. Robin gave Jordan a recipe that is easy to understand.,What will Robin want to do next?,share their recipe with Jordan,discontinue communication with Jordan,provide Jordan with additional information to help him understand,C
31534,Riley was had went shopping and carried the things he bought back from the car.,How would you describe Riley?,get things done,comforted,relieved,A
31535,Bailey yielded Sydney's income because she just won the giant lottery that day.,What will Sydney want to do next?,good,make sure Sydney got their winnings,give Sydney the money,B
31536,"Because the relatives next door answered the door and had a car,  Jesse gave Lee's girlfriend a ride home.",What will Jesse want to do next?,look for gas for the car,wants Lee's girlfriend to return in the car,look for a bike pump,A
31537,Cameron measured the ingredients but still managed to burn the food.,How would you describe Cameron?,a wonderful cook,a good chef,a terrible chef,C
31538,Jordan took medicine and started to feel better.,How would Jordan feel afterwards?,angry,healthier,more sick,B
31539,Skylar found a dollar under Remy's bed and gave to Remy.,What will Remy want to do next?,there,want a favor in return,thank them,C
31540,Riley gave their sister a rabbit's foot before their final exam. Riley said it would bring luck.,What did Riley need to do before?,help her sister study,buy the rabbit's foot,give her sister supportive texts,B
31541,Bailey joined forces with the team to solidify her position.,Why did Bailey do this?,sabotage herself,practice,be stronger,C
31542,"Sydney made a special isolated dinner for herself, all alone in an empty house.",What does Sydney need to do before this?,get the ingredients,eat the dinner,watch television,A
31543,Cameron had trouble paying his bills. He thought about ways he might come up with the needed money.,What will Cameron want to do next?,steel the money,Borrow the money from a bank,let the bills go unpaid,B
31544,Kendall wanted to improve their health so they started eating better food.,Why did Kendall do this?,more sick,be a better person,purchase healthy food options,B
31545,Sydney and Sasha were best friends growing up. Sydney meant a lot to Sasha.,How would Sasha feel as a result?,jealous of Sydney,like a stranger to Sydney,loyal to Sydney,C
31546,according to the article Austin reads a loud the rules.,What does Austin need to do before this?,not listen to the rules,needed to have the rules,not have,B
31547,"Austin liked the night life in the city, so Austin got ready to go out.",Why did Austin do this?,look their best,hang out at a club,go out to a party,B
31548,Alex ate something healthy and felt really good.,What does Alex need to do before this?,of wanted something to eat,go exercise,go read a book,A
31549,Tracy and Ash were hiding from their children. Tracy talked to Ash under the table so they wouldn't be found.,What does Tracy need to do before this?,needed to get Ash's thoughts,needed to go under the table,needed to go under the bar,B
31550,ash was a nice person so she helped sasha get up.,What will happen to Sasha?,she will reject ash,she will thank ash,she will question sasha,B
31551,Remy smoked like a chimney and had to quit before he developed lung cancer.,What will Remy want to do next?,not die,safe,detached,A
31552,Alex was in a car accident that totaled their car. Alex told their sister the story.,What will  want to do next?,inquire about the accident,ask about the family,strong,A
31553,Sasha tried hurting men's souls. She had a grudge against men because of her past dealings with them.,What does Sasha need to do before this?,become procrastinate,form a plan,get revenge,B
31554,Tracy jumped to Alex's feet when Alex needed help.,How would you describe Tracy?,immature,responsible,mean,B
31555,Sasha moved towards the door in a stealth like manner.,How would you describe Sasha?,sneaky,boisterous,would be glad for taking precautions,A
31556,Jordan pushed them away from Skylar and protected her from their advances.,What will Skylar want to do next?,yell at the others,give thanks next,want encourage advances next,B
31557,"kai wanted to eat a midnight snack, she made a mess of the bed.",What will happen to the bed?,be annoyed at themselves,need to clean it,throw it away,B
31558,jesse did not want to be rude but she had to give addison a lecture.,What will Addison want to do next?,listen to jesse,choose the words,ignore jesse,A
31559,Sydney washed Remy's feet with some soap that she had laying around.,Why did Sydney do this?,go to bed,cure Remy's foot odor,be lazy,B
31560,Remy had nothing to do with the price of fish even though everyone was convinced remy sets the prices.,How would Others feel as a result?,loyal to remy,betrayed by remy,bored and sad,B
31561,"Jan bought a very expensive dress but decided to bring it back as they couldnt afford it but Casey borrowed it, wore it and ripped it without asking Jan.",How would Jan feel as a result?,pleased,angry,happy,B
31562,Ash spent time with Taylor to help them to get better.,What will Ash want to do next?,talk to Ash,For Taylor to know better,For Taylor to get better,C
31563,"Casey needed to get out of debt, she decided to spend is minimally as possible.",How would you describe Casey?,reckless in spending,does not think ahead,financially wise,C
31564,Addison gave a hug to Skylar's son after the son gave an account of being bullied.,How would Addison feel afterwards?,a good friend,helpless and hopeless,worried about the vulnerable kid,C
31565,Casey fought for their lives against the strong and powerful invading army.,What will Casey want to do next?,go to war,strong,train to be a soldier,C
31566,"When Casey moved away from her home town, Cameron asked her write home.",How would you describe Cameron?,someone who values friendships,not interested in keeping contact with friends,Feels sad,A
31567,"Sasha settled among Bailey's friends, and soon became one of the group members.",What will happen to Bailey?,hang out with the group more often,be mocked for all their thoughts on things,have a bunch of new friends,A
31568,"Because his mother told him to, Remy went straight home after school.",How would you describe Remy?,well-behaved,doing his mother proud,obedient,A
31569,Jan took a lunch break and got herself a big salad with a side of fries.,How would you describe Jan?,bored,indifferent,happy,C
31570,Bailey was trying do intermittent sleeping to increase productivity. They took a nap everyday.,How would you describe Bailey?,energized and upbeat to work,well rested and ready to work,opportunistic,B
31571,Taylor worked effortlessly for a few days to restore the power necessary for Skylars position.,How would you describe Taylors actions to restore skylars position?,As ethical,Very jealous,Very demanding,C
31572,austin told cameron he made it from scratch even though the fast food container was on the counter.,What will Cameron want to do next?,throw the container away,hide the container,reveal the container,C
31573,"Addison had been rude to Kai last time they saw each other, and was worried about today´s meeting, but Kai greeted Addison with a smile.",How would Addison feel as a result?,resentful,happy about Addison,relieved,C
31574,Tracy organized another party so everyone could hang out together.,What will Others want to do next?,likes spending time with friends,likes organizing parties,hang out,C
31575,Carson had been working a double shifts for the whole week. Now Carson was getting tired.,How would you describe Carson?,a hardworking person,tired from all the work,like he doesn't want to go to work anymore,A
31576,Alex's dog was brought home with the help and thanks of Kai.,What is going to happen to Alex?,not acknowledge Kai for helping,appreciate Kai for helping the dog,ignore's Kai kind dead for them,B
31577,Ash cleaned the tank for once without being asked.,What does Ash need to do before this?,make sure the fish had a clean home,get the cleaning supplies,impress others by cleaning the tank,B
31578,Aubrey finds a wallet with several hundred dollars in the school parking lot. Aubrey is a very honest person.,What will Aubrey do with the wallet?,Keep the wallet and steal the money,Take the wallet to the police,Leave the wallet in the parking lot,B
31579,Aubrey just got a new job but did not know any of their coworkers.,What will Aubrey want to do next?,ignore their coworkers,needed to pay student loans,talk to their coworkers,C
31580,Skylar attended school for the first time and made lots of new friends on her first day.,What did Skylar do?,played baseball,Feel good,went to school for the first time,C
31581,Riley cashed Sasha's check so that she could give her the money from it.,How would Riley feel afterwards?,very helpful,hurtful to Sasha,thankful to riley,A
31582,Baileys dog ran away. Bailey asked the neighbors and others to help.,What will happen to the others?,does not appreciate help,has no money to give,found,C
31583,Aubrey got very drunk and had a one night stand after meeting someone at a bar. A month later Aubrey discovered they were pregnant.,How would you describe Aubrey?,Ashamed,careful,irresponsible,C
31584,"Cameron was showing off and mocking others around them, they saw Robin, a person they love to bully so Cameron headed towards Robin and tripped.",What will happen to Cameron?,praised,be cried at,ridiculed,C
31585,"After managing to hide the bike for a month from their daughter, Remy finally gave them the gift for Christmas.",How will their daughter feel as a result?,bored by the gift,excited about the present,proud that their daughter was unaware of the hiding place,B
31586,Robin took a test and found out that she got a very good grade.,What will Robin want to do next?,become depressed,quit school,take another test,C
31587,Skylar had Austin's name changed to help protect him.,What does Skylar need to do before this?,Needs to file court papers,live their new identity,Hide Austin,A
31588,Aubrey got down on one knee and proposed. Aubrey awaited Cameron to answer the question.,Why did Aubrey do this?,date other people,find a place to propose,be together forever,C
31589,Skylar became worse with the flu because they would not take their medicine.,How would you describe Skylar?,aloof,like going to the doctor,very sick,C
31590,Lee saw sharks in the water but jumped in anyways without skipping a beat.,How would you describe Lee?,part shark himself,swimming with the fishes,a risk taker,C
31591,Carson wanted to move things forward because he wanted to marry his girlfriend and have kids.,Why did Carson do this?,ask his girlfriend to marry him,wanted to get married,wanted to make friends with girls,B
31592,Riley was going to knock on the door to meet her step sister.,How would Riley feel afterwards?,happy,sad,hurt,A
31593,Robin grouped together with their family and spent the day with them.,Why did Robin do this?,be close,ignore her family,angry,A
31594,Bailey gathered her friends so they could get to the concert before it started.,Why did Bailey do this?,get to the concert early,drive with them to the venue,get into the car with her friends,A
31595,Kai tested the student's patience by giving him a lot of math problems to do in a certain time.,How would you describe Kai?,feeling conflicted,feeling smart,like a strict teacher,C
31596,Cameron sold Sasha's products at more affordable prices and undercut her profit margin.,How would Sasha feel as a result?,happy with their decision to sell the product cheaper,like she will lose customers to Cameron,successful with selling products a cheaper price,B
31597,Tracy invited all of their friends to the party tonight.,What will happen to Tracy's friends?,see all of her friends,attend the party,have a great time,B
31598,Tracy ordered something and the food was excellent that she ordered.,What does Tracy need to do before this?,eat food,need to look at a menu,fulfill their hunger,B
31599,"Taylor created Jordan's system, because Jordan wasn't a very organized person.",What does Taylor need to do before this?,be asked by Jordan to do the system,give Jordan instructions,understand the workings of literature,A
31600,Aubrey need time off for an emergency so Quinn took their hours.,What will Quinn want to do next?,go to work,Call Aubrey about coming in when scheduled,Write Down Aubrey's schedule,C
31601,Aubrey evaluated Quinn's performance on the brutal math test.,What will Quinn want to do next?,do better,quit class,give up,A
31602,Riley left the grocery store with a lot of groceries for the neighbor's party.,What does Riley need to do before this?,wanted to be prepared for the party,wanted to participate in the party,go to the store,C
31603,Lee looked at Jan with a smile as they were catching up with each other.,What will Jan want to do next?,keep talking,catch up,understand Lee,A
31604,Robin detected distress in their patients after they learned their diagnosis.,What will Robin want to do next?,see if they were doing okay,console their patients,get them a therapist,B
31605,Tracy had an exciting life that no one was going to know about. Bailey wrote about Tracy's life story so they would.,What will Tracy want to do next?,burn the book,punish Bailey,read the book,C
31606,Casey told Jordan her idea and he said he would consider it.,How would Casey feel as a result?,mad at him,so sad,good about it,C
31607,jesse ate some of their food and bailey had no food today so jesse was generous.,What will happen to Jesse?,be ignored,be appreciated,be hated,B
31608,"After having it for over 3 weeks, Robin realized she lost Riley's footing.",How would you describe Robin?,ashamed,sad about it,messy,B
31609,Austin ensured Alex's survival at their new Job.,Why did Austin do this?,show Alex around,Orientate Alex,So Alex doesn't worry,C
31610,Tracy was feeling very bad after their break up. Skylar tried to cheer Tracy up.,Why did Skylar do this?,ignore Tracy and leave,make sure Tracy was sad,make sure Tracy was okay,C
31611,Bailey watched out all day for an intruder that might come by.,How would Bailey feel afterwards?,peranoid and lonely,scared now,afraid of everything,A
31612,Addison called the manager into Skylar's office to fire them for inappropriately using their power.,What does Addison need to do before this?,be told to make the call,Find a new job,fire the manager,A
31613,"While traveling on company business, Alex was asked to drive from Florida to Texas.",How would Alex feel after driving there?,too tired to work,able to start their day,ready to start work,A
31614,Addison fed the kitten canned food but didn't realize it had ingredients her cat was allergic to.,How would Addison feel afterwards?,kind hearted,full,Regret for choosing that specific food,C
31615,Austin got their report card and give it to them after dinner.,How would you describe Austin?,ignores everybody,towards eat after dinner,was proud of their grades,C
31616,Alex took Aubrey to the park for two hours so they could let their children get some exercise.,What will happen to Alex?,watch their children play,relax with Aubrey in the park,protect them from strangers,B
31617,Ash stayed away from them when he realized they were criminals.,Why did Ash do this?,stay farther away from them,did this to stay safe,report them to the police,B
31618,Skylar was visiting their mother and wanted to play a game together.,What will Skylar want to do next?,enjoy their company,explain all the rules,get frustrated and leave,B
31619,"Casey was a famous baker and cookbook author, who loved her fans very much. Tracy (Casey's agent) expressed Casey's love to the people and gave out autographed cookbooks at the book fair.",How would you describe Tracy?,an agent who had Casey autograph cookbooks for fans,satisfied,pleased,A
31620,"After deciding to move and finding a brand new job, Aubrey finally moved into their new house.",What will Aubrey want to do next?,wanted to have a nicer life,organize the house,wanted to live in a bigger house,B
31621,Robin found one for sale and it wasn't that expensive at all to buy.,How would Robin feel afterwards?,smart now,a good shopper,bored now,B
31622,Alex took some medicine to make the pain feel better in their mind.,What does Alex need to do before this?,ride a scooter,get diagnosed,buy a pet,B
31623,"Skylar felt like she looked bland, so Skylar dyed their hair bright red with highlights.",Why did Skylar do that?,get a new outfit to match,go out to show off their new look,get some attention,C
31624,Sydney wanted to take their mom somewhere fun so they took her to the carnival.,What will Sydney's mom want to do next?,Get ready for bed,enjoy carnival with their mom,Thank Sydney for taking her,C
31625,Quinn met a new man at work that he has been harassing during his lunch breaks.,What will Others want to do next?,ask Quinn to stop,set Quinn up with the man,the boss,A
31626,Aurbey saw Kai's friend stealing a car from the auto mart.,What will Kai want to do next?,cry,tell Kai,deliberate what to do,C
31627,Kai was feeling lazy and worked hard on her design while in bed.,How would Others feel as a result?,like falling asleep,impressed by Kai,disappointed in Kai,B
31628,"Jordan tied up all the loose ends at the butcher shop, so Jordan headed to the payphone.",What will Jordan want to do next?,post about it on social media,call the police,insert a quarter,C
31629,Austin came back to Carson after Austin reflected on what had happened between them.,How would Austin feel afterwards?,likes to think things through before making a decision,put a lot of effort into thinking about the relationship,sorry,C
31630,"The children were bored and hyper, so Skylar took them fishing.",What does Skylar need to do before this?,Take a nap,Gather supplies,entertain the children awhile,B
31631,Skylar visited her family in America and they went to Disneyland twice.,How would Skylar feel afterwards?,upset to have wonderful friends,happy to have wonderful memories,glad to have pinned back ears,B
31632,"Sasha wanted to take Lee to the park, so she asked Lee's mom.",What will happen to Sasha?,go home,get in trouble,take Lee to the park,C
31633,Lee turned to face Kendall while they were in the car.,Why did Lee do this?,ignore Kendall,kiss Kendall,get into a fight,B
31634,Robin saw Remy's doctor to figure out if she was pregnant.,What will happen to Robin?,robin doesnt awnt to go to the doctor,be misraebl,be pregnant,C
31635,Sydney did not like the religion their family had chosen. Sydney changed their religion.,How would you describe Sydney?,mercurial,very satisfied,very happy,B
31636,Bailey decided to buy it with the cash she had left.,How would Bailey feel afterwards?,Like she had no money,Like she had a lot of money,Very wealthy,A
31637,Kendall was asked to leave when her parents found out she was using drugs.,How would Kendall´s parents feel as a result?,they need to buy drugs,sorry for Kendall,resentful of her parents,B
