,context,question,answerA,answerB,answerC,correct
27143,Jan eased the tracking device by adjusting a dial on the back.,What does Jan need to do before this?,break the device,pick up the device,throw the device away,B
27144,Cameron tried to answer the question.,What does Cameron need to do before this?,show off their knowlege,smart,needed to think about the question,C
27145,jesse had juicy news he wanted to spread so he stopped the presses.,What will Jesse want to do next?,keep the news to himself,spread the news,listen to jesse's news,B
27146,Jesse bought a brand new video game and played it with her friends at lunch.,What will Others want to do next?,play the game,ride in a cab,needed to bring it to lunch,A
27147,Kai laid down the law and told Casey they need to help with dinner.,How would Casey feel as a result?,capable and assertive,Like they can't help,Like they need to help with dinner,C
27148,Kai gave financial aid to Quinn's grandmother because she was struggling with her retirement.,What will happen to Kai?,like a good person from her giving,arrange a hitman to break Quinn's fingers if not paid back,charge a large interest payment on the aid given,A
27149,"Quinn obtained an audience for Aubrey, so they would have someone to watch their play.",How would you describe Quinn?,Excited,someone who supports Aubrey,Nervous,B
27150,Cameron gave advice on how to play baseball to others.,What will happen to Cameron?,teach people,play baseball games with each other,quit the sport,B
27151,Ash painted Jordan's picture and then had it framed for his birthday.,What will Ash want to do next?,give the gift,erase the picture,develop the film,A
27152,"Aubrey went to church, sat in a pew, and prayed without ceasing.",Why did Aubrey do this?,go to sleep,take a nap,talk to God,C
27153,Robin is a philanthropist with a large foundation.,What will Robin want to do next?,set up another foundation,retire and spend money on themselves,stop giving money out,A
27154,Remy found a new place to live after looking in the paper.,Why did Remy do this?,find a home,find directions,be lazy,A
27155,Jan became very close to their father after going on the trip.,Why did Jan do this?,better,be mean spirited,be rude,A
27156,"Jan, a skilled seamstress, gave Addison her order of tailor-made clothing after weeks of work.",What will happen to Jan?,receive payment from Addison for her order,enjoy a new clothes,write a check to Jan,A
27157,Taylor didn't know where to go on the trip so Taylor asked the students.,How would you describe Taylor?,Caring,Bossy,Selfish,A
27158,Lee's friends were too drunk to drive so Lee took her friends home.,What does Lee need to do before this?,have a car to drive,care for their friends,get out of jail,A
27159,Robin walked to the store to buy some milk.,What does Robin need to do before this?,drink milk,cook something with milk,get money,C
27160,Addison walked home from work after a long day at work.,What does Addison need to do before this?,get fresh air,needed to have a job,needed to have wealth,B
27161,Riley did not want to go out with his friends so he stayed home instead.,Why did Riley do this?,go run a marathon,watch tv,get some of his homework done,B
27162,Jordan withdrew Sasha's support money that she was saving to pay for college from the ATM.,How would Jordan feel afterwards?,happy that Sasha has no money left,excited to have some extra spending money,bad about what she has done,C
27163,Austin was playing go fish with their dad and ended up winning the game.,What will happen to Austin?,Like they should play again,want a rematch,congratulate their dad,A
27164,Robin had passed away during that fateful night because of his declining health.,What will happen to Robin?,get deceased,have to plan for Robin's funeral,remorse about losing a loved one,A
27165,Alex caught dust because the furniture have not been cleaned for a long time.,What does Alex need to do before this?,stood away from the dusty table,put his hands on the dusty table,clean the furniture,B
27166,Jesse held water for the racers approaching from behind.,What will Jesse want to do next?,hand out the water,rehydrate the racers,throw away the water,A
27167,Jan put the blanket on the bed and made it nicely fr her girlfrined.,Why did Jan do this?,make a mess,surprise her girlfriend,impress his girlfriend,C
27168,Lee was very hungry and tore open the container to get something to eat.,How would you describe Lee?,As a person who wanted a snack,very hungry before eating,very full after tearing open the container to get something to eat,B
27169,Jesse stayed in Jan's room when they were staying with their friend.,Why did Jesse do this?,have fun,ask about their friend,take a nap,A
27170,Bailey was stuck in an elevator. Bailey used their muscle strength and strong will to control their bowels.,Why did Bailey do this?,quickly find a restroom,wanted to make manure at home,did not want to soil themselves,C
27171,kai was a fast food worker so he gave addison a free shake.,How would Addison feel as a result?,as grateful,as angry,as upset,A
27172,"Ash was in their house, and opened their screen door to let their friend inside.",What will Ash want to do next?,shove their friend out of his door,make their friend cut an onion,need to greet their friend to welcome them properly,C
27173,"After feeling down, Jesse sang songs to feel better.",How would Jesse feel afterwards?,intelligent,relaxed after singing songs,emboldened after singing a song,B
27174,"Jan realized that she was running low on sugar, flour and eggs.",How would Jan feel afterwards?,unprepared to bake cookies,disorganized,prepared to bake the cake,A
27175,Austin derived their weaknesses from the consent and decided to find better candidates to fulfill the duty.,What will Austin want to do next?,look for new candidates,ignore their weaknesses next,praise them next,A
27176,Carson took Ash's boat out with Ash to go fishing.,What will Ash want to do next?,fry fish,have lot's of fun,clean fish,B
27177,Austin decided to go to a fortune-teller. Jordan gave Austin a view of the future.,What will happen to Austin?,pay Jordan for their service,meet Jordan's family,hire Jordan on full-time,A
27178,Austin had left Carson for another lover.,How would you describe Austin?,not trustworthy,better off being apart from Carson,superior to Carson,A
27179,Kendall decided to walk to school because it was a nice day.,Why did Kendall do this?,get to school,enjoy the scenery,walk to school,B
27180,Skylar gave Riley a really nice watch for Christmas that year.,How would Skylar feel afterwards?,selfish,rude,giving,C
27181,Remy and Tracy grew up to be great friends.,How would Remy feel afterwards?,loved Tracy,and Tracy fight all the time,Friendly,C
27182,Skylar showed their mom how to play the new video game that was released.,Why did Skylar do this?,play the video game with their mom,play with their mom,watch their mom play the video game,A
27183,"Taylor was released from the hospital a few days ago, so she had to take it easy.",What will Taylor want to do next?,rest,skydive,bungee jump,A
27184,Carson had too much going on and waited to go back to school.,Why did Carson do this?,drop out,wait for a better time,go to school the first time,B
27185,Kendall made a living at it after vowing to do only what they loved for work.,Why did Kendall do this?,avoid jobs they hate,retire,write about their love,A
27186,Jan spent the rest of her life with Quinn by marrying Quinn and living together with Quinn.,What will happen to Quinn?,not have to worry about having a life partner,grow a family with Jan,grow to become jealous of Jan,B
27187,Tracy wanted to hear that so they listen very carefully.,What does Tracy need to do before this?,go away,show someone else what they heard,listen,C
27188,robin loved animals but she always loved kittens best.,How would Robin feel afterwards?,loving and kind,calm,animal lover,B
27189,"Even though Taylor knew their friend would be mad at them, Taylor told the truth when Taylor's teacher asked if Taylor's friend cheated on the test.",How would you describe Taylor?,an honest person,lacking in ethics,bad for their friend,A
27190,Robin served food to her friends at a party.,How would Robin feel afterwards?,nice,generous,Good she did something for her friends,B
27191,Ash went home the scenic route in order to avoid the construction traffic.,Why did Ash do this?,get a bit to eat,wanted to not be stressed,wanted to waste gas,B
27192,Casey bought a car from a friend and it was a red car with some dents in it.,How would Others feel as a result?,bored now,smart now,not concerned about looks,C
27193,Kai got a notice of warning to stop parking their car in the wrong spot in front of the business.,What will Kai want to do next?,park somewhere else,own a car,drive a car,A
27194,Aubrey was cutting Addison's hair and gave them a bob hairstyle.,Why did Aubrey do this?,sweep up the hair,put away her equipment,meet Addison's request,C
27195,Kai sat on Ash's bed and tried to convince them to come over and sit.,What does Kai need to do before this?,get away from Ash,go into Ash's bathroom,get together with Ash,C
27196,Jan was delivering a package and they rang the residence's doorbell.,How would you describe Jan?,a fast worker,delivering mail,like dropping off the package,A
27197,Alex kept Aubrey's record's safe from peering eyes.,What does Alex need to do before this?,make sure the records weren't stolen,cover them,be careless,B
27198,Addison received a degree in Administration. Addison worked well in business administration.,What does Addison need to do before this?,have a degree in business administration,study hard to receive a degree,take a break from administration,B
27199,Tracy didn't understand the equation so Skylar taught them about the math.,How would Skylar feel afterwards?,Good they know how to do the problem,stupid,Good that they have a math problem,A
27200,Kendall thanked Lee for his help and bought him an expensive steak dinner that night.,What will Lee want to do next?,wanted to express the gratitude,proud,bored,A
27201,Carson turned Remy's pizza order over to the cook and he started to make it.,What will Remy want to do next?,pick up the pizza,fill the order,order some chicken,A
27202,Lee determined a person's age just by looking at his eyes.,What does Lee need to do before this?,right,look at feet,see a person's face,C
27203,Cameron played video games with his new friends from his new school.,How would Others feel as a result?,into games,there,jealous of him,A
27204,Quinn gave cookies to Austin's parents and they enjoyed the dessert very much.,What will Quinn want to do next?,loved,get Quinn's cookie recipe,thank Quinn for their parents,A
27205,"After finalizing the plans with the architect and the contractors, Austin built Quinn's house last week.",How would Quinn feel as a result?,intrigued by the building of the house,grateful for the hard work that was done,curious about why the house was built,B
27206,Robin recently met her mother after not being around her since birth.,What will Riley want to do next?,be upset,get to know them,question their mother,B
27207,"Skylar was trying to help Bailey clean up and get rid of things, be she accidentally sold Bailey's dearly loved gift.",How would Skylar feel afterwards?,very bad,like a good friend,Someone who was careless when helping Bailey,A
27208,Addison broke the law stealing food when they didn't have any money.,Why did Addison do this?,find a job,have food,have more money,B
27209,Kendall needed to study hard for the exam but only spent a few minutes studying.,What will happen to Kendall?,quit goofing off,do well on the test,get a low score,C
27210,Robin needed to get to work but their car was in the shop.,What does Robin need to do before this?,needed to steal keys,Offer his car for Robin to borrow,needed to ask permission,C
27211,Addison protected the public's interests by making sure crime never happened again.,How would you describe Addison?,feeling bored,feeling proud,feeling lazy,B
27212,Remy was cleaning out Jordan's garage and found a nest of birds.,What will Jordan want to do next?,call animal control,agree to clear out the garage,kill the birds,A
27213,quinn was a powerful wizard so she changed water into gold.,Why did Quinn do this?,annoy herself,make more water into gold,impress others,C
27214,Quinn fixed the air conditioner and made everyone cool off a lot.,How would Others feel as a result?,very hot,very happy,very mad,B
27215,Cameron saw the lions on Safari when they went to Africa.,What will Cameron want to do next?,Get out of the vehicle,Take pictures of the lions,go on a Safari,B
27216,Jesse always left early to go to the big ball game that happened every night.,What will happen to Jesse?,proud,be late to the game,miss the game,A
27217,Cameron became Taylor's artist. She wanted Cameron to create a portrait of her.,What will happen to Cameron?,not think ahead,ask Taylor to be very still,be careless with her work,B
27218,"Trump was 'impressed' by one thing Cohen said in 'fake' hearing
President Donald Trump criticised his former attorney Michael Cohen for lying in testimony to Congress but found reason to praise him too.",What will Sydney want to do next?,Yet when I asked this question at interviews recently at lot of the candidates were unprepared to answer it and looked unprofessional when they had to respond,learn who Michael Cohen was,"Also, watch your body language when you respond to the question. Don’t shuffle in your seat, put your head on the desk or say “oh man I hate this question”",B
27219,Austin left the hospital without the doctor's permission so he wouldn't miss the game.,How would you describe Austin?,a person who takes chances with his life,very sick,smarter than his doctors,A
27220,Skylar asked Austin's boss if a raise was in the works.,How would Austin feel as a result?,curious about other's affairs,proud now,lazy now,A
27221,"Remy was the hiring manager at a local hotel, so Riley called an applicant into the office.",What will Remy want to do next?,quit their job,yell at the applicant,interview the applicant,C
27222,Kai went back to the hospital to see their friend and cheer them up.,What does Kai need to do before this?,want to cheer up their friend,join Kai and go to the hospital,work at the hospital,A
27223,sasha brought the family together by singing songs and making good food.,What will Others want to do next?,ignore the food,play board games,eat the food,C
27224,Bailey made Jesse a fortune after he became a private investor for Bailey.,How would you describe Bailey?,intelligent,a fast food worker,lazy,A
27225,Quinn started reading Kai's new book after reading positive reviews on the internet.,What did Quinn need to do before this?,form her own opinion,find out if the reviews were right,buy Kai's book online,C
27226,Ash handed the books to Cameron when they were too heavy.,How would you describe Ash?,Caring,strong,Viscious,B
27227,Sasha learned my lesson plan and gave it to the class.,How would Sasha feel as a result?,like they were untalented,like they were talented,like a bad teacher,B
27228,Carson paid Skylar's expenses moving forward so that Skylar would not have to go into her pocket.,How would Carson feel afterwards?,like a benefactor,like a scrooge,thankful,A
27229,Jan showed Austin's picture of the city to the rest of the family.,What will Austin want to do next?,see if they like them,living,show off Austin's photography skills,A
27230,Remy called everybody into the office for an all staff meeting.,What will Remy do before this?,lead a meeting,Go to work,Stay home,B
27231,Remy sent word to Tracy that their was a position open in her company.,What will Tracy want to do next?,apply next,help Tracy get a job,go swimming next,A
27232,Addison left the casino after they had won a jackpot in the slot machines.,Why did Addison do this?,forget money,leave with money,lose more money,B
27233,Jordan managed Cameron's relationships effectively and got him a great deal.,What will Jordan want to do next?,want the deal destroyed,see the deal through,want the deal broken apart,B
27234,Tracy told Jesse the good news about some new business that they had gotten into.,What will Jesse want to do next?,get mad at Tracy,congratulate Tracy,begin expanding to make their new business successful,B
27235,Casey was able to protect Ash's children from the home intruder.,What will Ash want to do next?,scare the intruders,call the police,reassure the children,B
27236,Carson wrote Ash's letter to help him out with it.,What does Carson need to do before this?,about the letter,a good friend,needed to know what to do,C
27237,"Riley called Jesse to see if they wanted to hang out, but Jesse was busy.",How would you describe Riley?,very regretful,a busy friend,an extrovert,A
27238,Aubrey had been trying to figure out how to give Jesse the bad news but there wasn't a good way. She told Jesse to sit down.,How would Aubrey feel afterwards?,a direct person,happy to be involved in all the drama,sorry for Jesse because he was upset over the bad news,C
27239,"No one wanted bread because they were on a diet, but Casey bought bread anyway.",What will Casey want to do next?,laugh,throw the bread away,eat the bread,C
27240,Addison came toward Lee and threatened to fight him.,What will happen to Lee?,fight lee,smile at each other,get into a fight,C
27241,Lee raised Quinn's head so that they could see the danger and avoid it.,How would Lee feel afterwards?,like a useless person,like an observant person,like a negligent person,B
27242,Skylar took the pills first and waited for the effects to take hold.,How would Skylar feel afterwards?,like offering the others pills,sick after taking too many pills,took the pills first and waited for the effects,B
27243,"Taylor was sent to their room as a consequence, but Taylor played for hours in her room.",What will Taylor want to do next?,Leave the house,Ask to come out,Fall asleep,C
27244,"Sydney tried to kiss Taylor, but Taylor didn't like Sydney.",What will Taylor want to do next?,wanted to sleep with Taylor,wanted to be Taylor's lover,get away,C
27245,Sydney sat right next to Jordan and refused to leave him until she knew he was alright.,How would you describe Sydney?,loving,uncaring,committed,A
27246,Casey got a new one when her brother broke her tablet.,What will Casey want to do next?,let her brother play with her tablet,play games,put her tablet away,B
27247,Tracy gave a nice new watch as a present unto Casey.,Why did Tracy do this?,give a gift,hurt Casey,yell at Casey,A
27248,Ash welcomed Cameron back from their vacation and left a thick stack of paperwork on their desk.,What will happen to Cameron at work?,have to catch up on work,go back on vacation,take the day off,A
27249,Jesse saw a movie with their friends and afterwards they all went for icecream and pizza.,How would Jesse feel afterwards?,content,alone,angry,A
27250,Kendall threw the frisbee to the dogs on the beach until lunch time.,What will Kendall want to do next?,make breakfast,have lunch,Play with his dogs,B
27251,Carson skipped rope inside during her recess class.,How would Carson feel afterwards?,at recess,Energized,helpless,B
27252,Skylar moved to a new town and wanted to make new friends.,How would Skylar feel afterwards?,sociable with new friends,nervous,excited,B
27253,Sydney kept the kids apart by having one of the kids in the kitchen and the other in the living room.,What will Others want to do next?,lazy,stay together,keep them from fighting,C
27254,Tracy though they might want to borrow her SCUBA equipment for their vacation.,What will Tracy want to do next?,need to buy a new snorkle,be nice,need to get the equipment out of storage,C
27255,Aubrey got treatment after they were diagnosed recently with cancer.,What does Aubrey need to do before this?,rest,ignore the diagnosis,consult an oncologist,C
27256,Aubrey came to pick Quinn up so they could go to the mall.,What does Aubrey need to do before this?,get in her car,drive to the mall,shop for clothes,A
27257,Roboin worked diligently to finish the project.,What does Robin need to do before this?,Take a nap,Be lazy,Prepare herself,C
27258,Carson suffered a loss after his house was broken into by a former employee of his.,What will Carson want to do next?,say sorry,make a police report,get arrested,B
27259,Addison layered Casey's hair when they asked for a new type of haircut.,What does Addison need to do before layering the hair?,shave off the hair,give a sample look of the style,cut more peoples hair,B
27260,Jan placed an obstacle in the way after they cleaned the floor.,How would Others feel as a result?,Like they should avoid the area,an inconsiderate person,rude toward others,A
27261,Kai told their kids about the big accident that happened in the park.,How would Others feel as a result?,passive,careful,mad,B
27262,"After her friends invited her out for a night of fun, Addison line danced.",Why did Addison line dance?,show off her dancing skills,be sad and depressed,cry in the corner,A
27263,Sydney had to use the bathroom so Jordan kept Sydney's place.,What does Jordan need to do before this?,Forget where Sydney was,Tell Sydney he will,Lie to Sydney about helping,B
27264,Quinn told Remy that they needed to answer the question they had.,What will Quinn want to do next?,get an answer,bake some pancakes,leave the room,A
27265,Lee got a balloon and filled it with plenty of water.,What will Lee want to do next?,eat balloon,play with balloon,play with friends,B
27266,SKylar went to Jan's birthday party and gave her a gift.,What does Skylar need to do before this?,go shopping,eat cake at the birthday party,stay at home,A
27267,Jan got through their head after explaining the situation at great length.,What will Jan want to do next?,convince them,tell a lie,share the information,C
27268,Sasha called my friend to play some games at the local park.,What will Others want to do next?,skilled,lazy,bored,A
27269,Ash pulled out some cash and bought candy from the store.,How would you describe Ash?,on a healthy diet,careful to eat healthy,addicted to sugar,C
27270,Quinn sent Carson to summer camp so that they could be alone for a while and play video games.,What will Quinn want to do next?,spend time selling games,participate in campfire stories,spend time playing games,C
27271,Casey was concerned Ash's grades so they talked to Ash's teacher.,What will Ash want to do next?,Improve their grades,talk to Ash,hire a tutor for Ash,A
27272,Skylar and Alex have been best friends their whole lives. Skylar met Alex for the last time before moving to another country around the world.,How would Alex feel as a result?,see the world,someone who can be a long distance friend,sad,C
27273,"After hours of brainstorming together, Casey obtained an idea for Sasha's project.",How would Casey feel afterwards?,generous about giving Sasha the idea,guilty for giving Sasha the idea,hurt for giving Sasha the idea,A
27274,Tracy would not let Casey leave because he owed her rent.,What will Tracy do now?,Take Casey to court to recover the rent,kidnapped,Give Casey an extra six moths to pay,A
27275,Quinn waited an hour for food after ordering take out and was convinced they forgot his order.,How would Quinn feel after waiting for an hour?,well served and pleased,angry and forgotten,patient and satiated,B
27276,Taylor asked Tom to go to the dance.,How would Others feel as a result?,happy,Nervous,scared,A
27277,Addison kept their place in line to get the new shoes.,How would Addison feel afterwards?,helpful afterwards,inadequate afterwards,incapable afterwards,A
27278,Kai is trying to convince her friend to break up with her boyfriend.,How would her friend feel as a result?,sad to break up with her boyfriend,angry at herself,decide to get a new friend,A
27279,"Taylor affected Carson's ability to think clearly, so Carson didn't pass the big exam the next day.",What will happen to Carson?,lazy,lose his relationship with Carson,mad,C
27280,Kendall just got home from the hospital. Bailey brought her everything she needed.,How would Bailey feel afterwards?,mad at her,like a bully,good about helping,C
27281,Addison went to take the trash out and saw a raccoon jump out of the dumpster at her.,How would Addison feel afterwards?,shaken up,happy to see the raccoon,relaxed about the raccoon,A
27282,Lee twisted Sasha's ankle by mistake when they were playing basketball last week.,Why did Lee do this?,score more points,take the ball back,see a doctor,B
27283,Carson Just got home for work and entered the house.,How would Carson feel afterwards?,Tired,Good he can work at home,home,A
27284,Kai finally convinced the team and the others were pleased when they won.,How would Others feel as a result?,happy as a result,are the leader,angry as a result,A
27285,Carson got rid of the mess from the party in his girlfriend's apartment.,Why did Carson do this?,make sure his girlfriend wasn't stressed about it,take a nap,hug his girlfriend,A
27286,Remy wanted something quick to eat to curb their hunger. They made a snack.,How would you describe Remy?,hungry,full,less hungry,C
27287,Casey gave Jesse training so Jesse could pass the qualification exam.,What will happen to Jesse?,pass the qualification exam,prepare for the qualification exam,skip the qualification exam,A
27288,Ash wrote the essay for school.,What does Ash need to do before this?,pick a topic to write about,wait for the grade,write more essays,A
27289,Alex ran for cover after hearing a loud bang from above.,How would you describe Alex?,Careless,Cautious,very scared,C
27290,"While on a rigorous hike, Bailey pushed Robin's hair back and secured it with a headband.",Why did Bailey do this?,keep hiking the on trail,help Robin see better,drink some water,B
27291,Ash increased their profits by offering more home baked goods for sale.,What does Ash need to do before this?,learn to cook steak,bake different foods,diversity her brand,B
27292,Riley was really really good at math that he decided to study pure math in collage.,Why did Riley do this?,studied something he was good at,sign up math,stay home,A
27293,"After battling the way through traffic, Lee came to pick Quinn up from school.",What will happen to Lee?,Go back home,pick up Quinn,Stay in traffic,B
27294,Lee produced Tracy's effect makeup for the show.,What will Tracy want to do next?,show off and upstage others,wanted to be a good friend and help,make sure that they have a good performance,C
27295,Addison set their hair on fire after being bullied by them at school.,Why did Addison do this?,get fire,have bullies,get revenge,C
27296,"Even though she was alone, Riley made dinner anyway.",Why did Riley do this?,have a nice meal for one,accommodate their guests,impress their friends,A
27297,Cameron provided care to the children at the orphanage while they dreamed of having parents one day.,What will happen to children?,be happy to take care of the children,be adopted one day,play video games,B
27298,Jesse visited her parents every weekend on Sunday's for dinner a their home.,How would you describe Jesse?,a good friend,a good daughter,a good son,B
27299,Tracy protected Austin's ice cream from the sun but she dropped the cone on the floor.,What will Austin want to do next?,get a new cone,go in the pool,offer to buy Austin another ice cream,A
27300,Remy returned the dog to the shop and asked for a refund.,How would Remy feel afterwards?,not nice,very nice,not a good dog owner,C
27301,Lee heard both sides of the heated dispute and settled it in an amicable way that both sides were happy with.,What will Others want to do next?,break up the argument,Moved on from the drama,Continue to fight,B
27302,"Lee was trying to put his shirt in a save place, but instead he dropped his favorite shirt in a dirty toilet.",How would Lee feel afterwards?,be mad,like picking the shirt up and wear it,be happy,A
27303,Carson came out of the store to find someone had crashed into Carson's car. The other driver was gone but Carson's car had a lot of damage.,What will Carson want to do next?,file a claim with the insurance,crash their car into other cars,go inside the store & shop,A
27304,Aubrey couldn't find their shirt so Aubrey went into Ash's room to look for it.,What will Aubrey want to do next?,Change pants,Go to Ash's closet,look for the shirt,C
27305,"Taylor gave a lecture to 14 years olds but as Taylor usually taught adults, Taylor considered the audiences capacity to learn and adapted the information.",How would you describe Taylor?,an intelligent person,an unintelligent person,an incapable person,A
27306,Robin got them first and was able to play the games before anyone else.,How would Robin feel afterwards?,special,prepared and ready,ignored,B
27307,Jesse spent a long time online so they could complete their homework on time.,How would Jesse feel afterwards?,studious,exhausted,refreshed,A
27308,Kendall went to the dance and asked if she could have Alex's number.,What will Kendall want to do next?,buy a watch,find Alex,call Alex,C
27309,Remy told her friends about her family's trip to Disneyland. It was their first time in California.,How would her friend's feel as a result?,happy for their friend,indifference to the pictures,like they wanted to go to Disney World instead,A
27310,Lee was an expert and Riley sought him out for advice which Lee happily gave.,What will happen to Riley?,Ignore Lee's opinion,Trust Lee's expertise,Pick something randomly,B
27311,Jesse works at a newspaper publication and he publishes articles frequently.,What will Jesse want to do next?,quit publishing articles,keep at his job,hate his job,B
27312,Kai joined Bailey for dinner and talked with their mouth full of food the whole time.,What will happen to Bailey?,offended,like they should improve their table manners,invite Kai for dinner again,A
27313,Skylar challenged her brother to a race down the hill near their house.,What will Skylar want to do next?,run with her brother,ignore her brother,lose the race,A
27314,Addison knew someone that could bring it over to the house.,How would Addison feel afterwards?,proud,upset,as normal,C
27315,Bailey was just in from work and they heard the dogs barking outside so Bailey got the tin of dog food  and brought the food outside.,What will Bailey want to do next?,get water to put out for the dogs also,got the tin of food because the dogs were barking,got the tin of food because the dogs were hungry,A
27316,Taylor was feeling generous and decided to give Carson a treat.,How would Carson feel as a result?,caring and friendly,uncaring and selfish,cheap and selfish,A
27317,Bailey took their dog to the dog park and let the dog run.,How would you describe Bailey?,do not own a pet,a loving pet owner,do not want a healthy pet,B
27318,"Cameron had an idea he had in mind for a long time, once he had the means, he carried out his idea.",Why did Cameron do this?,very responsible,refine their plans,research a new idea,A
27319,"As she watched her favorite singer perform, Jordan knew from that moment she wanted to be a singer.",How would you describe Jordan?,develop her skill as a singer,envious,too afraid to follow her dreams and decides that she doesn't want to sing at all,B
27320,Alex took Kendall's photo and tore it into tiny pieces and peed on it.,How would Kendall feel as a result?,furious at Alex,sad their book was destroyed,hurt by Kendall,A
27321,Carson did the honors to speak at the wedding.  They were the groom's best man.,What will Carson want to do next?,be thanked for agreeing to be the best man,write the speech,lift their champagne glass,C
27322,Remy picked up the pace because Tracy was running very fast in the race.,Why did Remy do this?,keep an eye on remy,beat Tracy in the race,lose the race,B
27323,Kendall purchased a new handbag online from a used store.,How would you describe Kendall?,buying another bag,getting good deals,spending a lot of money,B
27324,Ash told Aubrey what to do and she obliged him as she always did.,What will Aubrey want to do next?,do what Ash says,give more orders,ignore Ash,A
27325,Cameron showed Quinn that their business still shows the signs of life.,What does Cameron need to do before this?,Call Quinn into the car,Get all the data together,put Quinn in better spirits,B
27326,Ash boxed oneself into a corner when she was being attacked.,What does Ash need to do before this?,get into a bad position,escape her attackers,show observance,A
27327,"After weeks of considering her options, Bailey happily accepted the offer on the house.",What will Others want to do after?,move into the house,buy something new,destroy the garage,A
27328,Kendall passed the ball to their teammate to make a basket.,Why did Kendall do this?,help their coach win the state match,Watch the ball in case it misses,give the teammate a chance to score,C
27329,"To ensure everyone was picture ready, Tracy said cheese to the class to to make every one smile.",What type of person does Taylor appear to be?,A teacher,Kid friendly,Mean to everyone,B
27330,Lee laughed together with their mother while watching the movie.,How would you describe Lee?,Sad,Fun loving,Unfaithful,B
27331,"A little girl ran up to Addison and handed them a small flower, so Addison smiled at her.",How would you describe Addison?,polite,harsh,special,A
27332,Austin decorated Kendall's house for the party with homemade decorations even though he was so busy.,What does Austin need to do before this?,help their sister because they love her,get mad at kendall,make decorations,C
27333,Skylar found food in the freezer that she could eat for dinner.,How would Skylar feel afterwards?,cook the food,able to eat at home,hungry,B
27334,Jesse was getting late to the game because his car broke down.,How would Jesse feel afterwards?,guilty,happy,full of joy,A
27335,Carson became annoyed when they heard about the bad things that were happening around town.,How would you describe Carson?,in the know,sad,very insecure,A
27336,Aubrey turned the tv on and was deciding what to watch.,What will Alex want to do next?,talk about a show,watch the show,watch television,C
27337,Kai passed Casey who was acting weird for some unknown reason. They wondered about them.,What will happen to Casey?,ask them what's up,ignore them,call Casey's family,A
27338,Riley started her first job and was really nervous to start.,What will Riley want to do next?,go to work late,ignore her boss,pay attention,C
27339,Robin put on scuba gear to swim with the fishes in the ocean.,What does Robin need to do before this?,go to the lake,jump into the pond,go to the ocean,C
27340,Alex was failing her paper and asked Addison for help. Addison gave Alex assurance.,What will happen to Alex?,have to study hard,not study and fail,not trust Addison to help,A
27341,Quinn stuck their head in the sand and ignored everything else.,How would Quinn feel afterwards?,uneducated,very shy,happy,B
27342,Carson helped Sydney very much at the farmer's market selling fruit.,Why did Carson do this?,leave Sydney on her own,be a good friend,cause trouble at the farmer's market,B
27343,Jordan called Taylor's grandparents and wished them a happy anniversary that day.,What will happen to Taylor?,bored,good,be rewarded,B
27344,Remy cleaned the kitchen and finished cooking dinner.,How would Remy feel afterwards?,a person who takes care of her household chores,responsible of her household chores,Glad to have dinner,B
27345,Addison laid on the couch while Casey was playing their favorite video game.,What will Casey want to do next?,try to take a nap,do well at the game,start watching tv,B
27346,Cameron saw Casey this morning. They liked to have breakfast together.,What does Cameron need to do before this?,eat dinner,pay the bill,refuse to pay the bill,A
27347,Remy was getting old and decided to retire. Remy closed up shop on his last day.,How would Remy feel afterwards?,happy that he didn't have to see the place again,sad that he was giving up his life's work,excited to retire,C
27348,Sydney sent coins flying on the earth after finding the coins to spread.,How would you describe Sydney?,nice,useless,horrible,A
27349,Kendall got the job done when they were working at the new compay.,How would Kendall feel afterwards?,hurt by others,very accomplished,upset with themselves,B
27350,Remy gave Robin the feeling of love when he bought her a new ring.,What will happen to Robin?,break up with Remy,get married,slap Remy's face,B
27351,Kai told their friend Bailey that they were interested in learning more about math.,What will happen to Bailey?,want to be hateful,left out,want to help,C
27352,Remy listened to their favorite song on the radio all night long and had fun.,How would Remy feel afterwards?,A person listening to their favorite song and having fun,A person having fun listening to their favorite song,memorized,A
27353,Austin pulled Taylor closer to get a better look at the bump.,How would you describe Austin?,interested in Taylor,a complete stranger,rude to point the bump out,A
27354,Jordan's friends needed to go to the store to buy things for a party.,What will Others want to do next?,avoid Jordan,pick up supplies,buy too little,B
27355,"Bailey can't stand the boys. Nobody can, really. They are insufferable.",How would Bailey feel afterwards?,they needed to work harder,not tolerant,like they needed a break,B
27356,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",How would Cameron feel afterwards?,happy,awkward,disgruntled,A
27357,Addison wanted to go to Ash to get the whole story about the bank robbery.,What will Addison want to do next?,go to the cafe next door for the interview,meet up at the local pub down the street,take Ash shopping for groceries too,B
27358,Jan bought toys for her children to get ready for Christmas.,What does Jan need to do before this?,wrap the presents,put them under the tree,go to the store,C
27359,Sydney picked Jordan's favorite music to dance to in the hopes that Jordan would want to dance.,What will Jordan want to do next?,dance with Jordan,ignore sydney,bust a move,C
27360,"Jordan saw Skylar was getting beat up by bullies, so Jordan stepped in and pushed them away from Skylar.",Why did Jordan do this?,thank Jordan,protect Skylar,hug Jordan,B
27361,Addison was hurt and could not continue working for the day.,What will Addison want to do next?,call their boss,pay Remy in cash,thank Lisa,A
