,context,question,answerA,answerB,answerC,correct
11835,Riley finished digging a hole which was for the plants she wanted in her garden.,What will Riley want to do next?,take a break,get the plants ready,get the shovel ready for digging,B
11836,"Cameron was very excited to announce the birth of her first baby, Kendall had arrived.",What will happen to Kendall?,call their friends,receive congratulations from friends,be well cared for,C
11837,"Despite wanting to be kept a secret, Lee made their name known.",How would Lee feel afterwards?,like he tried his best,like he did all he could do,defeated by them,B
11838,Lee played after school with the other kids in the park.,How would you describe Lee?,feeling bored,feeling strong,feeling lazy,B
11839,Riley was undergoing physical therapy after having suffered a severe stroke.,What will Riley want to do next?,improve their singing skills,improve their motor skills,improve their dance skills,B
11840,Cameron provided snacks to children so that the others could relax and enjoy themselves.,What will Others want to do next?,repay cameron,buy the snacks,yell at cameron,A
11841,Remy sent books they didn't need anymore to be donated to people who could use them.,What will Remy want to do next?,home they enjoy them,use the books as decorations,ask to borrow them,A
11842,aubrey persuaded the mother to agree to kick the child out of the house to learn a lesson.,What will Others want to do next?,ignore the situation,know the mother,help the child,C
11843,Aubrey fell to the floor and began laughing because of the situation she was in.,How would Aubrey feel afterwards?,angry,happy,sad,B
11844,Jesse needed to get clean so he was taking a bath right after getting home.,How would you describe Jesse?,wasteful,hygenic,constantly dirty,B
11845,Bailey had gone to business school so they helped Ash start their own business.,How would Bailey feel afterwards?,That she could have done more,That she was a good friend,That she had been selfish,B
11846,"After watching the movie Easy Rider, Casey wanted a motorcycle.",How would Casey feel afterwards?,nervous about riding her bike,a movie lover,like a rebel,C
11847,Robin saw her friend at the mall and went to say hi to her.,What will Robin want to do next?,go to a party,fall asleep,talk to her friend,C
11848,"Skylar ordered Tracy to wash the dishes, fold the laundry, and vacuum the floor. Tracy obeyed Skylar's order and washed the dishes.",What will Tracy want to do next?,loved Skylar,It was her job,fold the laundry,C
11849,If Remy speaks to his biological mother remy imagines he would feel angry.,What will Remy want to do next?,avoid any contact with his mother,wanted to forget,wanted to stay happy,A
11850,Skylar came home on leave after serving overseas for months.,What does Skylar need to do before this?,be discharged before this,did this to see family,go overseas before this,C
11851,Sydney seized Aubrey's hand as Aubrey was stealing from the cookie jar.,How would Aubrey feel as a result?,like eating the cookie anyway,like trying to take her hand away,angry at Aubrey,A
11852,Kai became effective at motivating Ash and the others at work after just a short time.,How would Kai feel afterwards?,ashamed afterwards,proud afterwards,annoyed afterwards,B
11853,Lee decided to play a sport and played baseball after school.,How would Lee feel afterwards?,like he's doing something fun,like he's doing something horrible,athletic,A
11854,Tracy paid Sydney sales tax on her art project to cover all her bases.,How would you describe Tracy?,a law-abiding citizen,would be happy to be a help to Sydney,someone who evades taxes,A
11855,Cameron wanted to go to a new home and sold their old one.,What will Cameron want to do next?,find a realtor,buy a house boat,relax in their new home,C
11856,Addison did Remy's dirty work by cleaning up the mess.,What will Remy want to do next?,thank Addison,see the mess before this,decide to take care of it before this,A
11857,Ash visited Aubrey's sick relatives when Aubrey was out of town to make sure they were doing well.,How would you describe Ash?,someone who takes care of Aubrey,someone with bad feelings,concern for the relatives,A
11858,"Quinn was Aubrey's biological father, but Quinn had not met in Aubrey in her lifetime.",What will happen to Aubrey?,be sad about life,reach out to his daughter and start a fresh start,"hire a PI and open an investigation, where she lives, works, marriage, etc",B
11859,"Robin has ridden the bus to work every day, but it's shut down today for some reason.",What does Robin need to do before this?,have a school to go to,have a bus pass,ask a coworker who drives a car if they can pick him up,B
11860,"After failing to socialize because of her preoccupation, Tracy decided to leave the party.",Why did Tracy do this?,rest,go home,was not having a good time,C
11861,remy was a bad person so he stole aubrey's wallet.,What will Aubrey want to do next?,see the wallet unattended,refuse to tell anyone his wallet was stolen by remy,get his wallet from remy,C
11862,"Secretly, Jordan gave their friend something, but he didn't give any to the others.",What will Others want to do next?,"Ask Jordan to give them some, too",get his friend alone,steal some from Jordan's friend,A
11863,Skylar drove a car to the movie theater.,What will Skylar want to do next?,drive home,be early for the movie,buy a movie ticket,C
11864,Remy found an appropriate place in the right location.,What does Remy need to do before this?,Redecorate the place,Search real estate listings,organise the next event,B
11865,Cameron played poker with some friends but unfortunately was not very good.,How would Cameron feel afterwards?,like they needed to stop playing poker,guilty and sad,irritated and annoyed,A
11866,Sydney just got a new job with a lot of options.,Why did Sydney do this?,make final decision,wanted to write a big ticket and get rejected,Sydney's new boss wanted them to be happy,A
11867,Carson learned to sew to make their friend a dress. Their friend did not like the dress.,How would Carson feel afterwards?,confident in their abilities,happy with their friend's opinion,like they wasted their time,C
11868,carson was talented and a genius so he played soccer very well.,What will Carson want to do next?,quit soccer,compete with Carson,keep practicing soccer,C
11869,Ash bought the truck into the store to get it inspected for the third time.,What will Ash want to do next?,proud,bored,wrong,A
11870,Addison grew up to be much more successful than the bullies at school.,How would you describe Addison?,jealous of Addison's success,all grown up,ashamed of how they treated Addison,B
11871,On Friday Bailey's class was not paying attention or listening. Bailey had had enough and gave detention to the entire class.,What will Bailey want to do next?,send home a prize,sit in quiet,beg for mercy,B
11872,Taylor scrambled to leave the house but realized she lost her car keys at her grandmother's house.,What does Taylor need to do before this?,watch some tv,call her grandmother,find a spare key,B
11873,Remy paid for Kendall's way to the holiday lodge in the country.,What will Kendall want to do next?,did this to be generous,pick Remy up,leave Remy behind,B
11874,Alex was walking around downtown enjoying the Christmas lights.,How would you describe Alex's behavior?,enjoying the holidays,afraid of crowds,not in the mood to celebrate,A
11875,Aubrey saw a morbid play full of violence and jokes but loved the play very much.,How would you describe Aubrey?,glad they went to the play,someone who appreciates shock value,tends to not leave her comfort zone often,B
11876,Aubrey always listened while others preferred writing leading to their failure in their main exam.,What will happen to Others?,get an a,failed to pass their main exams,pass,B
11877,Taylor made Kai attack in order to get rid of the enemies.,How would Kai feel as a result?,used,relieved that Kai was a strong warrior,happy that the enemies were vanquished,C
11878,Lee had a lot of fun at the fair with her friends.,How would you describe Lee?,isolated and alone,bored and tired,entertained and social,C
11879,Taylor willed definitely to succeed before the Olympic trials.,How would you describe Taylor?,powerless,weak,ambitious,C
11880,Remy provided Addison a good opportunity at her own expense in business.,How would you describe Remy?,evil,concerned about Addison,altruistic,C
11881,Alex escaped Cameron's cage and flew out of the window.,What will Alex want to do next?,not know how to go home,want to go to town,go home,C
11882,"Austin had served two full tours in iraq, then he came home from the war.",How would Austin feel afterwards?,wished to be in Iraq,hated being home,was sad from all he'd seen,C
11883,Addison improved Carson's conditions after she perform surgery on his heartE.,What will happen to Addison?,accomplished,lazy,lonely,A
11884,"Even though they have been together for 10 years, Jordan still managed Cameron's Relationships effectively. Cameron never did anything without Jordan's knowledge.",How would Jordan feel afterwards?,Like Cameron should have more freedom,Like Cameron follows his every word,very controlling,C
11885,"Austin was angry at Aubrey for speaking bad about him, so he popped her in the head.",Why did Austin do this to Aubrey?,let Aubrey know he was upset,be in love with Aubrey,be happy,A
11886,Casey made a mistake and Jesse pointed it out by correcting it.,What will Jesse want to do next?,help him,Check for other errors,"Say, thank you",B
11887,"Sasha tested every outlet. However, she couldn't find one that worked at all.",How would Sasha feel afterwards?,disappointed,Dedicated,stimulated,A
11888,Kai induced good health in mice in his science project for school.,How would you describe Kai?,proud,a scientific person,a lazy person,B
11889,Aubrey had seen tears in Kendall's eyes and went over to her to give her a hug.,How would Aubrey feel afterwards?,a compassionate friend,deeply empathetic,sad,B
11890,Jordan took a walk in the sun on a late summer day.,How would Jordan feel afterwards?,cold,hot,needing some peace,B
11891,Austin immediately called after finding out their friend was in an accident.,What does Austin need to do before this?,ignore the news about their friend,see if they're ok,pick up the phone to call,C
11892,Sydney cleaned the cage for their cat and was going to take them on their family trip.,What will Others want to do next?,go on a run,have the cage cleaned,care about the cat,C
11893,Jan was missing her boyfriend and thought of him often. Images of Quinn came to Jan's mind quickly.,How would you describe Quinn?,a nice person,a terrible person,a mean person,A
11894,Jordan looked high and low for the cat after he discovered it was missing from his house.,How would you describe Jordan?,fearful,adventurous,caring,A
11895,Lee brought the trial to a conclusion after determining the defendant guilty.,What will Others want to do next?,praise Lee for his efforts,break the defendant out,leave the courtroom,C
11896,"Alex wanted to to eat some of Jordan's popcorn at the theater. So, Alex sat beside Jordan, so that he can easily access the popcorn.",What will Jordan want to do next?,talk,playing,sit there,C
11897,Sydney bleached her hair so that she could look as pretty as her mother.,How would Sydney feel afterwards?,angry,happy,disgusted,B
11898,Addison carried on with their work even thought it was difficult.,How would you describe Addison?,a determined person,a weak person,determined and proud,A
11899,Cameron practiced every word to get good at the spelling bee.,How would you describe Cameron?,feeling conflicted,feeling smart,feeling lazy,B
11900,Remy tried to help Addison with her homework that night.,How would Remy feel afterwards?,very mean,quite loathing,quite generous,C
11901,"Skylar asked Quinn to see their new house, so Quinn took them on a tour of the mansion.",How would Skylar feel afterwards?,in awe of their friend's wealth,sad that their friend was doing so well,very satisfied in showing them,A
11902,Sasha and Lee are best friends in college and their parents like to get together for Sunday lunch with them. One day Sasha asked if Lee's mom would help with a surprise for Lee.,What will happen to Sasha?,need to get a present,know when to crush ice,get a crush on the cook,A
11903,Jordan sunk into Jan's teeth with a grapefruit from his garden.,How would Jordan feel afterwards?,equipped with green thumbs,invasive,a garden lover,C
11904,Carson said things to Alex that were kind so that Alex would get some self confidence.,What will happen to Alex?,be welcomed by Alex's family,hate themselves,believe in themselves,C
11905,Quinn selected another assignment but she was not looking forward to doing any of them due to the challenging nature of them.,How would Quinn feel afterwards?,annoyed,happy,smart,A
11906,Addison has always had a favorable opinion of Skylar and her friends and so wanted to be a part of them.,Why did Addison do this?,ask Addison to hang out,take away Skylar's friends,share their common values,C
11907,Bailey reached Skylar's highest score in the century and got a higher score.,What will Bailey want to do next?,skylar who has got a century and hidger score,quit the game,win some money,C
11908,Jan scared Kendall away with her taser in the back yard.,How would Jan feel afterwards?,happy,scared,great,B
11909,Jesse wanted to plan a party so they called their friends into the room.,What will happen to Others?,figure what they want to do to have a fun party,Meet new people,talk about their friends,A
11910,Riley put food in a bag and headed to work for the day.,Why did Riley do this?,did this to celebrate,did this to cause trouble,did this to have lunch,C
11911,Kai finally convinced me to try the new restaurant in town.,How would Others feel as a result?,Like they tried the restaurant,VERY THIRSTY,Like they cooked something new,C
11912,Tracy caught a bird and she decided to keep it.,What will Tracy want to do next?,wanted a pet bird,be sad,love animals,C
11913,jan's children did not know how to speak so jan put their thoughts into words.,Why did Jan do this?,be a bad mother,make communication easier,spend time with her kids,B
11914,"Remy grew big, red, tomatoes in the garden behind his house.",How would Remy feel afterwards?,accomplished for growing the tomatoes,happy that the tomatoes were in front of his house,dismayed that his tomatoes grew,A
11915,"Addison was planning a surprise party for their mother. Addison gathered eggs, milk, flour, sugar, vanilla, and frosting then begin baking.",Why did Addison do this?,have a good party,wanted to make cupcakes,finish baking,B
11916,Quinn sent a group to meet each other because she thought they would get along.,How would you describe Quinn?,thoughtful,unwelcoming,mean,A
11917,Lee served Austin's purposes at work and got thanked for it.,Why did Lee do this?,return to work,express gratitude to Lee,do their best,C
11918,"Quinn is poor and doesn't have a-lot of things. Casey isn't selfish and feels bad about it, so she gives her things.",How would Casey feel afterwards?,angry that she gave Quinn things,like she wants her things back,like she did something good,C
11919,Aubrey was at work and finished serving peoples breakfast.,What will Aubrey want to do next?,see if people need anything,Take breakfast orders,Deliver ordered food,A
11920,Skylar tilted Kendall's head back to kiss her on the mouth.,Why did skylar do this?,attracted to Kendall,ugly,she hates kendall,A
11921,Jordan produced some honey annually to give away to friends and family.,What will Others want to do next?,listed the people he was giving honey to,appreciate jordan,bought containers to store the honey,B
11922,Skylar went wandering around in the woods. Cameron looked around for Skylar.,How would you describe Cameron?,lazy,scared about Skylar,dilligent,B
11923,Alex liked to teach students about law. Alex taught law at this university.,What will happen to Others?,break the law,teach again next semester,learn about law,C
11924,Addison gave the dentist their money before their appointment time.,How would you describe Addison?,getting their teeth cleaned,wealthy,getting a root canal,B
11925,Tracy gave Austin lessons on the snowboarding trail.,How would Austin feel as a result?,teached,lazy,Incompetent,A
11926,"Quinn, while playing with his new toy, accidentally broke their mother's favorite vase and quickly tried to buy a new one.",How would Quinn feel afterwards?,thought their mom could use a new vase,thought their toy was more important,ashamed to break things,C
11927,Robin called the guilty parties to repentance for the crimes they committed.,What will happen to Others?,try to get into the guilty parties' minds,remorse,try to rehabilitate the guilty parties,C
11928,"Jesse really loved the neighborhood of their youth, but when so many hooligans moved in Jesse realized they had to go.",How would you describe Jesse?,Sad and frustrated,Angry and disappointed,sentimental,A
11929,Kai studies science at his local state university.,Why did Kai do this?,obtain several student loans,earn a degree for his future job,go to a university for a masters degree,B
11930,Jack was applying to nursing school and asked Lee for a recommendation letter.,What did Jack need to do before this?,offer a letter as well,do good work for Lee to impress them,finish going to medical school,B
11931,Ash couldn't decide what to do and finally picked a good book to read.,How would Ash feel afterwards?,Glad they have good books at home,Glad they know what to do,Glad they have a good book to read,C
11932,Carson had to leave to work but his parents asked him if he could take her sister ash to school.,How would you describe Carson?,very responsible,annoyed with his parents,going to be late,A
11933,"The smell made Skylar feel ill, and Quinn's stomach also turned.",How would Quinn feel afterwards?,easily influenced,nauseous,like they were getting a cold,B
11934,Remy wanted to go hiking at the waterfall trail area.,What does Remy need to do before this?,forget to go,research maps,wanted to take pictures,B
11935,After circling around for 30 minutes Sasha found a parking spot.,How would you describe Sasha?,frustrated,a determined woman,tired,B
11936,Alex kissed Lee deeply after they got done with their date.,What will Lee want to do next?,punch Alex,caress Lee,ask Alex out again,C
11937,"Sasha was in the mood for a treat, so Sasha took the ice cream out of the freezer.",Why did Sasha do this?,have something sweet,melt the ice cream,empty out the freezer,A
11938,After a long drive from her house Jordan got there.,What does Jordan need to do before this?,get into her car,walk home,take a nap,A
11939,Casey stuck up for his friend to the other man.,Why did Casey do this?,apologize for fighting another man,wanted to stand up for himself,a good person,C
11940,Kendall said something to her friend about her bullying after school.,How would you describe Kendall?,annoyed,straightforward,cowardly,B
11941,Sasha used to be a great leader until she started drinking and lead her team astray.,What will happen to Others?,drink more,continue drinking and be an alcoholic,get the team back on right path,C
11942,Austin topped themselves after practicing distance running on a track for months.,What will Austin want to do next?,run for long distances,become sedentary,exercise more,A
11943,Jordan tried to sleep but couldn't stop thinking about it.,Why did Jordan do this?,stop thinking about it,get into bed,find out about it,C
11944,Alex told Kai he did not want trouble when Kai came toward him with his fists up.,Why did Alex do this?,be Kai's best friend,calm Kai down,kill Kai,B
11945,Skylar quit her job because of the harassment she received for her gender.,Why did Skylar do this?,needed to file a report with her boss,respected herself,needed to accuse the harasser,B
11946,Remy read a bunch of math books and became an expert on it.,What will happen to Others?,get a degree in math,become a mathematician,become jealous,C
11947,Jan woke up very hungry but Jan skips breakfast.,Why did Jan do this?,was still full from dinner,had already eaten breakfast,was in a hurry to get to work,C
11948,Alex carried Kendall home after she fell and twisted her ankle at the park.,What will happen to Alex after carrying her home?,will visit a doctor,teach her to dance,check her ankle,C
11949,Jesse pressed Alex's lips with their own in an attempt to seduce them.,How would you describe Jesse?,wanted,turned on,romantic,C
11950,Robin cooked oats and bacon for breakfast and enjoyed it before going to work.,How would Robin feel afterwards?,capable afterwards,unwell afterwards,a morning person,A
11951,Robin saved her husband by pulling him in from the sea and giving him mouth to mouth.,What will Robin want to do next?,take a nap,call an ambulance,wrap their husband up warm,B
11952,Jordan bound Robin's hands together and threw her roughly into the back of their truck.,What will Robin want to do next?,take Robin to a secluded area,take Robin to the lake,try and scream for help,C
11953,Addison grew to be despised within Kendall for all the awful actions she had taken.,How would you describe Addison?,very careless with others,very selfless with others,guilty over her actions,A
11954,Lee was trying to look at his phone while in the bathroom. The phone slipped and Lee dropped it in the toilet.,How would Lee feel afterwards?,are pathetic,guilty,happy,B
11955,Remy broke up with their spouse last year. Remy was still happy.,What will Remy want to do next?,get remarried,go on a cruise,live a new life,C
11956,Austin walked home one night alone after work when his car died.,What does Austin need to do before this?,try to start a car,get his car fixed,spend the night at work,A
11957,"Even though it got negative reviews, Remy watched the movie anyway and thought it was good.",What will Remy want to do next?,go see a movie,not trust the reviewers,say positive things about it,C
11958,Sasha got the results of the test and was pleased to see they'd passed.,What does Sasha need to do before this?,Celebrate with friends,sign up for a class,Party with her friends,B
11959,Cameron was in love and finally decided to kiss Alex on the kips.,What will happen to Alex?,hug Cameron,kick Cameron,yell at Cameron,A
11960,Jesse really wanted to go to Florida. Jesse saved all year for the trip.,Why did Jesse want to go to Florida?,see an aligator,purchase airfare to Orlando,make hotel reservations,A
11961,Lee let the dog out because it was nice outside that day.,How would Lee feel afterwards?,Glad the dog isn't inside,a friend to animals,Good for letting the dog out,C
11962,Jan performed her new job well because she needed to pay bills.,Why did Jan do this?,Others will give Jan praise,needed a vacation,needed the job,C
11963,Bailey was a good cook because she trained for years and went to culinary school.,What does Bailey need to do before this?,go to school,wanted to get a job,train lazily,A
11964,Skylar buried Jan's head in her bosoms because she was crying.,How will Jan feel after this?,Comforted by Skylar,in Skylar's boobs,Resentful for Skylar's actions,A
11965,"Jan left her keys in her car and someone stole it but after Casey followed them, they got the car back then Casey brought it back to Jan.",How will Jan feel?,thank them,relieved,be rewarded,B
11966,Kai had been trying to make a decision about who to promote at work.,What will Others want to do next?,impress Kai,yell at Kai,be rude to Kai,A
11967,Carson liked to challenge everyone else's assumptions. Carson rocked the boat.,How would Carson feel afterwards?,bored,ashamed of their courage,excited,C
11968,Alex gave Lee's son love because Lee was not around.,How would you describe Alex?,glad,kind,hurtful,B
11969,Quinn volunteered to help a friend move on Quinn's only day off of work.,What will Quinn want to do next?,be a good friend by helping,go home,help her friend because she loves her,A
11970,Cameron provided Tracy income when she gave her a job.,What will happen to Tracy?,he will lose money,make money,he will be poor,B
11971,Tracy handled every problem skillfully and impressed her workers.,What will Others want to do next?,hate her,kill her,adore her,C
11972,Jordan wanted to go with Addison to the school dance that was being held.,What does Jordan need to do before this?,take a nap,put on makeup,buy a dress and go to the dance,C
11973,Riley had the biggest crush on the boy so she gave him a kiss.,How would Others feel after?,sad for Riley,excited for Riley,angry at Riley,B
11974,Jan got really good at reading and helped others learn to do it as well.,How would Jan feel afterwards?,very helpful,mean spirited,bored and sad,A
11975,Lee wanted to do a swimming work out so he threw a toy in the deep end of the pool and wanted to see how fast he could get it.,What will Lee want to do next?,see how fast he could swim,Run laps around the pool,Jump in and retrieve the toy,C
11976,Cameron announced Kendall's arrival just before King Kendall came strolling into the meeting hall.,Why did Cameron do this?,let everyone know the king was coming,fulfill their bouncer duties,let everyone know the king was dead,A
11977,"After coming to her house, Cameron asked Jan what had happened with Raul.",What does Cameron need to do before this?,Ask her friends what happened,spend days without seeing Cameron,go to Cameron´s house,C
11978,Sasha sent Alex a message to meet her after school behind the store.,What will Alex want to do next?,stay at school,wait for Alex to write back,tell a secret,C
11979,Tracy was a cat that was trying to catch its prey. Tracy caught a bird.,What will Tracy want to do next?,play with the bird,teach the bird to fly,give the bird water,A
11980,"Jan saw Lee with someone else, so Jan accused Lee of cheating.",{}?,and Jan will break up,and Jan will get married,have to make breakfast,A
11981,Carson was participating in a goal to raise the most for charity. Carson raises the most and wins.,What will Carson want to do next?,decide against giving it to charity,keep the money for themselves,give the money to the charity,C
11982,Quinn wrote a kid's book for her son Carson to read at bedtime.,What will Carson want to do next?,read it to Carson at night,get the book published,read to their son,C
11983,Cameron broke my leg by accident during the big basketball game.,What does Cameron need to do before this?,needed to be unaware,broke my leg,accident during the big basketball game,A
11984,Riley used up the last of Remy's sauce.,How would Riley feel afterwards?,proud,like a good person,sad,C
11985,Carson immediately wasn't sad anymore after their friend cheered them up.,Why did Carson do this?,do something nice for their friend,felt better,thank their friend,B
11986,Ash sent their daughter to the store after they got their license because they needed milk.,What does Ash need to do before this?,not go to the store,notice they were out of milk,of tried to of gotten their license,B
11987,Ash played the game with Skylar well because they had been practicing their tennis skills for a long time.,How would Ash feel afterwards?,that it was fun,a persistent person,that it was tiring,B
11988,"Austin tried to get up, but the punch had been so hard, their legs wouldn't work.",What will Austin want to do next?,sit and get their clothes together,get away from their assailant,lay on the floor groaning,C
11989,Robin was swinging her arms around and broke Quinn's glasses.,How would Quinn feel as a result?,happy,guilty,mad,C
11990,Quinn looked Bailey in the eyes and told her about the bad weather that is coming this Friday.,How would Bailey feel as a result?,lazy,sad,Attentive,C
11991,Robin was in the garden and found some flowers she didn't remember planting. Robin examined these flowers in detail.,Why did Robin do this?,look closely at the flowers,smell the flowers,wanted to see it closely,C
11992,Lee went on a ship to try to find land in another area.,What will happen to Others?,get sea sick,go on the ship,swim to another location,B
11993,Sasha had to figure something out for her job and wanted to accomplish it.,Why did Sasha do this?,write down notes,focus on small parts,work very hard,C
11994,Sasha was succeeded by her son when she was ready to retire.,What will Sasha want to do next?,retire now,ignore her son,get a new job,A
11995,"Although Alex expressed their desire for more cake, their mother said no because Alex was getting too fat.",How would Alex feel afterwards?,confident about their body,angry at their mother,impulsive and cannot control emotions well,B
11996,Addison caused trust in animals.,Why did Addison do this?,addison trust a girl,addison caused trust animals,addison trust a school,B
11997,"Remy saw Skylar's offended reaction and laughed at her, feeling like she got to her.",What will Skylar want to do next?,be pleased,be friends with Remy,get back at Remy,C
11998,"Carson really needed a root canal, but didn't have enough money to afford one.",What will Carson want to do next?,try and get some more money,try and get some more cavities,try and get some decent candy,A
11999,Jordan produced some big projects annually for the big company.,How would you describe Jordan?,proud,lazy,disciplined,C
12000,Riley started hiking on the weekends off.,Why did Riley do this?,be healthy,buy new hiking shoes,be lazy,A
12001,Jan enjoyed the movie at the theatre with her popcorn.,What does Jan need to do before this?,leave the theater,go to the movies,do nothing,B
12002,Lee made sausages for breakfast and it was very good and very big.,How would Lee feel afterwards?,skilled,bored,a very good cook,C
12003,Aubrey went to the home improvement store to get paint for their room.,How would you describe Aubrey?,Someone that went to get paint,Someone that bought paint,like a productive person,C
12004,Ash gave Carson time to get ready to go out to eat.,What does Ash need to do before this?,think Carson needs extra time,talk about what to eat,brush his teeth,A
12005,Riley went to the mall with their mom. They needed to buy shoes.,What will happen to Riley?,buy shoes,get new shoes,pick out sandals,A
12006,Carson closed the oven behind Jordan when they were done baking it.,What will Carson want to do next?,prevent it from starting a fire,Eat the food they made,Open the door again,B
12007,kai was tired of kendall so he put her hands at her sides.,What will Kendall want to do next?,move her hands,ask Kendall if she wanted to go to the park,invite Kendall over to play games,A
12008,Jesse sent their kids to school and had the rest of the day to themselves.,What will Jesse want to do next?,get some rest,decide to go to work,get an education for her children,A
12009,Carson fell asleep before he could set his alarm. Addison set Carson's alarm for him.,What will happen to Addison?,receive appreciation,get punished,get reprimanded,A
12010,Sasha divided a jigsaw puzzle into different piles by color of the pieces.,How would Sasha feel afterwards?,like putting it away,suffering from OCD,like putting pieces together,C
12011,Ash raised and supported him. Their parents had been dead since they were kids.,What does Ash need to do before this?,accept the job before her,remain closely connected,send him to college,A
12012,Robin felt the goats oats and realized they had gotten mushy from the rain.,Why did Robin do this?,fill the goats water trough,check that all of the goats are accounted for,wanted to see what condition they were in,C
12013,Addison defended Taylor's position on the political spectrum.,What does Addison need to do before this?,understand Taylor,ignore Taylor,hurt Taylor,A
12014,"Riley thanked you for Bailey's letter, which came as a surprise to me.",How would you describe Riley?,correct,kind,violent,B
12015,Cameron always followed the rules that were set by her parents.,How would Cameron's parents feel as a result?,very disappointed,mad at her,proud of her,C
12016,Sydney asked Jordan to answer the questions when she realized he was daydreaming.,How would Jordan feel when asked?,unsure of the answer,annoyed by Jordan's lack of attention,attentive and responsive,A
12017,Quinn is in a group project with Alex and Alex does not show up to meetings.,What will Quinn want to do next?,had to be in the group,change careers entirely,talk to Alex about their attendance,C
12018,Kendall was drunk and behaving rudely and Ash asked her to leave.,What does Ash need to do before this?,find Kendall,take a quick nap,wanted to make sure Kendall doesnt drink anymore,C
12019,"During a quiet moment when they were alone, Taylor pressed Skylar's hands.",Why did Taylor do this?,wanted to get closer to Skylar,wanted to be platonic friends with Skylar,Wait for the right time,A
12020,Sydney had the time of her life when she was with Taylor growing up.,How would Sydney feel afterwards?,art-felt,like close friends,they love each other,B
12021,Tracy got too excited with the four aces that Tracy tipped his hand.,How would Tracy feel afterwards when not winning more money?,happy with his stoic poker face,Someone who can't maintain a poker face,regret in showing excitement on their face,C
12022,Casey sold Quinn's car because Quinn owed money to Casey.,Why did Casey do this?,was going to buy a new car,was owed money,take casey to court,B
12023,Robin was shocked when she found out that Aubrey put all Robin's clothes for sale on ebay.,Why did Aubrey do this?,post the clothes,wanted to get revenge on Robin,loved Robin and didn't want to sell the clothes,B
12024,"Austin had been waiting in line for Black Friday. When the doors opened, Austin rolled his cart into the aisles.",Why did Austin do this?,buy lots of deals,get the new video game system,crash into other customers,A
12025,Ash heard a sound outside and went out there to investigate the noise.,How would you describe Ash?,scared,ecstatic,glad,A
12026,"They were preforming in the talent show, and because they all shared the talent, Sydney and their friends sung together.",Why did Sydney do this?,were skilled,were forced to,applause them,A
12027,Quinn helped Ash sleep by reading a book to her last night.,How would you describe Quinn as a person?,a useless person,a helpful person,an unhelpful person,B
12028,Alex called Quinn father about the recent news in the family.,What will Quinn want to do next?,be informed of the news,loved,dial in their number,A
12029,Cameron put their tree outside and watered it every day of the year.,What will Others want to do next?,go to a new town,see the tree grow,build a raft,B
12030,Jordan used Taylor's advice and was happy he was successful as a result.,How would Taylor feel as a result?,apologetic and sorry,angry and annoyed,like a good friend,C
12031,Cameron was a very good piano player. He won an award for it too.,What will happen to Quinn?,win more awards,ency Cameron,fall apart,B
12032,"Aubrey is obsessed with health and fitness, but today Aubrey was short on time so they ate fast food for lunch.",What will Aubrey want to do next?,exercise to make up for it,eat fast food at dinner time,order food from the menu,A
12033,"Sydney loved their time singing on stage, and was able to make a career of their passion.",How would Sydney feel afterwards?,like they were depressed,like they lived a fulfilling life,like they lived and dreary life,B
12034,Jordan was joking and fooling around with their friend Carson.,How would you describe Jordan?,happy,As silly,As learned,B
12035,Cameron kept their her open. She felt that was the best way to handle the situation.,How would Cameron feel as a result?,happy about the decision,indifferent to the decision,betrayed by herself,A
12036,Aubrey was a difficult person so no one knew if they should introduce her or if she suited one's friend.,The others will want to do what next?,put her out to pasture,stop being difficult,consider all her strong points,C
12037,Jordan planted a seed in the seed planting kit box.,What does Jordan need to do before this?,forget it,get the box,plant the vegetables,B
12038,Ash welcomed Cameron back into the group and got Cameron a cake to celebrate.,How would you describe Ash?,feeling loved,feeling bored,they made the right choice,C
12039,Bailey returned to their classroom after going to the bathroom for awhile.,What will Bailey want to do next?,catch up to the bus,catch up on their notes,had to urinate,B
12040,Kai made their laws and others were happy to abide by them.,How would Kai feel afterwards?,an agreeable person,a good lawmaker,in control,B
12041,Jordan controlled his dog when a stray ran into the yard.,Why did Jordan do this?,find the stray's home,did this to avoid problems,did this to punish the dog,B
12042,Skylar cooked dinner for Jesse's girlfriend and it was a big steak with a side of mashed potatoes.,What will Skylar want to do next?,start cooking,indifferent,happy,C
12043,Austin spent all afternoon doing nothing despite having a test coming up.,How would Austin feel afterwards?,proactive,lazy,concerned,C
12044,Austin reached their goals with much effort and preparation.,What does Austin need to do before this?,exert effort before this,think about what to do next,reach a new goal,A
12045,Carson found a genie lamp and wished for a new wife.,What will Others want to do next with his wife?,go where he might find a genie lamp,get married to his first wife,go on a honeymoon,A
12046,Taylor took Carson's turn while Carson was in the bathroom.,What will Taylor want to do next?,take his own turn,are nice,tell Carson the truth,C
12047,"Bailey talked to oneself about the issues, and figured out a solution without external help.",What will Bailey want to do next?,put their thoughts to the sword,put their thoughts into action,accomplishment for resolving it by themself,B
12048,Aubrey got Bailey's  new ball out of the gutter.,How would you describe Aubrey?,thankful,thankful that she can help,kind in every way,C
12049,Jan planted a garden in her backyard but gave up on it quickly after something went wrong.,How would you describe Jan?,lazy,patient,diligent,A
