,context,question,answerA,answerB,answerC,correct
17336,Bailey is Jan's younger sister. Jan took Bailey round the fair all day.,How would you describe Jan?,selfish,stingy,kind,C
17337,Kai saw a robbery at local convenience store and Kai called out for help.,How would Kai feel afterwards?,justified,alarmed,invincible,B
17338,"When I bent down to pet Carson, Carson happily licked my face.",What will Carson want to do next?,be beaten with a baseball bat on the face,throw a ball and play some fetch together,be shaved and thrown in the garbage,B
17339,"On Black Friday, Tracy and their friends went shopping at the mall for the entire day. Tracy spent all of the money in her bank account that day.",What will happen to Tracy?,get cute shoes,have to borrow money,have to buy a new car,B
17340,"Jan refused to follow the rules at school. When Jan's parent's tried to talk to them, Jan gave them a hard time.",How would Jan's parents feel as a result?,disaffected,disrespected,feeling depressed,B
17341,Jesse's friend had a drug problem and Jesse told him that he is a mess and needs help.,Why did Jesse do this?,doesn't care about her friends,an honest person,go to rehab,B
17342,Kai put the eggs in the fridge so that way they wouldn't go bad.,How would you describe Kai?,good because he wouldn't get food poisoning,worried about his food quality,smart for knowing to put in refrigerator,C
17343,"Bailey bought a large bag of candy, and shared it with all their friends.",How would you describe Bailey?,kind,unkind,selfish,A
17344,Jan was extremely offended by their comment and wanted to fight them.,What does Jan need to do before this?,walk towards them,attack the offenders,walk away from them,A
17345,Lee made things better than the last time she was baking.,What does Lee need to do before this?,make things better again,of thought better,of baked before,C
17346,Jesse fell asleep and then woke up and drove to the event they were going to.,What does Jesse need to do before this?,buy food,get a girlfriend,know when the event is,C
17347,Jesse listened and told Remy they had heard the noise from the basement.,What will Jesse want to do next?,get a gun,go into the basement,listen for more noise,C
17348,Quinn effected Taylor causing Taylor to want to change her clothes soon as possible.,What will Taylor want to do next?,spend more time with Quinn,distance themselves from Quinn,bring out new clothes,C
17349,Tracy kicked everyone out of the house and went straight to bed.,What will happen to Others?,fall asleep,they will be hurt,go to sleep,B
17350,Aubrey devoted her energy to the work and won a big award.,How would Aubrey feel afterwards?,proud,dismissed,ignored,A
17351,"Quinn is sneaky, very disloyal member of the team.",How would you describe Quinn?,like a member of the team,reliable,untrustworthy,C
17352,"Skylar, walking along the path, looked down and saw the ring and made sure to return it.",How would you describe Skylar?,Like a good girl,thoughtful,absent minded,B
17353,Austin's friend was in the hospital and Austin just received word.,How would Austin feel afterwards?,excited and pleased,happy about it,worried about them,C
17354,Jordan awoke promptly with the alarm and dressed for school.,How would you describe Jordan?,someone who hates school,a punctual person,dressed for school,B
17355,Sasha crashed into you and Austin on her bike. Sasha owed you both an apology.,How would Sasha feel afterwards?,happy about what she did,sorry for crashing into you,someone who owns a bike,B
17356,Alex was disgusted with what Robin had done and therefore made her leave.,Alex could be described how because of this?,like calling the police,relieved to be rid of Robin,moral,C
17357,"Skylar was not having fun at the party, so Skylar left to go home.",How would Skylar feel afterwards?,like a loser,happy,excited,A
17358,Remy spent a lot of time in a bar and met a man.,What will happen to Others?,wish Remy well,wish Remy ill,wish Remy to fail,A
17359,After Jordan's father died Jordan took her to Hawaii for a break from everyday life.,The others would feel how about this?,a fatherless person,outraged,pleased,C
17360,Taylor put the pedal to the metal and sped off very quickly.,How would you describe Taylor?,Lazy,Very adventurous,o careful,B
17361,"Jan opened a store, but no one ever came, and it quickly closed down.",What will Jan want to do next?,closed the store due to lack of customers,closed the store because business was very slow,try a different store,C
17362,Riley beat back the dogs and kept them away from their house.,What does Riley need to do before this?,fear the dogs,drive the dogs away from home,chase the dogs away from home,A
17363,Aubrey took their child to the hospital and skipped the line to ge tin front.,What will happen to Others?,praise her,be happy,get mad at abrey,C
17364,Ash finally fell down after they used the last of their energy to push Dawn to safety.,How would you describe Ash?,resting below,a martyr,taking a breather,B
17365,Taylor pursued their dream after realize that her favorite artist woule be in town.,What will Taylor want to do next?,get good seats for the concert,go on vacation,stay home,A
17366,"The prom was fast approaching, Remy did not want to go alone, he found a date.",What will Remy want to do next?,fail to attend prom,shop for what he was to wear,cancel the date,B
17367,Alex fraudulently took money from welfare and received a letter from the government.,What will happen to Others?,be frightened for Alex,be happy for Alex,have to pay it back,C
17368,"Ash is a member of the Skylar family, and they are going on a camping trip next weekend.",What will happen to Ash?,go camping alone,pitch a tent,go camping next week,C
17369,Tracy defrayed money in connection with her bank. Steve finally got the money she owed him.,How would Steve feel as a result?,mad about the defrayment,happy they finally got paid,sad about the influx of cash,B
17370,Jordan finally found someone who liked collecting stamps and much as he did.,What will Jordan want to do next?,Talk about mail with a friend,Enjoy their hobby with their friend,Send mail using stamps to a friend,B
17371,Cameron provided orange juice to the children playing in their first soccer match.,What will happen to Others?,get a glass of juice,ask for juice,admire Cameron's good parenting skills,A
17372,Jordan enjoyed the sunny weather after having heard reports of rain the night before.,Why did Jordan do this?,make it rain on the field,have their crops grow,bask in the sun,C
17373,bailey was clumsy so he made a spectacle of himself and laughed about it.,What will Others want to do next?,make light of a bad situation,make a bad situation humorous,support bailey,A
17374,Lee drove Ash up the wall about not knowing the time for the important game that day.,How would you describe Lee?,worried that they hurt Ash,feeling upset,bad for driving Ash up the wall,C
17375,Carson relocated somewhere new.,How would you describe Carson?,mobile,anxious,lonely,A
17376,Skylar mixed all the ingredients to make the cake for his birthday.,What will Skylar want to do next?,throw the cake out the window,let the cake cool off,for his party,B
17377,Bailey took their revenge on Robin by playing a funny joke on them.,What will Bailey want to do next?,get mad at Robin,laugh,hope robin tells a joke,B
17378,Jordan always watches movies all weekend. He decided to watch his favorite movie again.,How would you describe Jordan?,they needed to sleep,a movie watcher,in love,B
17379,Lee shook his head sadly as he buried his dead dog in the backyard.,Why did Lee do this?,respect the deceased,feed the vultures,prevent an attack,A
17380,"Sasha received Taylor's share of the peanut M&Ms, the only snack they had that day.",What will happen to Taylor?,be very happy,not have a snack today,be satisfied by their share of the snack,B
17381,Jesse is a therapist treating Cameron for stress.,How would Cameron feel as a result?,comfortable,more anxious,would be angry,A
17382,"Cameron likes to cook. That evening, she decided to cook some spaghetti with bolognese sauce. So she took a skillet and added oil into it.",What will Cameron do next?,have a good dinner,Add garlic to the oil,practice cooking,B
17383,Jordan found Jan's item.,What will happen to Jan?,thank Jordan,hate Jordan,don't like Jordan to help,A
17384,Austin woke up and eventually sent the boy to their school.,How would the boy feel as a result?,like a bad parent,responsible,groggy,C
17385,Robin was bored at the house. Sasha took Robin to the store.,Why did Sasha do this?,take Robin to the park to play ball,take Robin to the swimming pool,have a companion while at the house,C
17386,Carson wrote a blog online to talk about their interests which include cars and trains.,Why did Carson do this?,express their interests,write more blog posts,hide their interests,A
17387,Sasha took her daughter to the bathroom because she was crying and making a big scene.,What will Others want to do next?,avoid the noise,stop the embarrassment,talk to her daughter,B
17388,carson was tired of the group he was in so he joined another group.,How would Others feel as a result?,excited for the new group,as uptight,as calm,A
17389,Lee defended Austin's rights to free speech even if it's unpopular.,How would Austin feel as a result?,respected,committed to the first amendment,insulted,A
17390,Addison made Jordan guess the answer to the wuestion.,What will Addison want to do next?,ddison wanted to fail,reward jordan,addison hated jordan,B
17391,"Being a professional who once had similar project issues, Sydney gave Cameron some pointers.",What does Cameron need to do before this?,Be conversant with Sydney,be a teacher,offer to help others,A
17392,Lee began quickly running and made it to the bus stop in time to catch the bus.,What will Lee want to do next?,ride the bus next,make it to school,buy a bus next,B
17393,Sydney was playing a game and focused hard on the ball in the hands.,How would Sydney feel afterwards?,stressed out,determined,successful,B
17394,Taylor gave Alex a ride home from their job at Walmart.,What will Alex want to do next?,Slam her door,Give her gas money,Don't tell her thanks,B
17395,"Because the family loved playing practical jokes on each other, Kai played a prank on his older siblings.",How would Others feel as a result?,a good sport,silly for falling for the prank,mad at Kai for joking around at their expense,B
17396,Robin found their stolen car on the side of the road after looking for it all weekend.,How would you describe Robin?,sluggish,aimless,determined,C
17397,Sasha was attracted to Aubrey and interested in dating her.,Why did Sasha do this?,go on a date with Sasha,better about themself,have someone to cook,A
17398,Lee finally found peace by going to the university and learning about her field.,What will Lee want to do next?,go on unemployment,use her education,go to the university before this,B
17399,Addison put Quinn's arms around him and embraced her strongly.,How would Quinn feel as a result?,loved,dirty,angry,A
17400,Ash know the rules better than most of the people playing the game.,How would Ash feel afterwards?,smarter than all the other players,as though she will win the game,feeling great,A
17401,Carson was an hour late for work for the fifth time in a month.,What will Others want to do next?,fire him,apologize to others,start being punctual,A
17402,tracy thought the baby was cute so she gave carson's baby a dress.,What does Tracy need to do before this?,know about carson's baby,avoid carson,be thanked by the mother,A
17403,Sydney kept lie apart from the commotion cuz he didn't want to see all the blood.,How would Lee feel as a result?,Left out by the ordeal,Alone by the ordeal,Frightened by the ordeal,C
17404,"Kendall wanted Kai to go to school, so they sent Kai on their way.",How would Kendall feel afterwards?,worried about Kai's actions,someone who cares about Kai's education,that they are responsible for Kai,B
17405,Remy saw a stain on the shirt and bought some stuff to get rid of it.,How would Remy feel afterwards?,happy,sad,angry,A
17406,Jordan tried to sleep but couldn't stop thinking about it.,Why did Jordan do this?,think about it,find out about it,fell asleep,B
17407,"Cameron tasted the sauce that their girlfriend made. Even though Cameron hated it, they said it tasted delicious.",How would you describe Cameron?,a single individual,a considerate person,as unsatisfied,B
17408,Alex punched the thief in the face and took it back from him.,What will happen to Others?,run away,they will smile,they will be scared,A
17409,Jan got in trouble in class and then was sent to the principal to talk.,How would Others feel as a result?,a trouble maker,excited,sorry for the Jan,C
17410,Ash took Casey's anger away by telling them a happy story from the news.,How would Ash feel afterwards?,annoying,antagonistic,kind,C
17411,Taylor needed some extra things for their party. Taylor decided to make their purchases at the general store.,How would Taylor feel afterwards?,relieved that the store had everything,in charge of planning a party,annoyed that she still needed things,A
17412,"After getting medicine from doctor and going to the pharmacy, Cameron felt so much better.",What will Cameron want to do next?,drive to the pharmacy,sleep all day,go to school,C
17413,Jesse wants to learn how to do a specific dance. The brochure shows times of lessons and clothing/shoe requirements. Jesse calls and sets up their first lesson.,What does Jesse need to now?,show up at the proper time for their first lesson,call around to find a different dance studio,show up late with the wrong shoes and clothes,A
17414,Quinn had gotten lost while trying to travel to another city.,How would you describe Quinn?,lost,using a map,bad at directions,C
17415,Jan went home and changed. But she had to wait until her work was completed.,What does Jan need to do before this?,get in her car,leave work without permission,go to the store,A
17416,Riley went to the store and bought some items for a homemade chicken breast.,What does Riley need to do before this?,eat chicken,go to the store,make dinner,B
17417,Jan's line made Lee feel completely crowded and like they were out of space.,How would this make Jan feel as a result?,like Lee didn't want to be there,was very happy to be there around them,not a fan of crowds,B
17418,Skylar went to the new house yesterday to check on Bailey.,What will happen to Bailey?,admire the clean house,ignore each other,go back home,A
17419,Sydney got home late after she had an accident driving back home.,What does Sydney need to do before this?,leave the house,take the train,file a police report,C
17420,Casey stood their ground and fought off the bully for an hour.,What will Casey want to do next?,lazy,stop the bullying,proud,B
17421,Bailey began to use the computer program Cameron wrote.,How would Cameron feel as a result?,Glad Bailey could use the program,Good Bailey new about the program,hard working,A
17422,Skylar started saving money to learn to be responsible.,Why did Skylar do this?,needed to receive money,improve their situation,talk about themselves,B
17423,Kai came thick and fast when he drove into town and was late for a meeting.,What does Kai need to do before this?,park the car,be late to something,run inside,B
17424,Carson was in their tent and shared their supplies with the rest of the team.,What does Carson need to do before this?,share his good with people,be nice to everyone,needed to find the supplies,C
17425,Robin was a good violin player and Lee asked them to play. Robin gave Lee the pleasure of their music.,How would Robin feel afterwards?,appreciated by another person,like they were unimportant,a skilled musician,A
17426,"Robin anxiously awaited their turn to get their flu shot, since they were afraid of needles.",How would Robin feel afterward they got the shot?,angry it was over,weak,glad it was over,C
17427,cameron thought the house was too dark so he turned the lights on.,How would Cameron feel afterwards?,anxious,calm,weird,B
17428,Robin did not want to make dinner so she picked up some pizzas.,How would Robin feel afterwards?,relieved about dinner being taken care of,exhausted after work,out of money,A
17429,Bailey loved Aubrey's job so they tried to get Aubrey fired by blaming them for things.,How would you describe Bailey?,manipulative,ashamed of themselves,embarrassed by their actions,A
17430,Ash installed a home security system and placed bars on his lower windows to reduce the risk of burglary.,What does Ash need to do before this?,live out of his car,get a place to live,rob a liquor store,B
17431,Quinn created Cameron's file so they could continue working.,What does Quinn need to do before this?,gather the necessary documents,thank Quinn,do the work themselves,A
17432,Casey bought some food at the store and ate some during the evening.,What will Casey want to do next?,wash the dishes,avoid cooking dinner,go to a spa,A
17433,"Robin's garden was blooming. She knew Jesse had been sad lately, so Robin asked her if she would like a flower.",How would you describe Robin?,a good friend,sad for Jesse,a horrible friend,A
17434,Quinn asserted Sydney's right to remain silent with the police.,How would Sydney feel as a result?,well informed,very alone,quite angry,A
17435,Aubrey got Bailey's tree after Bailey sold the Christmas tree since plans were changed.,How would Bailey feel as a result?,cheated,robbed,economical,C
17436,Ash has a new puppy and loved their dog very much.,What will Ash want to do next?,knit a dog sweater,get good puppy food,give the cat a bath,B
17437,Robin decided to bake cookies for his friends today.,Why did Robin do this?,bring the cookies to their friends,package the cookies to give out,wanted to impress his friends,C
17438,Tracy is a single mother and was going to a movie theater with her boyfriend. Tracy wouldn't let 3 years old Casey come along.,What does Tracy need to do before this?,find someone who takes care of Casey,go to the movie next time,go to the movie anyway,A
17439,Cameron ran amok in the store and had to be stopped by security.,Why did Cameron do this?,get away from security,get out of the store,strong,A
17440,Casey sucked her thumb. Casey's mother told Casey it is vile to suck your thumb.,How would Casey feel afterwards?,careless,would be proud of sucking her thumb,ashamed of thumbsucking,C
17441,Tracy kept trying to get Kendall's attention. Kendall would not answer Tracy no matter how much she tried.,What does Kendall need to do before this?,needed to annoy Tracy alot,Ignore her more,needed to ask Tracy questions,B
17442,Carson went to church every Saturday and helped with the children.,What does Carson need to do before this?,teach a class,bea  member of the church,give lessons,B
17443,Austin allowed pets in their house and then some of the pets went to the bathroom on the floor.,What will Austin want to do next?,keep letting pets in the house,stop letting pets in the house,be friendly,B
17444,Kai joined Bailey for their grandmother's surprise birthday dinner at restaurant far away.,How would you describe Kai?,supportive of military,loves their family,loves their house,B
17445,Riley always played fair and people liked that about her.,How would Riley feel afterwards?,Good for being fair,friendly,happy,A
17446,"Quinn was in a book shop reading a copy of the newspaper, several others were also reading the paper.  Quinn noticed the person beside him had just turned the page and Quinn also turned the page.",Why did Quinn do this?,were finished reading that page,a copycat,Because the did not want to see what was on the next page,B
17447,kendall after much persistence finally got a date with bailey on saturday.,How would Bailey feel as a result?,very persistent,as annoyed,as delighted,B
17448,After looking through old photographs Riley realized that he missed Quinn so much.,What will Quinn want to do next?,find the old photographs,contact Riley,be indifferent towards Riley,B
17449,Ash really understood the people he met and got along with them.,What will Ash want to do next?,leave without saying goodbye,a people person,get everyone's phone number,C
17450,"Knowing this was the last time they will ever see each other, Kai looked back to Alex.",What will happen to Kai?,be happy about it,terrible for the rest of his life,bad about leaving,C
17451,Riley started her first job after she graduated from high school.,What will Others want to do next?,send Riley away,fire Riley,encourage Riley,C
17452,Quinn saved money for a down payment on a house in a safer neighborhood.,Why did Quinn do this?,did this to get a car,did this to pay off bills,did this for safety,C
17453,"Bailey was playing at the park when an ant bit her ankle, so she killed it with a stone.",How would Bailey feel afterwards?,as normal,depressed,thrilled,A
17454,"Despite all of the drama and difficulty that year, Sydney stayed the course and graduated.",How would you describe Sydney?,unmotivated,strong,lazy,B
17455,Casey drove drunk and accidentally crashed their car.,How would Casey feel afterwards?,a person who drinks and drives,like he needs help,fine,B
17456,Aubrey went fishing with her brother when she was home from college.,What does Aubrey need to do before this?,make plans to fish before this,visit her brother,bond with her brother,A
17457,Jan wanted eggs for breakfast. They offered to pay for it.,Why did Jan do this?,reject breakfast,eat breakfast,fulfill their promise and buy Jan eggs,B
17458,Carson fell on the sword to save the others.,What will Carson want to do next?,take fencing next,save the others next,get a snack next,B
17459,Tracy defrayed them in connection with crime and was going to be investigated by the police.,What does Tracy need to do before this?,dismiss cops,have money,dismiss attorneys,A
17460,Casey threw the Rock away quickly it landed in the hands of someone else who was safe but startled.,How would you describe Casey?,relieved no one was hurt,sorry for scaring someone,dangerous to others,C
17461,Alex was getting ready to go hiking so he packed his backpack.,Why did Alex do this?,ok a shower,Stayed home,Met his friends,C
17462,taylor was annoying so she got her friends in trouble.,What will Others want to do next?,blame taylor,have friends,praise taylor,A
17463,The memory of Aubrey naked was burnt within Addison's mind despite her not wanting it.,What will happen to Aubrey?,just have to never talk to Addison again,fall in love,have to try to change Addison's mind,A
17464,"Although it's illegal, Riley texted while driving.",What does Riley need to do before this?,put his phone away,stop texting while driving,charge the phone,C
17465,Casey got their first book published last year and it was so successful Casey wrote another book.,What will Casey want to do next?,not get it proof read,not get it published,get it proof read,C
17466,Kendall decided to go to a new city to get a better job for themselves.,How would Kendall feel afterwards?,sad,accomplished,bored,B
17467,Jan put Quinn's money in the bank so it will get interest and grow over time.,What does Jan need to do before this?,thank Quinn,have some money,trust Quinn with wallet,B
17468,Addison held the camera in position to take the landscape photograph.,Why did Addison do this?,get a good photo,take a video,go to the right location,A
17469,"Remy felt ok after the car accident, but started to hurt badly the next morning.",What would Remy do afterwards?,as normal,Go to the Doctor,Avoid getting treatment,B
17470,Bryson was applying to nursing school and asked Lee for a recommendation letter.,What did Bryson need to do before this?,finish the nursing prerequisites,think of career options,think about applying,A
17471,Tracy found Kendall at their place and asked Kendall to leave immediately but Kendall refused.,What will Tracy want to do next?,stay with Tracy,ask Kendall to please leave them alone,accept the Kendall won't leave,B
17472,Jordan prevented Kendall's use of the car because Kendall was drunk while Jordan was not.,What will Jordan want to do next?,ignore Kendal,drive Kendall,neglect Kendall,B
17473,Remy answered questions that the police asked but soon realized it was an interrogation.,What will Remy want to do next?,under arrest,profess her innocence,call their lawyer,C
17474,Alex wanted to watch a movie with Ash. Alex climbed on top of Ash.,What does Alex need to do before this?,call his friend,grab a blanket,kiss Ash,C
17475,Jordan gave a picture of themselves to Casey who they wanted to see.,What will occur with Casey next?,be mad that Jordan wanted to show a pictrure,be excited to see the picture of Jordan,ignore Jordan and not take the picture of them,B
17476,Addison gave the money to the little girls at the table selling cookies.,What will Addison want to do next?,order a pizza from the girls,ask the girls for change,walk away empty-handed,B
17477,Tracy paid Sydney's portion of the bill because she didnt have her wallet.,What will Sydney want to do next?,steal the money,hug tracy,needed to get the bill,B
17478,"Despite being seen as a mentor and confidant, Tracy led Alex's existence nowhere.",Why did Tracy do this?,was not as influential as thought,meet with Alex,was lazy,A
17479,Cameron broke her friends leg by accident while they were playing around.,How would Cameron feel as a result?,sad,proud,happy,A
17480,Jesse felt skylars hand which he could see was cold and trembling.,What does Jesse need to do before this?,no concern for skylar,walk away from slylar,gain skylar's permission,C
17481,"Riley stepped on stage for the competition, and Taylor granted Riley permission to dance.",What will Riley want to do next?,start the competition,walk onto the stage,begin their dance routine,C
17482,Alex was determined to get big so Alex spent the morning at the gym.,What does Alex need to do before that?,needed to drive to the gym,needed to schedule a vacation,get big muscles,A
17483,"After holding on to the pole for 2 hours, Robin knew they would give up.",How would Robin feel afterwards?,angry to win,excited to win,annoyed,C
17484,"Tracy's colleagues told her to drink a warm cup of tea to make her unbearable headache go away, but it didn't help at all.",What will Tracy want to do next?,do nothing about her headache,search online for headache remedies,keep drinking warm tea,B
17485,Ash cooked dinner for their girlfriend and it turned out great.,How would Others feel as a result?,Like they did something nice,a good cook,likes making things for his girlfriend,A
17486,Sydney kept looking at Jordan because she had a nice haircut.,What will happen to Jordan?,become confused,get a date with Jordan,take a break,A
17487,"Bailey and Addison were doing a science Q&A for college students together.  They were supposed to split the time, but Bailey used up her time and Addison's time.",What will Bailey do?,be annoyed,apologize,be mad,B
17488,Sasha drank wine to celebrate the promotion to a new position after years of hard work.,What does Sasha need to do before this?,needed to open mouth,needed to quit old job,go out with her friends,C
17489,Riley had a huge crush on Tracy and decided to make his move.,What will Riley want to do next?,after the conversation steal her phone,kiss Riley,get to know her much better,B
17490,Addison used fire to keep her and the others warm outside.,How would Others feel as a result?,angry as a result,comfortable as a result,warm,B
17491,carson gave a book to his son but didn't give anything to the other children.,How would Others feel as a result?,very mean,quite uncaring,left out,C
17492,"Everyone was instructed to stand in a line, Jesse waited and then stood in the gap in the line.",How would you describe Jesse?,Obnoxious,bored waiting,lpful,B
17493,"After searching for five excruciating hours, Ash found the perfect Christmas tree.",How would Ash feel afterwards?,disappointed,mad,happy,C
17494,Kai wanted to kiss Remy. She gazed into his eyes waiting for him to kiss her.,How would Remy feel as a result?,like a jerk,very loved,mad at kai,B
17495,Jan put Quinn's paper route money in the bank helping them save for college.,How would you describe Jan?,plans in the short term,disciplined with money,happy and proud,B
17496,Tracy climbed the ladder that was pushed against her house.,Why did Tracy do this?,take a rest,do some work,put the ladder away,B
17497,Casey ties the sashays together so that they will be usable later on.,What does Casey need to do before this?,get the right material,get some scissors,until the sashay,A
17498,Aubrey approached Cameron in the crowded high school hallway and stood next to him.,Why did Aubrey do this?,make sure Cameron didn't notice her,ask Cameron to the spring dance,stay away from Cameron if possible,B
17499,Jordan practiced for months and then ran a gauntlet and won.,How would you describe Jordan?,not interested in anything,lazy,hard working,C
17500,Remy gave Robin the feeling that she wasn't liked when she showed up to a party.,How would Remy feel afterwards?,proud,mad,happy,B
17501,Sydney is a boss who wants to fire Ash.,How would Sydney feel afterwards?,angry at Ash,fed up,angry,A
17502,Riley and Quinn had been drifting apart lately and Riley wanted to show affection.,What will Riley want to do next?,push Quinn away,say something nice,be rude,B
17503,Remy rehearsed Quinn's lines with them for the play.,How would you describe Remy?,As someone helpful,supported,As someone who things Quinn could do well,A
17504,Austin set their sales goal low for the month. They reached their goal without much effort.,Why did Austin do this?,beat their competitors,crush their competitors,go on vacation,A
17505,Austin slept next to Lee because Lee woke up scared from a nightmare.,What will Austin want to do next?,sneak out,stay there,move away,B
17506,Addison was caught by the police when she broke into the store.,How would Others feel as a result?,vindicated,disappointed,miserable,A
17507,Jordan had to make a quick run to the store but after 30 minutes she arrived back at the house.,How would you describe Jordan?,lazy,responsible,untrustworthy,B
17508,Sydney took a taxi to the sporting event with her friend.,How would Sydney feel afterwards?,ready for the event,poor,depressed about life,A
17509,Addison slept well this week because all their exams were done and now they were on a break from school.,What does Addison need to do before this?,take it easy during the break,relax and enjoy the break,attend their last day of school,B
17510,Sydney collapsed on the ground after her run because she did not eat.,What will Sydney want to do next?,eat a snack,take a shower,go for a run,A
17511,Kendall got all the ingredients together to make her son his first birthday cake.,Why did Kendall do this?,drive to the store,Because there was a stove,Because there was a party,C
17512,Aubrey left the classroom after she got in trouble.,How would Aubrey feel afterwards?,proud,ashamed,relieved,B
17513,Remy put money in my wallet to help pay for party expenses for their birthday.,What will happen to Remy?,loved,get invited to the dance,order a birthday cake,A
17514,Alex prevented the problem from forming by coming up with a solution.,What does Alex need to do before this?,plan a strategy,quit his job,do nothing,A
17515,"Jesse brought the show to a close with an uplifting, crowdpleasing number that received a standing ovation.",How would Jesse feel afterwards?,talented,ready to perform an encore,curious about the song selection,A
17516,Riley watched her fiance walk away for the last time. She lost hope in the relationship.,How would Riley feel afterwards?,too small for two,fed up with the same routine,like she misses her fiance,B
17517,Robin heard a noise beside them in bed and when they turned the light on they saw a huge spider sitting on their pillow so they let loose a scream out of shock.,How would Robin feel afterwards?,happy,horrified,relaxed,B
17518,"Quinn was trying on outfits at the shop, with each outfit they tried on different shoes and left the shoes everywhere.  The shop assistant looked crossly at Quinn.",How would Quinn feel afterwards?,happy,sorry,proud,B
17519,Remy kept to themselves a lot and didn't have friends. Remy played a lot of chess online.,What will Remy want to do next?,keep playing chess,win the chess,find a new game,A
17520,I was arguing with some people. Cameron took my side.,What will Others want to do next?,stick it to Cameron,think of arguments,retreat from Cameron,A
17521,Kai prevented the fish from passing by blocking the small stream with rocks and pebbles.,How would you describe Kai?,a good fisherman,playing with nature,very mean,A
17522,sasha built a fence to keep everyone out of their yard and away from their house.,How would Others feel as a result?,annoyed with sasha,a private person,loved by sasha,A
17523,Lee put some cream on the scrape because it was hurting a lot and could get infected.,What will Lee want to do next?,did this to heal properly,get ice to stop any swelling,rub the cream off to clear the scrape,B
17524,Taylor and Kai opened their own store in order to sell the pottery they make.,What will Kai want to do next?,close the store early,make some pottery,make as much money as they can,B
17525,Taylor stirred men's wants after becoming familiar with their interests.,What does Taylor need to do before this?,have a threesome,have sex with men,observe before this,C
17526,Robin took their order to the counter and waited for it to be filled.,Why did Robin do this?,did this to start a conflict,did this to cause trouble,did this to follow procedure,C
17527,Lee talked to their boss about how others weren't working hard and that they were coming in late.,What will happen to Others?,be reprimanded,good,get a reward,A
17528,"Robin chose her favorite snacks for the sleepover, and took the food to the counter.",What will Robin want to do next?,Get her wallet out to pay,Find her favorite snacks,Steal the food,A
17529,Remy made a huge difference to the charity by donating a large sum of money.,How would the volunteers feel as a result?,thankful to Remy,superior to Remy,inferior to Remy,A
17530,"In order to provide for his wife and kids, and keep the house, Casey made ends meet.",Why did Casey do this?,buy a new ring,buy a new car,keep his family,C
17531,Sasha decided to stop eating meat to try out what it was like.,How would Sasha feel afterwards?,Like they are learning something new,curious about what will happen,trying to be healthy,A
17532,Ash and Aubrey told their friends they were going to a different school soon.,What will Ash want to do next?,fall down and play dead,check out their new school,be liars,B
17533,Tracy began to smoke cigarettes when they were in high school.,What will Tracy want to do next?,get more cigarettes,look cool by smoking cigarettes in high school,appear older by smoking cigarettes in high school,A
17534,Carson took care of Aubrey at the hospital bed.,What does Carson need to do before this?,take a nap,eat lunch,Learn compassion,C
17535,"Alex knocked, waited a moment, and then entered their father's office.",How would you describe Alex?,interrupted,a conniving son,an observant son,C
17536,Taylor used her dental tools to save the patients tooth from rotting anymore.,What will Others want to do next?,Not pay taylor at all,Be mad that Taylor saved the tooth,Pay taylor for her time,C
17537,Sasha told her friends. Her friends felt like she was lying to them.,What will happen to Sasha?,accept her friends view,surprised,go away happy,B
17538,Kai caught Remy in the act after walking in on them.,What will happen to Remy?,cheated on,be reprimanded,be complimented,B
17539,Addison wanted to help a customer so she called the customer into Skylar's office.,How would Addison feel afterwards?,Like trying to do good business,had felt happy,had felt loved,A
17540,Robin registered for classes at a local college and decided to begin classes at noon after she leaves her part-time job.,What will Robin want to do next?,buy books,"After work, Robin will go directly to her first class starting at noon",buy notebooks,A
17541,Jan said something snide to Skylar that they didn't appreciate one bit.,How would Skylar feel afterwards?,complimented,pleased,offended,C
17542,Remy wanted to celebrate her graduation from high school.,How would Remy feel afterwards?,Adored,graduating,Ashamed,B
17543,Casey became an expert on Aubrey.  They grew up together in the same neighborhood.,Why did Casey do this?,hear about Aubrey from others,show that they knew Aubrey well,ask others about Aubrey's childhood experience,B
17544,Austin made a lot of money when he went to the gold mine.,How would Austin feel afterwards?,destitute,rich,poor,B
17545,Carson took care of Aubrey by staying by her side.,What will Carson want to do next?,ignore Aubrey,find out why Aubrey's sad,buy Aubrey a gift,B
17546,Jan performed the job well and was pleased when she was offered a promotion.,What will Jan want to do next?,get a promotion,start the new job next,quit her job next,B
17547,Jesse was doing a math problem and wrote it on the board.,How would you describe Jesse?,As someone trying to figure out a problem,like they impressed the teacher,As someone who thinks about doing math problems,A
17548,Jesse had a good laugh when he was home.,What does Jesse need to do before this?,get into a fight,watch a comedy,cry,B
17549,Sasha pled their cause to the judge during the court session.,Why did Sasha do this?,they will desire to be free,stay out of jail,get into more trouble,B
17550,Jesse touched a part of Sasha's hand that looked like it needed attention.,Why did Jesse do this?,console Sasha,wanted to see if Sasha's hand hurt where Jesse touched it,care for Sasha,B
17551,kai found a dog in the street and gave the dog to quinn's grandmother.,What will Kai want to do next?,forget about the dog,make sure quinn's grandmother can take care of the dog,the dog belonged to Quin's grandmother,B
17552,Robin left their phone inside when they went outside to do chores.,How would you describe Robin?,As someone focused on what they do,mad,confused,A
17553,Robin was determined to avenge their father's name and finally ultimately succeeded.,Why did Robin do this?,wanted revenge on their father,was angry at their father,wanted to correct the public record,C
