,context,question,answerA,answerB,answerC,correct
2801,Sasha esfregou-se para a manga após o smeling de uma,Como descreveria Sasha?,íntegro,Stuffy,Alergia à polinização,C
2802,Kai foi perguntado sobre a hora atual que ele deu depois de verificar seu relógio.,Porque é que o Kai fez isto?,Dê uma resposta correta,Citar a hora errada,atrasado em responder,A
2803,Remy imediatamente viu seu erro e se certificou de corrigi-lo antes de enviar o projeto.,Como descreveria o Remy?,surpreendido com o erro,descuidado,cauteloso,C
2804,"A Alex estava a roubar uma casa e levou a Tracey como refém, por isso, a Alex cortou a garganta dela.",O que é que a Alex precisa de fazer antes disto?,ser uma pessoa moral,Não tenho nada a perder.,Eu sou uma boa pessoa.,B
2805,A Tracy abraçou a mãe por a ter ajudado no projeto.,Como se sentiriam os Outros?,Uma boa pessoa.,Agradeça à mãe dela .,Agradecido,B
2806,"Depois de receber uma promoção no trabalho, a Skylar percebeu que eles tinham a sua inteligência sobre eles.",Como descreveria a Skylar?,um adormecido profundo,Gosta de trabalhar duro.,Gosta de fazer pausas .,B
2807,A Sasha deixou o cheque no balcão e a Riley cobrou-o nas costas dela.,O que vai acontecer ao Riley?,Ser recompensada pelos seus feitos.,Aproxima-te mais de Sasha.,ir para a prisão por fraude e roubo,C
2808,"Kendall adorava jogar futebol, mas odiava futebol, mas a temporada de futebol tinha acabado.",O que é que a Kendall vai querer fazer a seguir?,Pára de fazer desporto por uns tempos.,tornar-se um fã de futebol depois de jogar,Começar a jogar na equipa de futebol,A
2809,"Kendall era ruim em decorar, mas também tinha muito pouco dinheiro, então Austin decorou a casa de Kendall por trinta dólares.",O que é que o Austin vai querer fazer a seguir?,Leva tudo de volta.,comprar decorações,Recolha os trinta dólares.,C
2810,"O Jesse tem grandes notícias para contar à namorada, e parece desapontado e triste para a despedir.",O que é que o Jesse vai querer fazer a seguir?,Deixe-os saber que foi uma piada .,Seja curioso.,Deixe-os saber as más notícias,A
2811,O Ash tinha um acordo com uns mafiosos e pagava-lhes dividendos.,Como é que o Ash se sentiria depois?,uma pessoa que infringe a lei,Calma .,Uma pessoa que se associa com criminosos.,C
2812,O Bailey jogou basebol com um amigo pela última vez hoje.,O que os Outros vão querer fazer a seguir?,Diz que te livraste .,Fiz isto por amizade.,chorar,C
2813,"Os outros olharam em volta e evitaram responder a qualquer pergunta, então Aubrey lançou alguma luz sobre o assunto.",Porque é que os outros fizeram isto?,Queria mantê-los em segredo.,estavam a ser difíceis,Não sabia as respostas.,C
2814,"O Austin escreveu um cheque, é da velha escola.",Como é que o Austin se sentiria depois?,maduro,Quase obsoleto,Eles precisavam de experimentar uma nova tecnologia.,C
2815,A Remy foi à loja comprar mantimentos para uma festa que ela ia dar.,O que é que a Addison vai querer fazer a seguir?,Navegue no mar,Faça alguma comida .,Vai para a cama.,B
2816,"Tracy carregava o guarda-chuva do Alex, que era a namorada dele e que ele amava muito.",Como se sentiria a Tracy depois?,descuidado,Desagradável,útil,C
2817,O Carson levou a mochila e foi à escola e tirou as novas canetas.,O que é que o Carson vai querer fazer a seguir?,alugar um livro,Vai para a cama.,Escreva alguma coisa.,C
2818,A Kendall foi dormir cedo para que pudessem começar bem o dia seguinte.,Como se sentiria a Kendall depois?,planejar com antecedência,É bom para descansar.,Como se eles deveriam esperar um dia.,B
2819,"casey ficou incomodada, de modo que ele desligava o rádio.",Por que o Casey?,rode o botão,alcance para o mesmo,parar de se incomodar,C
2820,A Alex mentiu para a Cameron para proteger os segredos de Estado que juraram levar à morte.,Como se sentiria Alex depois de mentir para a Cameron?,Desculpem-se com a Cameron.,Não tinham outra opção.,Um patriota confiável.,B
2821,"O Lee trouxe uma chave de reserva para a casa do Jesse, caso ele não estivesse lá.",O que é que o Jesse vai querer fazer a seguir?,Encontre a chave.,Perde a chave.,Vai para dentro da casa.,C
2822,"A Jordan contou ao namorado da Riley sobre a infância da Riley, e o namorado da Riley pediu mais histórias.",O que vai querer fazer a seguir?,Não faças barulho.,Desligue,contar anedotas,C
2823,"Jordan correu as bases sem problemas, quando se aproximou da base.",O que vai querer fazer a seguir?,Não pontuar,Evite o jarro.,Marcar um home run,C
2824,"O Riley era uma pessoa simpática, por isso deu ao Casey um relatório sobre o projeto.",O que vai acontecer ao Riley?,ser assediado,ser repreendido,ser grato,C
2825,Jordan sentiu um puxão no seu cabo enquanto eles estavam pescando com outros.,Como se sentiria Jordan depois disso?,Estou prestes a apanhar um peixe.,triste,Excitado,C
2826,Cameron pegou no dinheiro que recebiam do trabalho e decidiu poupá-lo.,Como descreveria a Cameron?,orgulhoso de si mesmo.,Segura e segura,Salvar,B
2827,"Jan prolongou a vida de Lee, fazendo-lhe um transplante de coração que levou algumas horas.",O que é que o Lee vai querer fazer a seguir?,preguiçoso,passivo,forte,C
2828,Jordan ficou muito comovido com as palavras pensativas de Carson.,O que é que o Carson vai querer fazer a seguir?,Espera pela resposta .,Espera pela manhã .,Pára de comer.,A
2829,A Jan perdeu o voo da Quinn quando eles iam de férias juntos.,O que vai o Jan querer fazer a seguir?,Encontrar um novo voo .,livro Jan outra luta,gritar com Jan.,A
2830,Kendall deu a Robin uma melhor compreensão estudando com ela naquela noite.,Como se sentiria a Kendall depois?,Não conseguem depois,Inepto depois.,Conhecedor depois.,C
2831,Jesse sabia que a resposta para o problema estava errada e corrigiu o erro de Casey.,Como você descreveria Jesse?,muito inteligente,muito mudo,Muito estúpido.,A
2832,"A Addison procurou o telemóvel na carrinha da Skylar, mas não conseguiu localizar o deles.",O que é que a Addison vai querer fazer a seguir?,Vai comprar um telefone novo imediatamente.,Desaparecido antes disto.,Refazer os passos para encontrar o telemóvel,C
2833,"Tracy obedeceu às ordens de Remy, mesmo que Remy fosse muitas vezes rude com Tracy.",Como se sentiria o Remy?,Como Tracy deve ser repreendida,Como um tolo submisso,Estou feliz que a Tracy os obedeça.,C
2834,Lee deu ao trabalhador um bônus por fazer um trabalho tão bom.,O que é que o Lee precisa de fazer antes disto?,Um bom chefe.,precisava saber o que o trabalhador estava fazendo,A fazer um bom trabalho.,B
2835,"A Riley percebeu que a conversa era privada, por isso a Riley virou o calcanhar para ir na outra direcção.",O que é que a Riley vai querer fazer a seguir?,Entra na sala .,ser respeitoso,Saia do edifício.,B
2836,A Sasha levou a Kendall à loja para comprar comida para uma cozinha.,O que é que a Kendall vai querer fazer a seguir?,Pagar pela comida,Coloque toda a comida no lugar e saia .,Atira a comida fora.,A
2837,Kendall chegou cedo e preparou tudo para aqueles que ainda estavam por vir.,O que vai acontecer com Kendall?,Esteja preparado,ir para casa,Seja tratado com uma boa festa,A
2838,Carson se juntou ao marido quando foram de férias juntos num verão.,O que os Outros vão querer fazer a seguir?,agendar férias no seu empregador,Fazer todos os arranjos de viagem e de hotel,Diverte-te bem.,C
2839,Carson estava doente em casa e não podia ir trabalhar.,Como se sentiria Carson?,ambicioso,amizade,um bom cuidador,B
2840,O bebé da Riley acordou a meio da noite e começou a chorar.,O que é que a Riley precisa de fazer antes disto?,Olha para a fralda do bebé.,Precisava de ir buscar o bebé.,precisava de me virar e voltar a dormir.,C
2841,Robin era nova no escritório de advocacia e conseguiu seu primeiro caso. Robin analisou o caso em termos de lei.,O que Robin vai querer fazer a seguir?,estudar para cima,Sair,livros de estudo,A
2842,Jesse jogava videogames com os amigos porque estavam cansados de estudar o dia todo.,Porque é que o Jesse fez isto?,Faça algo divertido.,passar mais tempo com os amigos,evitar o trabalho deles,A
2843,O Kai manteve a Riley à distância quando o Kai adoeceu de catapora.,O que vai acontecer ao Kai?,ser grato,Ela não vai ficar doente.,- Fazer o Riley doente .,B
2844,"Kendall foi recentemente contratada e recebeu um novo projeto, então ela fez muitas perguntas na reunião do escritório.",Porque é que o Kendall fez isto?,Saiba como o escritório funciona,Saiba como começar seu projeto,Kendall precisava prestar atenção na reunião,B
2845,"A Robin tinha um grande segredo para contar, por isso olhou-os nos olhos enquanto falava.",Como se sentiriam os Outros?,antecipadamente e transparente,- Não sei.,Aliviado e honesto.,C
2846,O Lee tem rancor contra o Quinn e decidiu entrar no Quinn de frente.,Porque é que o Lee fez isto?,retaliar,fazer Quinn pagar por suas ações,lutar de volta,A
2847,Ash impediu a gravidez nas mulheres dando-lhes um dia de controle de natalidade.,Porque é que o Ash fez isto?,ir para a escola,engravidar mulheres,prevenir a gravidez,C
2848,A Sasha devia-te a ti e ao Austin um pedido de desculpas pelo que fez na outra noite.,Como se sentiria Austin?,esperançoso,Como se ela tivesse cometido um erro.,Melhor sobre si mesma,A
2849,O Remy estava a estudar a semana toda para o teste.,Porque é que o Remy fez isto?,Queriam impressionar os amigos.,Queria obter uma boa nota.,Faça bem .,B
2850,Jordan gostava do tempo no parque.,Porque é que a Jordan fez isto?,Tem um belo bronzeado .,Fique fora.,evitar queimaduras solares,A
2851,O Remy finalmente ligou e deu o código para entrar na casa.,O que os Outros vão querer fazer a seguir?,Digite o código correto,Aborrecido.,quente,A
2852,"Robin tinha estado muito ocupada ultimamente e não tinha que levar os filhos ao barbeiro, mas ela tinha algum tempo livre no fim de semana, então Robin cortou o cabelo de Aubrey no barbeiro.",Como se sentiria o Aubrey?,Enganado pelo barbeiro.,- Estou contente.,zangado com o barbeiro,B
2853,"O Jesse queria jogar basebol, mas a mãe disse-lhe para guardar os restos primeiro.",O que é que o Jesse vai querer fazer a seguir?,Come mais peru.,Vai lá fora brincar.,"- Não, não.",B
2854,A Addison deu dinheiro à Cameron para pagar a conta da energia depois de saber que ela tem passado por um mau bocado.,O que é que a Addison vai querer fazer a seguir?,Cameron pedir um empréstimo,Pede mais dinheiro emprestado à Cameron.,Certificar-se de que as necessidades de Cameron são atendidas,C
2855,O Remy ia sair de casa para sempre.,O que é que o Remy vai querer fazer a seguir?,Encontrar um amante,necessária para fazer um compromisso,Encontrar um novo lugar,C
2856,Skylar construiu outro modelo e mostrou-o aos juízes para a revisão.,Por que o Skylar fez isso?,quis vencer uma competição,abrir o chão para questões,agradecer aos juízes pelo seu tempo,A
2857,"Kendall estava a comprar drogas porque tem um vício sério, mas estava a progredir até recaír.",Como se sentiria a Kendall depois?,triste,feliz,orgulhoso,A
2858,"O Jesse precisava de alterar umas calças, por isso o Casey fez os ajustes do Jesse.",O que é que o Jesse vai querer fazer a seguir?,cobrar Jesse pelo trabalho,Pede ao Jesse para experimentá-los para ter a certeza que se encaixam agora .,Compensação Casey,C
2859,A Tracy tinha planeado uma noite de raparigas e a Tracy não deixava o Casey ir.,Porque é que a Tracy fez isto?,Planeia a noite fora.,Queria homens como o Casey lá.,Só queria raparigas lá.,C
2860,O Austin colocou a Taylor numa situação tão impossível que a tinha mesmo pelos cabelos curtos.,Como descreveria o Austin?,desviado,irritado,irritado,A
2861,Austin tratou bem a água de Jan para as bactérias e proclamou que era segura para beber mais uma vez.,Como se sentiria Jan?,bom a limpar água,Como beber água engarrafada.,Agradeço os serviços do Austin.,C
2862,"A Riley carregava a mala do Aubrey até ao caminho, enquanto o Aubrey descansava os braços.",Como é que a Riley se sentiria depois?,Carregava a mala do Aubrey.,útil para alguém.,zangado com o Aubrey.,B
2863,Jan visitou seus parentes na área de piquenique do parque nacional.,O que é que a Jan precisa de fazer antes disto?,fazer um piquenique com os parentes,Ignorar os parentes dela,Encontrar as instruções para ele,C
2864,Carson estava grávida e deitada na cama. Carson sentiu contrações ao seu lado.,O que os outros vão querer fazer a seguir?,Levar Carson ao hospital,levar Carson para a cozinha,Deixe Carson sozinho,A
2865,Lee vendeu os bens de Cameron em Ebay para ajudar a ganhar algum dinheiro.,O que Lee precisa fazer antes disso?,ir às vendas de garagem,postar os itens na Internet,Evite Cameron,B
2866,Jesse contou aos pais de Robin sobre o fato de que eles estavam namorando um ao outro.,O que Robin vai querer fazer a seguir?,Veja a reação,Obter um beijo,Faça amor com Jesse,A
2867,Carson se juntou ao marido no ginásio para fazer exercício.,O que é que o Carson precisa de fazer antes disto?,Precisava acordar.,Use a esteira,Use os pesos.,A
2868,O Casey segurou o Robin de perto enquanto tentavam voltar para a costa.,Porque fez o Casey isto?,Conforto Robin,Pairar até à praia,nadar até à praia,A
2869,Remy enviou livros para o vietnam para que as crianças lessem.,O que as crianças querem fazer a seguir?,Enviar cartas aos doadores,fazer uma diferença em suas vidas,fazer uma diferença na sua formação,A
2870,Kendall leu a carta que a Riley mandou para o grupo.,Como é que isso faria a Riley sentir-se?,Como Kendall odeia a opinião deles.,Agradecido com a Kendall.,zangado com a Kendall.,B
2871,Tracy tocou bem na guitarra desta vez.,O que é que a Tracy precisa de fazer antes disto?,Não faça nada.,Seja preguiçoso.,práticas frequentes,C
2872,Quinn bebeu muito refrigerante enquanto estudava para o próximo exame e final.,Porque é que o Quinn fez isto?,Estava a tentar dormir.,Estava a tentar manter-se alerta.,Continua a beber refrigerante .,B
2873,"Mesmo que estivéssemos todos com ressaca, o Lee nos fez beber.",O que é que o Lee precisa de fazer antes disto?,Certifique-se que estamos no chão .,Forçar-nos a beber,ficar bêbado,A
2874,O Alex deu a Quinn algumas ideias sobre um relatório que ele poderia fazer para a escola.,Porque é que a Alex fez isto?,Ouve o Alex.,Encontrar uma ideia que eles escolheram,Leia o relatório quando estiver pronto.,B
2875,"Depois de tentar várias vezes encontrar desculpas, Taylor finalmente consertou o telhado de Alex.",Como Alex se sentiria?,Fazer outras coisas,preguiçoso,Capaz e qualificado,C
2876,Riley misturou sal e pimenta para preparar o molho especial.,O que é que a Riley precisa de fazer antes disto?,Ajudem a mãe deles.,Serve ao lado do prato principal.,precisava de ter os ingredientes,C
2877,"Addison trabalhava em um projeto de grupo, então eles trabalhavam lado a lado com um colega",O que queremos com Addison?,obter um grau ruim no projeto,flunk out of the class,terminar o projecto no momento,C
2878,"Addison estava sozinha em casa à noite, enquanto os pais estavam fora em viagem de negócios e ela ouviu um forte estrondo fora da janela.",Como se sentiria a Addison depois?,Assustada e nervosa.,preocupado com um potencial amigo,Uma pessoa assustada.,A
2879,O Cameron e a esposa discutiram muito e decidiram renovar os votos.,Por que o casal fez isso?,Começar a namorar outras pessoas,Faça as pazes e passe da luta .,Prometa ser mais paciente.,B
2880,Kai colocou os ovos na tigela e a tigela na geladeira durante uns dias.,Porque é que o Kai fez isto?,preguiçoso,Fecha a porta.,preparados,C
2881,Addison desfiou os dentes para o estranho que estava assobiando para eles no trem.,O que é que a Addison precisa de fazer antes disto?,Deixe o estranho saber que não gosta.,Mostrar que não estão interessados neles.,Ouve o estranho.,C
2882,Alex disse à amiga que ela tinha medo de sair com um cara.,Como se sentiria o Alex depois?,Meio-spiritual,uma pessoa tímida,Muito desconfortável .,C
2883,"Durante a importante reunião corporativa, Cameron fez todos os discursos da empresa.",Como se sentiria a Cameron depois?,assustado,orgulhoso,inútil,B
2884,Tracy obteve o passaporte e pôde viajar internacionalmente pela primeira vez.,O que é que a Tracy vai querer fazer a seguir?,preencher o pedido de passaporte,Faça fotos do passaporte,Voar para a Europa,C
2885,"Robin viu Jan, sua irmã, imediatamente quando eles descobriram que Jan foi hospitalizado.",O que Jan vai querer fazer a seguir?,Discutir a doença,Fale com os médicos de Jan,Está bem.,A
2886,Jordan caminhou em direção à porta depois de fazer a professora chorar de tristeza.,O que é que a Jordan precisa de fazer antes disto?,Queria deixá-la sozinha.,Queria causar uma boa impressão .,Insulta o professor.,C
2887,A Sydney queria comer no Taco Bell e as escolhas dela não faziam diferença para o Remy.,Como se sentiria o Remy?,Ainda bem que as escolhas dela foram aceitas pelo Remy.,Satisfeita com a sua refeição.,Normal,B
2888,A Sasha pediu comida para a Skylar porque estava a demorar muito no banheiro.,Como é que a Skylar se sentiria por causa disto?,irritado com Sasha,uma pessoa impaciente,Estou contente por comer em breve .,A
2889,Lee passou a ver Addison sobre um plano de jogar banho de bebê para outra amiga.,Como Lee sentiria depois?,ânimo com o plano de Addison,ânimo para conseguir o plano iniciado,louco que Addison assumiu,B
2890,O Remy arranjou os rolamentos da Taylor na velha bicicleta dela.,Como é que o Remy se sentiria depois?,rejeitado,Cuidadoso,Como se ninguém a amasse.,B
2891,O Remy começou a falar porque estavam a fazer uma apresentação em grupo.,O que é que o Remy vai querer fazer a seguir?,cortar a parte do próximo orador,Concluir a apresentação,Desista da apresentação.,B
2892,Jordan deu a resposta certa para seu amigo quando eles estavam fazendo o teste.,O que Taylor vai querer fazer a seguir?,Almoce um pouco,falhar o teste,obter uma boa nota,C
2893,"Riley começou a praticar mais difícil e, por isso, melhorou no futebol.",O que é necessário para que Riley possa fazer antes disso?,ir às suas práticas,jogar mais jogos,jogar mais jogos,A
2894,Addison é uma médica que se dedica a ajudar as pessoas. Ela ajuda a melhorar a saúde dos seus pacientes.,O que vai acontecer com a Addison?,feliz pelo aumento contínuo da experiência,Aumentar a sua taxa,Agradeça a Addison pelo conselho dela.,A
2895,Sasha renunciou o cargo de Casey depois de perceber que a Casey era falsa.,Como descreveria Sasha?,ic,responsável,alívio,B
2896,Quinn estava a ter problemas para arranjar ideias para o relatório do livro.,O que vai acontecer ao Quinn agora?,Dê-lhe dicas.,Obter um A.,Perder um amigo.,C
2897,Alex foi despejado do apartamento do Lee depois de ter brigas constantes com os vizinhos.,Como se sentiria o Alex depois?,agressivo,inocente,irritado,C
2898,O Jesse ficou no quarto da Jan enquanto o quarto deles estava a ser arranjado.,O que vai o Jan querer fazer a seguir?,Fique longe da tinta.,Não há lugar para dormir.,Preparar o quarto para outra pessoa,C
2899,A Ash arranjou as coisas do Kai para dar mais espaço na carrinha para ela.,Como é que o Kai se sentiria?,Ajudá-los,Triste por perderem as coisas deles.,Furiosos por o Ash ter levado as coisas deles.,C
2900,A Skylar estava a ler uma nova série de livros.,O que vai a Skylar querer fazer a seguir?,ler livros novos,estava interessado na série de livros,Leia os livros outra vez .,A
2901,O Austin serviu a Sasha no restaurante quando ela estava a comer.,O que vai acontecer com o Sasha?,- Não .,conteúdo,ser ferido,B
2902,"O Jesse achou que tinha um cartão de basebol que valia muito, por isso comprou-o e foi valioso.",O que é que o Jesse vai querer fazer a seguir?,mantêm o cartão no carro deles,Tenho um cartão de basebol.,Diz aos outros o que ele tem,C
2903,"A Sydney estava no fim do seu espírito, por isso pediu ajuda aos filhos da Kendall.",Porque é que a Sydney fez isto?,- Não.,Diz-lhes para ajudarem.,Ela estava desesperada .,C
2904,A Aubrey gostou do dia de folga e estava pronta para voltar ao trabalho.,O que é que o Aubrey vai querer fazer a seguir?,Falar sobre o trabalho,Gostei do dia de folga e estava pronto.,Voltar ao trabalho .,C
2905,"Cameron foi muito protetor dos filhos, e Cameron preveniu os abusos por outros.",Como descrever Cameron?,um pai deficiente,um bom parental,indiferença em relação aos seus filhos,B
2906,A Tracy queria passar este semestre a trabalhar nas notas para aumentar a média.,Como descreveria a Tracy?,frívolo,trabalhador,exausto,B
2907,"Kendall e Robin estavam numa festa de dança, Robin pediu a Kendall para dançar com eles, Kendall abraçou a Robin enquanto dançavam.",Como se sentiria Robin?,Cuidado,confiante,- Não.,A
2908,O Austin levou a bicicleta da Jordan para casa porque a Jordan o deixou e não tiveram de andar.,Como é que o Austin se sentiria depois?,A correr para casa.,Atlético e não tem bicicleta.,Ainda bem que não tiveram de andar.,C
2909,Ash escolheu o frango para jantar no casamento e começou a sentir-se mal logo depois de comer o frango.,O que acontecerá aos Outros?,Certifiquem-se de trazer o resto de frango para casa para almoçar no dia seguinte.,Ainda bem que escolheram o marisco em vez do frango .,vomitar no casamento,B
2910,"O Austin andava com os amigos do Quinn, em vez dos seus.",Como descreveria o Austin?,ressentido,inveja,Um escalador social,C
2911,Bailey fez um lenço para o amigo e deu-lhe no aniversário.,Como Bailey se sentiria depois?,tipo,generoso,rude,B
2912,Carson tomou o conselho a peito e comprou um carro vermelho novo.,O que é que o Carson vai querer fazer a seguir?,Aborrecido.,separado,condução,C
2913,A Robin escreveu uma história sobre o julgamento e publicou-a no blog e recebeu uma ameaça de morte.,O que vai querer fazer a seguir?,mudar-se para fora do estado,Seja anónimo .,Deixem as portas abertas,B
2914,Sydney encontrou uma revista para ler e a leu com tontura.,Como é que a Sydney se sentiria depois?,lendo sua revista favorita,Horrível.,É incrível.,C
2915,"Robin jogou futebol com os amigos de Riley e eles acabaram vencendo a partida por 2-0, então eles saíram para uma cerveja para comemorar.",O que Robin precisa fazer antes disso?,Saiba como jogar futebol,Saiba como jogar xadrez,Beba uma bebida,A
2916,O Casey viu flores no quarto da Addison e lamentou não ter trazido algumas.,Como se sentiria a Addison como resultado da ação do Casey?,A fazer um acordo com isso.,Como arranjar flores,Foi imprudente.,C
2917,O Quinn tinha um produto que ele fez e a Addison comprou-o na loja de marcas registradas do Kai.,Como se sentiria a Addison depois?,Estou contente por poder ajudar o Quinn.,Como se o produto deles fosse um sucesso.,Ainda bem que são amigos do Quinn.,A
2918,A Bailey não devia nada à Skylar porque a Bailey pagou a Skylar todas as apostas.,Como é que a Bailey se sentiria depois?,Sentia-se indiferente.,Sentia-se feliz.,Sentia-me aborrecido.,B
2919,Sasha viu uma aranha e depois fugiu e escondeu-se no quarto.,Como é que o Sasha se sentiria depois?,Vertigem,feliz,agitado,C
2920,"O Austin estava quase a terminar a escola, mas tinha de fazer os exames finais primeiro, por isso eles trabalharam muito e estudaram dia e noite para eles.",O que é que o Austin vai querer fazer a seguir?,Faça os exames.,Obter uma boa nota,Não passaram os exames.,B
2921,"A Jordan queria que o Lee tivesse sucesso, por isso esperou pela oportunidade.",O que vai querer fazer a seguir?,Odeio Lee.,Irritar Lee,encoraja Lee,C
2922,A Sasha estava a dar uma festa no apartamento que compraram há um mês.,O que é que o Sasha precisa de fazer antes disto?,Ligue a música.,Precisava de apagar o email do Ash.,Precisava comprar comida para a festa.,C
2923,A Kendall estava a tomar conta do filho e da filha de um vizinho durante o dia e levou-os ao museu.,Porque é que a Kendall fez isto?,Queria torná-los mais cultos.,Queria aborrecê-los para que fossem para a cama.,aberta,A
2924,"Quinn deixou cair a âncora do barco, mas ela partiu-se e eles foram à deriva e perderam-se durante semanas.",Como se sentiriam os Outros?,Tinha medo.,- Sim. - Elas eram felizes.,descuidado,A
2925,Remy deu a Aubrey um objetivo para a velocidade de terminar a corrida e Aubrey alcançou.,Porque é que o Aubrey fez isto?,Queria fazer o Remy orgulhoso.,Queria relaxar e não tentar.,Queria fazer o Remy parecer mau.,A
2926,Cameron passou notas de Taylor sobre o novo curso para mais informações.,Porque é que a Cameron fez isto?,Queria dar mais informações à Taylor.,Pesquisar as informações do curso,Estou prestes a desistir e a Taylor virou-se para seguir,A
2927,A Kendall levou a bicicleta do Casey até casa deles e tomou um bom copo de limonada.,Porque é que a Kendall fez isto?,Caminhe até a casa.,Aborrecido.,- É bom.,C
2928,A irmã da Skylar tinha de ser operada e precisava de uma ama.,Como se sentiriam os Outros?,generosos com o seu tempo,Meio para a irmã deles,sem coração.,A
2929,O Ash foi para Harvard para ser advogado e fez-se bem.,Como é que o Ash se sentiria depois?,- Compreendido.,Como um fracasso.,preguiçoso,A
2930,A Addison saiu tarde para uma festa contra o desejo dos pais.,Como se sentiria a Addison depois?,Um miúdo descuidado.,Um garoto desobediente.,adormecida o suficiente para não fazer o seu trabalho adequadamente,B
2931,Jesse gritou de alegria quando ela comprou um carro vermelho naquela noite.,Como descreveria o Jesse?,sentir-se confuso,Sentir-se amado,Sentir-se entediado,B
2932,"A mãe do Remy precisava de dinheiro, por isso levaram o dinheiro para a mãe deles.",O que vai acontecer com os outros?,Furioso que o Remy dê dinheiro à mãe deles.,Querem que o Remy tire o dinheiro para si.,Seja grato Remy cuida da mãe deles,C
2933,Alex viu um tigre no zoológico e percebeu que nunca tinham visto um tigre antes.,Como se sentiria o Alex depois?,Os tigres são menos impressionantes do que se esperava .,Aborrecido por ter visto um tigre.,interessado em ver mais animais,C
2934,O Taylor fez o Kai jogar o melhor para a outra equipa quando estavam a perder uma pessoa.,Como é que a Taylor se sentiria depois?,Normal,Calma .,É bom para fazer o que é certo,C
2935,"A Taylor viu a bola a voar na cabeça do Kendall, por isso, atirou-o do banco.",Porque é que a Taylor fez isto?,Veja Kendall usado como alvo,Louve o Taylor.,E evitar que a Kendall se magoe.,C
2936,A Skylar comeu muito porque estava a comer por dois.,Como descreveria a Skylar?,Fome,satisfeito,uma freira,A
2937,Depois de vê-la tocar piano por um tempo Carson veio em direção a Sasha para fazer um pedido.,Como você descreveria Carson?,um fã de música de piano,uma menina louca,Orgulhosa de Sasha,A
2938,"Depois de praticar o papel todos os dias depois da escola por horas, Kendall conseguiu o papel principal na peça.",O que é que a Kendall vai querer fazer a seguir?,Deixa a peça .,Pratique mais o papel,arruinar a peça.,B
2939,"Carson vendeu o carro que conduzia há anos, e o primeiro carro que conduziu.",Como é que o Carson se sentiria depois?,triste,Pronto para algo novo.,sentir nostalgia,C
2940,A Jan tinha de ir às compras e tinha de fazer uma lista.,Como se sentiria Jan depois?,Muito responsável.,Como se ela não soubesse o que comprar no supermercado.,Pronto para ir às compras,C
2941,Bailey estava sentado no quarto escuro e sujo e bebia com nada além de moscas para companhia.,O que vai querer fazer a Bailey a seguir?,Ela era pobre.,Bebem até desmaiarem.,Procure uma nova garrafa para encher,B
2942,A Skylar tentou animar a Tracy comprando uma pizza grande de um restaurante local.,Como se sentiria Tracy?,Aborrecido.,feliz,Cheia da pizza .,B
2943,"Havia um quadro branco para as pessoas deixarem comentários ou sugestões no escritório, então Jesse escreveu uma nota no quadro.",Como descreveria o Jesse?,Normal,Um bom trabalhador.,Calma .,B
2944,Jan fez uma lista de coisas para comprar na mercearia.,O que vai o Jan querer fazer a seguir?,Queria preparar-me para a festa do Super Bowl .,Queria preparar-me para uma tempestade.,conduzir para a loja de alimentos,C
2945,Quinn deu a Austin uma detenção para que eles pudessem aprender uma lição sobre o que fizeram.,O que vai acontecer ao Quinn?,Espero que aprendam.,recusar-se a aceitar a detenção como uma punição válida,vêm ressentir-se do Quinn por os ter castigado.,A
2946,O cão da Kendall estava a tentar andar pela primeira vez depois da cirurgia.,O que vai a Skylar querer fazer a seguir?,Parabéns pela melhora do cão.,Deixe o cão sair.,Leva o cão ao parque.,A
2947,"A Robin não tinha a certeza se era o vestido para ela, mas queria a aprovação dos amigos antes de o comprar.",Como descreveria a Robin?,Confia nos outros,- Estou contente.,julgador,A
2948,"Sasha pegou a gripe e dormiu muito, eles ficaram muito doentes.",Como se sentiria Sasha depois?,melhor,inalterado,sentir- se enjoado,C
2949,"Addison trabalhou duro e, ao final de cada mês, deu ao proprietário do imóvel o",Como descreveria Addison?,responsabilidade,sensível,autóctones,B
2950,"A Kendall era uma cozinheira inexperiente, por isso queimou o peru.",O que é que a Kendall precisa de fazer antes disto?,Compra o peru.,Compra frango em vez disso.,quebrar o forno,A
2951,O Quinn tinha um carro e cuidava muito bem dele.,Como se sentiria o Quinn depois?,Como se quisessem saber como cuidar do veículo.,É bom ter o carro .,Como se quisessem um carro.,B
2952,"O Jesse levou a namorada, não estava feliz por ele ir embora sem ela.",O que é que o Jesse vai querer fazer a seguir?,Peça desculpa a ela.,Não digas nada.,O Jessie fez isto porque a namorada dele não concordou com o plano dele.,A
2953,Jesse parou num restaurante e sentou-se para pedir pequeno-almoço.,O que é que o Jesse vai querer fazer a seguir?,Olha para o menu .,limpar o restaurante,Pede um jantar .,A
2954,Jordan viu um cão na rua e decidiu pegá-lo.,O que vai querer fazer a seguir?,traz o cão para casa,Compra uns ovos.,alugar um filme,A
2955,Tracy finalmente procurou o médico após estar doente há semanas com frio.,O que é necessário para Tracy antes disso?,ir trabalhar antes deste,ad medicamentos,estar doente há semanas antes deste,C
2956,A Bailey arranjou um novo cão a caminho do trabalho.,Como é que a Bailey se sentiria depois?,orgulhoso,louco,desanimado,A
