,context,question,answerA,answerB,answerC,correct
2690,O Jesse caiu do skate e arranhou o joelho no passeio.,Como se sentiria o Jesse depois?,em dor,ousado,prazer,A
2691,Alex enviou o menino para a sala depois de o menino ter um cânfora de temperamento na,Como os outros se sentiriam como resultado?,alívio,responsável,irritação,C
2692,A Riley agradeceu-lhe a carta da Bailey quando lhes deram a carta.,O que vai querer fazer a Bailey a seguir?,Diz à Bailey que receberam a carta .,Começa a escrever a Bailey uma resposta à carta,Para o Riley ler a carta.,C
2693,"Sydney estava viajando longe de casa, mas não queria que Jordan pensasse que tinham sido esquecidos",O que a Jordânia deseja fazer a seguir?,Envolva o presente e prepare-o para envio,agradecimentos a Sydney,Compra um presente para a Jordânia,B
2694,O Austin abriu o cacifo da Tracy quando ela não estava por perto para ver as coisas dela.,Como se sentiria Tracy?,Traído e exposto,Não é moral.,Receptivo e paciente,A
2695,"Carson estava doente, por isso o Remy recebeu a recompensa do Carson.",O que é que o Remy vai querer fazer a seguir?,cuspir na cara do Carson.,Dê a recompensa ao Carson .,rir sem controle,B
2696,O Carson jogou futebol numa equipa muito boa e eles adoravam.,Como se sentiriam os Outros?,Muito feliz.,Muito aborrecido.,muito doente,A
2697,O amigo de Cameron pediu desculpas por ter quebrado a janela e pagou imediatamente os reparos.,Como se sentiria a Cameron depois?,Agradeço a rápida solução do problema.,ressentimento duradouro para com o amigo,que nada nunca acontece logo após um acidente.,A
2698,"Lee estava visitando sua melhor amiga, a casa de Jan. Jan precisava tomar um banho antes de começarem a estudar. Lee ficou com fome e decidiu verificar a despensa de Jan para comida.",Porque é que o Lee fez isto?,Saiam antes que a Jan saia do chuveiro .,Vê se o Jan ainda escondeu o dinheiro nos cereais .,Come antes de começarem.,C
2699,O Quinn mandou-o embora porque estavam a perturbar a festa.,O que é que o Quinn vai querer fazer a seguir?,Certifique-se que eles se foram,Fecha as portas.,Peço desculpa aos convidados .,C
2700,Kendall conduziu com cuidado para evitar outro problema de velocidade.,Como se sentiria a Kendall depois?,Como um desastre.,cauteloso,bem sucedido em não bater no contra-choque de velocidade,B
2701,Remy ouvia sua canção preferida por se sentir feliz com os acontecimentos do dia.,Por que a Remy fez isso?,traz a felicidade deles,manter um bom humor,destruir um bom humor,B
2702,A Addison foi cortar o cabelo com o Casey e ambos adoraram os seus novos penteados.,Porque é que a Addison fez isto?,ir a uma biblioteca,livrar-se das pontas separadas,Vai para casa.,B
2703,Finalmente chegaram à casa e o Kai virou a chave.,Como descreveria o Kai?,Estou chateado por começar de novo.,Relaxado em casa.,Estou animado para começar de novo .,B
2704,Kendall comprou uma bola de beisebol nova para jogar no parque com o filho Ramon.,O que a Kendall tinha que fazer antes disto?,Diverte-te bem.,precisava de ir à igreja.,Precisava de ir a uma loja.,C
2705,O Riley tornou-se pai depois de tentar engravidar a mulher durante muitos anos.,Como é que a Riley se sentiria depois?,Estou animado para dar à luz.,Estou animado por ser pai.,Já tentei.,B
2706,A Cameron encontrou uma maneira e partilhou com todos.,Como descreveria a Cameron?,dar,egoísta,Satisfeito,A
2707,O Carson cantava Sin no chuveiro.,Como é que o Carson se sentiria depois?,Como cantar,em controlo,Como canções,A
2708,A Sasha levou a Skylar às compras e elas gostaram das roupas novas que compraram.,O que vai acontecer à Skylar?,como as suas roupas novas,falar sobre passar tempo com seu amigo,Leva a Skylar para casa.,A
2709,"Jan tinha quebrado os dois braços, mas estava com sede, então Addison encheu a boca de Jan com água.",Porque é que a Addison fez isto?,Afogar Jan,Dá a Jan algo para beber.,Faz com que Jan pare de falar.,B
2710,O Carson não via a irmã há anos e encontraram-se para almoçar.,O que vai acontecer com a irmã?,Dá um abraço ao Jason .,- Não.,Come o almoço dela.,B
2711,A Robin foi a casa dela para a pausa do almoço.,Porque é que a Robin fez isto?,Foi mandada para casa durante o almoço porque ficou doente e caiu das escadas.,Foi chamada para casa para almoçar porque a casa estava a arder.,O marido da Robin fez-lhe o almoço e chamou-a para casa para almoçar.,C
2712,A Alex vinha para uma festa de aniversário e entrou e abraçou o filho do Lee.,O que é que o Lee vai querer fazer a seguir?,Fala com o Alex .,falar com crianças,Atravessar,A
2713,Lee plantou mais de 30 feijões verdes no campo naquele dia.,O que é que o Lee vai fazer a seguir?,planta de bananas com feijão verde,Continuem a plantar até estarem satisfeitos.,Desenterrar os feijões verdes no quintal,B
2714,"Kendall adorava jogar futebol, mas foi expulso da equipe.",Como se sentiria a Kendall depois?,extremamente desapontado.,Estou animado para jogar de novo amanhã .,Um bom rapaz.,A
2715,O Austin afastou o aspersor porque estava a pulverizar água na casa.,O que é que o Austin precisa de fazer antes disto?,Salta pelo aspersor.,Desligue o aspersor.,manter a água fora da casa,A
2716,Kendall mudou o carro para outra direção depois de notar todo o trânsito do outro lado.,O que é que a Kendall precisa de fazer antes disto?,roubar um carro.,Destruir o carro.,Observe o trânsito.,C
2717,Jesse estava a fazer entrevistas para um emprego no trabalho e os candidatos esperavam lá fora até chegarem a uma decisão.,O que é que o Jesse vai querer fazer a seguir?,Não agradeço aos candidatos.,Ignorar os candidatos,Anunciar quem é o candidato vencedor,C
2718,A Kendall jogou bola com o pai do Ash para se preparar para as provas da equipa.,Porque é que a Kendall fez isto?,Pratique mais,Ash irritante,Melhorar no jogo de bola,C
2719,A Robin pegou a mão do Quinn e correram para o parque naquele dia.,Porque é que a Robin fez isto?,balançar nos balanços no parque,jogar no parque com Quinn,Amado,B
2720,A Sydney estava a ajudar a Taylor a vestir-se para a escola.,O que é que a Sydney vai querer fazer a seguir?,Veste o casaco dela.,Leva a Taylor para a escola.,Vai para o lago.,B
2721,O Casey falou com a professora do Ash porque eram boas em ciências e queriam ajuda.,Como descreveria o Casey?,ser professora,Como alguém que precisa de ajuda,Agradecido ao professor do Ash.,B
2722,A irmã da Riley teve um bebé e o Riley visitou o sobrinho pela primeira vez.,Como é que a Riley se sentiria depois?,ansiosa por ter o bebé,orgulho de me tornar tio,Estou muito entusiasmado por a Riley se tornar tio .,B
2723,A Taylor tentou sair de sarilhos inventando uma história.,Como é que a Taylor se sentiria depois?,de cor de carne,Uma pessoa travessa.,orgulhoso,B
2724,Alex mudou de escola muitas vezes e teve dificuldade em manter amigos.,Porque é que a Alex fez isto?,ficar numa escola,ficar numa escola,Viver em cidades diferentes,C
2725,Jordan trabalhou muito e duro o dia todo para arranjar o jardim para a primavera.,O que vai querer fazer a seguir?,Fizeste isto para ser organizado,Fizeste isto para realizar uma tarefa,Relaxa .,C
2726,A Skylar ensinou basquetebol ao filho no parque naquele dia.,Como se sentiriam os Outros?,Muito impressionado.,muito zangado,interessado em ter um filho atlético,A
2727,A Sydney atacou outra pessoa quando a deram um murro nas costas.,O que é que a Sydney precisa de fazer antes disto?,Sê forte .,Parem a luta.,chamar a atenção da polícia,A
2728,Robin deu uma boas-vindas a Sasha e disse-lhes para começarem a sua apresentação a qualquer momento.,O que é que o Sasha vai querer fazer a seguir?,evitar a apresentação,Vê a apresentação do Sasha.,Preparar-se para dar a apresentação,C
2729,"O Jordan não devia ter vinho no tapete, mas ele teve e derramou vinho tinto no tapete.",O que é que a Jordan precisa de fazer antes disto?,cobrir o derramamento,Ele não podia ter vinho no tapete.,limpar o derramamento,B
2730,O Ash roubou uma garrafa de vinho e depois bebeu-a de uma só vez.,Como é que o Ash se sentiria depois?,É fácil.,que ele pode correr uma maratona,muito bêbado e feliz,C
2731,Jordan tinha muito que fazer para o projeto da escola e terminou o trabalho a tempo.,Porque é que a Jordan fez isto?,Queria fazer bem .,Celebrem o facto de terem terminado o projecto.,entregar o projeto ao professor,C
2732,Remy começou a tocar piano porque queria aprender a tocar.,O que Remy vai querer fazer a seguir?,prática,Queria ser admirado,Leia sobre pianos,A
2733,A Taylor serviu os fins da Addison para ajudá-la a ter sucesso.,O que vai acontecer com a Addison?,Agradeça,Aprenda algo novo.,ficar zangado,A
2734,Bailey decidiu experimentar algo novo e comeu frutos do mar.,O que é que a Bailey precisa de fazer antes disto?,Experimente frutos do mar novos e diferentes,dirigir para um restaurante de frutos do mar,ir a um restaurante chinês,B
2735,Tracy sempre se esqueceu de retirar o lixo do final da estrada.,Como descreveria Tracy?,uma pessoa responsável,uma pessoa meticulosa,uma pessoa atenida,A
2736,"Sydney teve uma noite tranquila e tranquila, mesmo em casa.",O que é que a Sydney vai querer fazer a seguir?,Toma outra xícara.,necessários para selecionar o chá,Vai correr.,A
2737,"A Taylor teve um longo dia de trabalho, por isso foi ao bar e bebeu uma bebida forte.",O que é que a Taylor precisa de fazer antes disto?,voto de parar de beber,Vai para casa.,Selecionar uma ordem,C
2738,A Robin partiu os óculos da Quinn quando tropeçou na cadeira.,Como é que a Robin se sentiria depois?,Não é nada.,feliz,mau,C
2739,"Os pés da Taylor ainda doem por andar na floresta ontem, por isso a Taylor decidiu tomar um banho quente.",Como é que a Taylor se sentiria depois?,Um pouco refrescado.,dor e dor,Um pouco desconfortável.,A
2740,"Robin precisava de algo para fazer depois da escola, então Tracy o pediu para se juntar ao clube.",O que vai acontecer à Tracy a seguir?,Vai ao clube.,sai do clube,ser gritado,A
2741,"Robin estava tendo dificuldade em entender o ponto do livro, mas Jordan contribuiu para a compreensão de Robin.",O que vai querer fazer a seguir?,Repensem o livro.,Repensem Jordan.,evitar a Jordânia,A
2742,"A Skylar viu através da armadilha, mas não pôde deixar de dar ao diabo o que lhe compete.",Como é que a Skylar se sentiria depois?,Como perguntar como eles fizeram a armadilha,como tornar-me amigo dele.,Eles tiveram um telefonema por pouco,C
2743,A Tracy construiu uma cabana para a família visitar todas as férias de inverno.,Como é que a Tracy se sentiria depois?,Sem motivação para terminar,orgulhosa do seu trabalho.,pronto para ler,B
2744,"A Sasha foi rude, por isso, ela estendeu os lugares da Skylar à sua custa.",Como descreveria a Sasha?,educado,Desagradável,Desculpem.,B
2745,Alex colocou Tracy na cama e foi para o outro quarto.,O que é que o Alex vai querer fazer a seguir?,Ligue música alta,Tracy banhada,Desfrute da paz e do silêncio,C
2746,Taylor estava planejando um grande evento para a cidade e teve que considerar a capacidade do público.,Como Taylor se sentiria depois?,Preguiçosa sobre o planejamento do evento,Enfatizada pelo planejamento do evento,Indeciso sobre o planejamento do evento,B
2747,Taylor era uma boa enfermeira e através de seus esforços melhorou a condição do paciente.,Como Taylor se sentiria depois?,Satisfeito com o seu trabalho,Perturbado e cansado,grande pessoa,A
2748,"A Jordan impediu que a Kendall caísse, quando ela estava a aprender a andar.",O que é que a Kendall vai querer fazer a seguir?,afastarem-se dos pais,ser adulto,"- Não, não.",C
2749,A Sasha aproximou-se da Robin depois de a ter empurrado e atropelado a multidão ontem no jogo.,Como descreveria a Sasha?,preguiçoso,diligente,descuidado,B
2750,"O Remy estava com fome, eles compraram comida num restaurante.",O que é que o Remy vai querer fazer a seguir?,Come a comida imediatamente.,Compartilhar a comida em casa,Ter dinheiro para pagar a comida,A
2751,A Addison enfiou a língua na Riley para provocá-los ainda mais.,Como descreveria a Addison?,bom em partidas .,Um indivíduo tolo.,Brinquedo,B
2752,O Austin comprou uma camisa nova e umas calças para o encontro desta noite.,Como é que o Austin se sentiria depois?,ansiosos para usar a roupa,Estou chateado com a roupa.,hesitante sobre a roupa,A
2753,"Ash estava ocupado a ensinar os outros, e mandou um amigo para a loja.",O que os Outros vão querer fazer a seguir?,Ouve o ensinamento do Ash.,Discutir com Ash,Não se distraia.,A
2754,"Depois de roubar o banco na rua, Addison foi pego pela polícia.",O que acontecerá com Addison a seguir?,Difícil de entender,ir para casa,ser preso,C
2755,Ash enviou um guarda-costas para proteger a família dele depois de receber ameaças de morte.,O que os Outros vão querer fazer a seguir?,Fique protegido.,Disparem os guarda-costas.,Denunciar as ameaças à polícia,C
2756,"A Cameron foi ao salão de tatuagens, fizeram-lhe a primeira tatuagem.",Porque é que a Cameron fez isto?,Cuida da tatuagem .,Queria fazer uma declaração.,Faça mais tatuagens.,B
2757,A Riley levou o amigo a um restaurante para que pudessem fazer-lhes uma surpresa de aniversário.,O que é que a Riley vai querer fazer a seguir?,Canta feliz aniversário,Entrem no restaurante.,Fique fora do restaurante.,B
2758,O Remy envolveu os braços do Aubrey em volta dele num abraço amoroso e doce.,Como se sentiria o Aubrey?,- Ótimo.,- É bom.,emocional,C
2759,O Kai gritava e tinha uma crise de raiva porque não recebeu um chocolate.,Como é que o Carson se sentiria depois?,- Está bem.,maduro,feliz com o Kai.,B
2760,A Aubrey escreveu o seu primeiro artigo para o jornal local e ficou entusiasmada.,O que é que o Quinn precisa de fazer antes disto?,comprar um jornal,comprar uma revista,Procura o artigo da Anna.,C
2761,O Austin não aguentou mais o Lee e disse-lhe que estava de castigo.,Como é que o Austin se sentiria depois?,orgulhoso,- Estou contente.,Desiludido.,C
2762,Os amigos da Sasha estavam a festejar a noite toda quando perceberam que a Sasha tinha partido há muito tempo.,Como descreveria a Sasha?,Não é grande bebedor.,Cansado.,Não é amigo de outros.,B
2763,O Jesse manteve um filhote até o dono chegar a casa ontem à noite.,Como descreveria o Jesse?,Estou feliz por poder ajudar.,Estou contente por devolver o filhote .,Pronto para ir,A
2764,Skylar juntou-se ao clube de xadrez da escola.,Como é que a Skylar se sentiria depois?,Envergonhado de ser felicitado.,joga xadrez competitivamente,feliz por ser felicitado pelos outros,C
2765,A Bailey comprou um carro novo e levou-o a dar uma volta na auto-estrada.,O que os Outros vão querer fazer a seguir?,alugar um filme,Vai para a cama.,Olha para o carro.,C
2766,"A Skylar não só admirava o artista, como escreveram uma história sobre ele.",O que vai a Skylar querer fazer a seguir?,Esconda a história dos outros.,Conta uma história,ser elogiado pelos outros,B
2767,"A Tracy estava a manter algumas pessoas cativas, por isso amarrou-lhes os tornozelos.",O que é que a Tracy precisa de fazer antes disto?,recusar-se a raptar pessoas,Raptar algumas pessoas.,Não têm nada para amarrar os tornozelos juntos,B
2768,Lee pendurou algumas fotos na parede de seus amigos que eles adoravam muito.,O que é que o Lee vai querer fazer a seguir?,Não tires mais fotos.,Mostra aos amigos dele.,rasga as fotos.,B
2769,Taylor viu o novo jogo que Lee tinha nas mãos e perguntou se podiam jogar.,Como é que a Taylor se sentiria depois?,Como se quisessem comprar o jogo.,Como se gostassem de alugar o novo jogo .,Como se quisessem jogar o jogo,C
2770,"Sem perguntar ao dono, Alex levou a bicicleta do Cameron.",O que é que a Cameron vai querer fazer a seguir?,fechar a bicicleta no futuro,Esperar que o dono saia .,Reclamar da Cameron para outras pessoas.,A
2771,"Depois de chegar tarde à escola, Lee percebeu que tinha esquecido seu livro em casa.",O que é que o Lee vai querer fazer a seguir?,Uma piada sobre a situação.,Não faça nada.,Volta para casa e traz-mo .,C
2772,A Riley convidou o Aubrey para a casa da Addison para jogar uma partida de damas chinesas.,Como se sentiria o Aubrey?,Aborrecido agora.,Passiva agora.,Agora hábilito.,C
2773,Quinn queria ver o mundo e começou a planear uma viagem pela Europa.,O que os amigos vão querer fazer a seguir?,Bem-vindo ao Quinn de volta .,Olha para um mapa.,Faça uma festa de despedida .,A
2774,Robin tinha acabado de conhecer a Addison naquele dia e eles já estavam a invadir a sua privacidade.,Como descreveria a Addison?,assustado,ameaçados,- É chato e arrogante .,B
2775,"Quinn fazia a mesma coisa todas as semanas: ia ao café, depois comprou um livro novo na biblioteca.",O que é que o Quinn precisava de fazer antes disto?,Vai tomar o pequeno-almoço.,Ter uma rotina,Inscreva-se para um cartão de biblioteca,C
2776,Addison ligou para Lee para contar à Jordan sobre o acidente que aconteceu.,O que é que a Addison precisa de fazer antes disto?,compreender a situação,Amado,- É bom.,A
2777,Skylar voltou cedo à noite depois de uma noite e um dia de festas.,Como descreveria a Skylar?,Uma rapariga de festa.,muito tímido,exausto,A
2778,O Lee passou uma hora com o Remy enquanto estavam presos à espera do autocarro.,Porque é que o Lee fez isto?,Fala com o Remy .,poupa alguns dólares e algum tempo também,Entrem no mesmo autocarro que o Remy.,A
2779,Cameron tinha muito a beber na festa. Aubrey dirigia Cameron para casa.,Como descreveria Aubrey?,Sentido gratidão por Aubrey,responsável,Sentido embaraçado,B
2780,"Casey limpou sua casa e, em seguida, sentou-se para descansar.",Como Casey se sentiria depois?,Energético e espantado,uma pessoa arrumada,Cansado e aliviado,C
2781,Jan acusou Lee de trair e acabou com eles e ficou chateada quando descobriram que não era verdade.,Como se sentiria Jan depois?,Sentia vergonha.,muito envergonhado,muito arrependido.,C
2782,Ash enviou alguém para proteger seu amigo enquanto ela estava sozinha em casa.,O que os outros vão querer fazer a seguir?,Mostre que ele era um bom amigo,Atacá-la,Fique longe,A
2783,"O Casey tinha sido voluntário no carnaval da escola, por isso o Casey pôs a viagem em movimento.",Como descreveria o Casey?,uma pessoa carinhosa,Uma pessoa má.,útil,A
2784,"Riley e Sydney começaram sua própria banda onde Riley era o vocalista principal e Sydney era o baterista, no entanto Sydney gostava de se juntar a cantar com Riley.",Como Sydney se sentiria?,Envergonhado.,feliz,ressentido,B
2785,"Ash entendeu o ponto de vista do outro, mas Ash tinha outra ideia.",O que os Outros vão querer fazer a seguir?,- Não .,Diz ao Ash para se meter nos seus assuntos .,Explicar a Ash educadamente porque não concordam,C
2786,Jan queria fazer café da manhã antes de ir trabalhar.,Porque é que o Jan fez isto?,ovos de ração,Prepara a frigideira .,A Jane queria algo bom para comer .,C
2787,A Aubrey estava a discutir com o Kai e decidiu ignorar e não dizer nada ao Kai pelo resto do dia.,O que vai acontecer ao Aubrey?,Nunca mais fales com o Kai.,Não é bom ignorar o Kai.,Peça desculpa ao Kai primeiro por ignorá-los .,C
2788,"A Kendall não viu muito do que gostaram no jantar, por isso comeram o frango frito.",O que é que a Kendall precisa de fazer antes disto?,Vai ao McDonald's.,Pedir pizza online,Olha para toda a comida.,C
2789,"A curiosidade de Remy foi sobre as visões religiosas de Kendall, e Kendall",O que queremos?,Argumentam com Remy,entender por que Remy estava perguntando sobre sua religião,obter valores próprios,B
2790,A Tracy fez tacos para o jantar usando uma nova receita que encontraram na internet e adoraram.,O que vai querer fazer a Tracy amanhã?,evitar usar receitas de tacos online,Procure novas receitas para experimentar,mantém-se nas suas receitas de tacos antigas,B
2791,Taylor conduziu o carro pela cidade e recebeu muitos elogios pela beleza do carro.,O que é que a Taylor precisa de fazer antes disto?,Ele precisava de limpar o carro.,Precisaria de um cavalo.,Continua a exibir-te .,A
2792,"A Aubrey cuidava das sobrinhas e sobrinhos deles e com uma agenda organizada e muita prática, Aubrey tinha as coisas sob controle.",O que é que o Aubrey precisa de fazer antes disto?,Faça mais,Prepare-se,Não tem experiência.,B
2793,Jordan tirou uma folga do trabalho para relaxar e relaxar do estresse.,Como se sentiria Jordan depois disso?,Refrescado,Trabalhador excessivo,tensão,A
2794,O Carson tirou o carro e levou-o para uma oficina de reparação.,Porque fez o Carson isto?,preguiçoso,forte,defeituoso,C
2795,"A Kai encontrou uma para venda na Internet, mas era muito dinheiro para ela.",O que é que o Kai precisa de fazer antes disto?,mais barato,Abre o portátil dela.,poupar dinheiro,B
2796,"Ash estava a lutar para entender matemática, por isso Ash contratou Taylor para ajudar com os trabalhos de casa depois da escola.",Como descreveria a Taylor?,Eles eram espertos.,Um estudante com dificuldades.,um tutor remunerado,C
2797,Sasha mostrou a Kai e sua filha o carro que ela estava vendendo.,O que Kai e sua filha farão?,obter uma oferta,Levará o carro a um mecânico para inspeção,vai bater o carro em uma árvore,B
2798,Sasha escreveu e publicou outro poema para os fãs lerem.,Como se sentiria Sasha?,rico,- Desligado.,Um poeta prolífico.,C
2799,"A Alex comprou o telefone do Carson na loja, custou todo o dinheiro deles.",O que vai acontecer com o Alex?,ganhar mais dinheiro,conduzir para casa da loja,Fica com o telefone .,A
2800,O Casey saboreou cada momento que passaram com a família.,O que é que o Casey precisa de fazer antes disto?,Fica mais tempo.,evitar a família deles,passar tempo com a família,C
2801,Kai jogou seus filhos na água para se certificar de que eles sabiam nadar.,O que acontecerá com os outros?,Assustado,que seus filhos sejam tirados,ser preso,A
2802,O Austin passou o pente pelo cabelo da Bailey para a ajudar.,O que vai acontecer ao Austin?,- Não é verdade.,Seja feliz.,fazer,B
2803,"Cameron queria doces, mas comeu demais e teve dores de estômago.",Como se sentiria a Cameron depois?,arrependido,feliz,entusiasmado,A
2804,Cameron estava disputando com outros em um torneio e ganhavam primeiro lugar.,O que acontecerá com os outros?,ganhar primeiro lugar,ser triste,ser feliz,B
2805,O Jonny fez uma pergunta pessoal à Quinn que a ofendeu muito.,Como descreveria o Quinn?,provocado,insultado,Foi inteligente ignorar a pergunta do Jonny.,B
2806,A Aubrey foi ao hospital porque a mãe deles teve uma cirurgia.,O que vai acontecer ao Aubrey?,Não se preocupem com a mãe deles.,Preparar-se para a cirurgia,Quero saber como estava a mãe .,C
2807,Quinn conseguiu a audiência do Aubrey e deu-lhes uma performance cativante.,Como se sentiria o Aubrey?,zangado por ter experimentado isso.,Estou feliz por ver a performance.,É triste ver a performance.,B
2808,O Remy beijou o pescoço do Kai porque os amavam.,O que é que o Remy vai querer fazer a seguir?,intimidar-os,Abraça-os .,magoá-los.,B
2809,"Tracy deu a Bailey a oportunidade de estudar no exterior, se ela quisesse.",Como você descreveria Tracy?,muito gentil,empolgada para viajar,uma mãe,A
2810,Lee pagou o dinheiro de Robin e acrescentou algum interesse à lei.,O que acontecerá com Lee?,não conseguir nada em retorno,agradecer,ir ao banco,B
2811,A Jordan quer fazer algo pelos outros.,O que é que a Jordan precisa de fazer antes disto?,Fale com o carteiro para se tornar um doador,Vai ao centro comercial para te tornares um doador.,Descubra como se tornar um doador,C
2812,A Carson obteve os poderes de tutela do bebé do documento de consentimento de adoção.,O que é que o Carson precisa de fazer antes disto?,Arranja um advogado de adoção.,escrever o seu próprio documento de consentimento,gritar com o juiz no tribunal de família,A
2813,"Assim que a Bailey recebeu o cheque da declaração de impostos, ela foi imediatamente comprar um carro novo.",O que vai querer fazer a Bailey a seguir?,Conduzir pela cidade toda.,apresentar um pedido de seguro de automóvel,Visite o mecânico para reparos,A
2814,"Lee trabalhava no controlo de qualidade numa fábrica, ele tirava mais produtos defeituosos da linha do que os seus colegas de trabalho de hoje.",Porque é que o Lee fez isto?,Leve o produto para casa.,Vai para casa e relaxa .,Ser recompensado pelo seu trabalho duro,C
2815,Ash comprou o jantar a um bom preço e levou-o para casa para a família que os esperava.,Como é que o Ash se sentiria depois?,É como dar um desvio para casa.,Como um homem de verdade.,Parando em uma loja de alimentos saudáveis,B
2816,A Skylar atravessou a multidão e chegou onde iam.,Como é que a Skylar se sentiria depois?,motivados para chegar onde vão,"Bom, eles são mesmo na multidão.",Como se tivessem um sítio para onde deviam ir,B
2817,"A Bailey queria ir ao parque, mas o tempo estava mau e começou a chover.",O que vai querer fazer a Bailey agora?,Vai ao parque na chuva.,Vai ao parque enquanto está chovendo.,Esperar que a chuva pare.,C
2818,Sasha fez muita coisa em seu tempo de reserva e estava esgotado e faltava o ônibus,Como se sentiria Sasha depois?,Cansado do esforço,excitado por ter que trabalhar,feliz por não ter trabalho,A
2819,Tracy encontrou a turma de Taylor no primeiro dia de escola.,Como o Tracy se sentiria depois?,Não perdido,boa com as direções,uma pessoa com recursos,B
2820,Jan rasgou o papel quando eles queriam jogá-lo fora.,Como se sentiria Jan depois?,Muito chateado.,Muito relaxado.,extremamente louco.,A
2821,"Remy isca o gancho do Kai, já que o Kai nunca havia pescado antes e",Como se sentiria depois de Remy?,orgulha-se de ser professor,um outdoorsmen,orgulho em aprender sobre os anzóis,B
2822,"Quinn gastou o dinheiro, mas depois trabalhou duro para começar a poupar de novo.",O que quer o Quinn fazer a seguir?,Vai às compras a seguir.,gastar mais dinheiro na próxima,Poupa dinheiro a seguir.,C
2823,Bailey foi mais rápido que qualquer outra pessoa na corrida e ganhou.,Como é que a Bailey se sentiria depois?,Desiludidos consigo mesmos.,orgulhosos de si mesmos.,triste por ganhar,B
2824,O Kai tirou o telemóvel da bolsa e fez uma chamada.,O que é que o Kai precisa de fazer antes disto?,comprar um telefone,Deixe a bolsa em casa.,"Diz ""Feliz Aniversário"" a um amigo",A
2825,Carson auxiliou o trabalhador na determinação do comprimento do plantio de lenha.,O que queremos por Carson?,incêndio do trabalhador,abandonar o seu trabalho,construir uma casa,C
2826,"A Robin cortou o cabelo do Aubrey, já tinha passado muito tempo desde o último corte.",O que é que o Aubrey vai querer fazer a seguir?,Limpa o cabelo dela própria.,Pergunta à Robin como é que se vê.,Faz o cabelo do Aubrey parecer bonito.,B
2827,Casey trabalhava em um local de alimentação e servia seus clientes por sua vez.,Por que o Casey?,manter a atenção de todos,ignorar todos os seres humanos,Não ir trabalhar,A
2828,Taylor foi contratado no restaurante e logo começou a trabalhar.,Porque é que a Taylor fez isto?,ser despedido do trabalho,ganhar dinheiro para pagar a renda,Trabalhar num restaurante diferente,B
2829,A Ash encontrou um quadro que ela tinha pintado quando era mais nova.,Como é que o Ash se sentiria depois?,Que parece bom.,Infeliz com a foto,Não sei se é a foto certa.,A
2830,A Sydney levou o Ash para casa deles depois de o Ash ter caído do cavalo e quebrado a perna.,O que é que a Sydney vai querer fazer a seguir?,procurar aconselhamento médico,banhe a perna em água quente,Eles próprios arranjaram a perna do Ash.,A
2831,Tracy foi ver o cantor em concerto e levou uma amiga dela com ela.,Por que o Tracy fez isso?,obter bilhetes de concerto,partilhar uma experiência,estar sozinho,B
2832,A Bailey foi à loja e comprou alguns itens para a casa.,Como descreveria a Bailey?,tão calmo,ser rude,bastante econômico,C
2833,Taylor educadamente pediu a resposta para a importante questão sobre o clima da Terra.,O que os Outros vão querer fazer a seguir?,Pesquisar o assunto,Aborrecido.,inteligente,A
2834,Cameron quebrou uma costela tentando fazer uma acrobacia no set.,Como os outros se sentiriam como resultado?,um atrevimento,um dublê,Outros ficarão preocupados com Cameron,C
2835,Skylar correu sem problemas pelo percurso e ganhou o primeiro lugar no evento.,Como descreveria a Skylar?,descuidado,desajeitado,ágil,C
2836,A Casey implorou aos pais por um telefone novo porque o dela estava avariado.,O que acontecerá aos Outros?,Compra-lhe o telefone.,Ignora isso.,Veja o que os pais dizem.,A
2837,"Bailey assistiu ao programa favorito de Taylor, embora ela não estivesse interessada nele.",Como você descreveria Bailey?,entediada,amigo,teimosa,B
2838,"Buscando se libertar da carga, Skylar afastou o Carson.",O que o Skylar precisa fazer antes disso?,Gostei de seu livredo,teria que ficar irritado com Carson,teria que amar Carson,B
2839,"Depois do jogo de futebol, Jesse escreveu o nome do time vencedor no quadro.",Como se sentiria o Jesse depois?,informativo,responsável,competência,B
2840,"Carson ensinou a filha a andar de bicicleta, ela aprendeu rápido e foi muito grata.",O que a filha dele vai querer fazer a seguir?,Guarda a bicicleta .,Queria ensinar a filha dele.,Obrigado Carson .,C
2841,A Riley manteve-se em contacto com a Bailey usando a aplicação de mensagens nos telemóveis.,O que é que a Riley precisa de fazer antes disto?,comprar um telefone,Aplicação de desativar,mantém-te ligado,A
2842,"A Ashley teve um dia muito difícil, por isso a Jordan decidiu contar uma piada.",Porque é que a Jordan fez isto?,Vê a Ashley a chorar.,em admiração,Alegra a Ashley .,C
2843,"A Jan respeitava o trabalho do Alex, por isso usou o exemplo do Alex para trabalhar.",Como descreveria o Jan?,tão esperto,tão estúpido,como irracional,A
2844,O Cameron levou o almoço para um piquenique num parque.,O que é que a Cameron vai querer fazer a seguir?,Preparar-se para comer,comer até vomitar comida,Não faça muito barulho mastigando,A
2845,A Addison deu à Cameron o poder de escolher as horas de trabalho de todos os empregados.,Como se sentiria Cameron?,responsável,- Celosos dele .,Louco por isso.,A
2846,Cameron conseguiu administrar o dinheiro efetivamente e queria pedir um empréstimo do banco.,O que queremos por Cameron?,preenchimento de um pedido de empréstimo,anular uma reunião com o banco,. . . . . . . . . ,A
