,context,question,answerA,answerB,answerC,correct
2793,O Austin abriu a boca da Tracy para olhar para dentro para ver a cavidade.,Como descreveria o Austin?,maus no trabalho,Com medo do dentista.,bons no trabalho,C
2794,O Kai foi à loja comprar esmalte de unhas e depois pintou as unhas dos pés.,Porque é que o Kai fez isto?,Deixe as unhas secar,Ser mais como um homem .,feminino,C
2795,Lee ficou incomodado com a professora e não gostou do que foi dito.,O que queremos Lee?,discordou com ela,Conversar com o professor,Ignore o professor,B
2796,Alex ensinava Direito nesta universidade e recebeu muitos elogios pelo seu estilo de ensino.,Como se sentiria o Alex depois?,preguiçoso,Aborrecido.,qualificado,C
2797,Remy mudou-se para a cidade depois de estar cansado de todo o trabalho na quinta.,Porque é que o Remy fez isto?,Viver numa quinta,Parem de ordenhar vacas todos os dias.,Pára de comprar leite todos os dias.,B
2798,Sasha foi para a cama em vez de ficar acordado até tarde como de costume.,Como descreveria a Sasha?,Um bom planeador.,Um mau planeador.,Como tomar um duche.,A
2799,"Depois de perceber que estavam a ir na direcção errada, o Kai virou o carro da Skylar.",Como é que a Skylar se sentiria?,Muito feliz.,triste pelo desperdício de gasolina,Muito irritado.,B
2800,"Carson é um vendedor de carros, e ontem eles fizeram outro acordo e ganharam muito dinheiro.",Como Carson se sentiria depois?,um negociante de rodas,Orgulha-te,deprimido,B
2801,Quinn cometeu um erro num mau investimento e perdeu tudo.,Como é que o Quinn se vai sentir?,começar a investir,Seja feliz.,triste,C
2802,O Carson estava a dizer à Alex como fazer um trabalho.,O que vai acontecer ao Carson?,Dizem o que pensam.,ser vago e confuso,ser ambíguo e pouco claro,A
2803,A Bailey ligou-nos quando o jantar estava pronto.,O que acontecerá aos Outros?,Faça o jantar.,Come também.,Chama-os para casa.,B
2804,A Jordan fez uns bolinhos e comeu-os enquanto outras pessoas olhavam.,O que é que a Cameron vai querer fazer a seguir?,Come uns bolinhos.,ir a uma festa,Corra para casa.,A
2805,O Remy precisava de dinheiro para comer e roubou a carteira da Bailey.,O que é que o Remy vai querer fazer a seguir?,Atira a comida fora.,apanha a comida,Roubar dinheiro ao Bailey.,C
2806,O Ash jogou a bola para fora do parque quando a atingiram ontem.,Como descreveria o Ash?,Quando eles o atingiram ontem,Quando eles o atingiram ontem,Uma pessoa forte.,C
2807,O Austin ligou para Sydney ontem à noite e pediu-lhes para saírem com ele.,Como se sentirá Austin depois disso?,Encarregado,Divertido,Rejeitado,C
2808,"O Alex ia fazer almôndegas, mas não queria que as mangas se sujassem, por isso enrolou-as.",O que é que a Alex precisa de fazer antes disto?,Desabotoar o fundo das mangas dele,Misture a carne em bolas,Tira a carne do congelador.,A
2809,Há muito tempo que o Kai não sai de casa para pastagens mais verdes.,Como se sentiriam os Outros?,Achei que era um pouco avaro .,inferior ao Kai,Estou muito feliz por ver o Kai .,C
2810,Sasha renunciou ao escritório do Casey depois de decidirem se aposentar do trabalho.,Porque é que o Sasha fez isto?,Desfrutar da reforma,trabalho,- Encontre um emprego.,A
2811,"A Riley não gostava que as pessoas tocassem nas coisas delas, mas a Cameron moveu as coisas da Riley.",O que vai acontecer ao Riley?,diverti-me,Fica contente com a Cameron.,Ficar chateado com a Cameron.,C
2812,Jesse era advogado e aconselhava a Tracy num caso judicial envolvendo homicídio e uma sentença perpétua.,O que vai acontecer ao Jesse?,Agradeça ao advogado dela .,declarado culpado,ir ao tribunal e acompanhar o processo,C
2813,A Robin falou da mente do Alex de uma forma gentil e atenciosa.,Como Alex se sentiria?,Como uma pessoa má.,Como uma pessoa má.,Como uma boa pessoa.,C
2814,Bailey leva a bicicleta de escola para casa todos os dias e depois vai jogar futebol com os amigos na rua.,O que é que a Bailey precisa de fazer antes disto?,Organizar o jogo,andar de bicicleta para a escola,dirigir no carro para a escola,A
2815,Ash era construtor e planeava desenvolver um novo complexo habitacional para mostrar aos investidores que Ash construía um modelo para explicar a forma e o tipo das casas.,O que é que o Ash vai querer fazer a seguir?,quebrar o modelo,Não contar a ninguém sobre o modelo.,Organizar uma reunião,C
2816,Jan deu ordens à Addison para apagar os ficheiros do computador.,O que é que o Jan tem a fazer por isto?,Diz à Addison para fazer algo.,Certifica-te que ninguém sabe.,Certifica-te que a Addison não diz nada .,B
2817,Carson falou com uma língua bifurcada e tentou fazer o casal pagar mais pelo apartamento.,O que é que o Carson vai querer fazer a seguir?,Aproveite,ganhar mais dinheiro,Faça com que assinem um acordo.,C
2818,Bailey considerou a declaração a sério quando lhes disseram o quão bem eles se saem.,Porque é que a Bailey fez isto?,descobrir para ser mais bem sucedido,- Não .,Aprenda o que foi dito de coração,B
2819,"Depois de preparar tudo para a festa, Kai comprou bebidas para a festa.",O que é que o Kai precisa de fazer antes disto?,Misture-os,Convide pessoas para a festa.,Faça as bebidas .,B
2820,Aubrey comprou novos lápis que viu na loja onde foi.,Como os outros se sentiriam como resultado?,feliz,entediada,Excesso,A
2821,Cameron era viciado em drogas e tinha entrado na casa da irmã para financiar o vício.,Como se sentiria a Cameron depois?,culpado,Um viciado que rouba.,Um ladrão que rouba,A
2822,O Jesse descobriu que uma miúda da turma dele tinha ido a um acampamento de gordura naquele verão e o Jesse escreveu isso no quadro.,Porque é que o Jesse fez isto?,Vai para o quadro,envergonhado,orgulhoso,B
2823,"A Taylor estava no trabalho há algum tempo, por isso serviu os convidados melhor do que antes.",Porque é que a Taylor fez isto?,tinha mais experiência,Começou a ser preguiçoso no trabalho.,Estava a perder experiência.,A
2824,"A Kendall perdeu o filhote no outro dia, uma pessoa simpática encontrou-o e a Kendall deu uma recompensa.",Porque é que a Kendall fez isto?,Abraça o seu filhote encontrado.,brincar com o filhote dela,Queria mostrar apreço.,C
2825,A Kendall fez estoque de mantimentos para a semana que vem.,Porque é que a Kendall fez isto?,Queria desperdiçar gasolina.,Queria fazer as compras todas numa viagem.,Preparar os planos do jantar para a semana.,B
2826,A Kendall sempre quis ir de viagem de barco.,O que é que a Kendall vai querer fazer a seguir?,Irem para casa e chorar pela escolha que fizeram.,Esqueçam os planos que tinham de viajar.,Desfrutar do novo barco na água,C
2827,Carson estava a olhar para uma pintura na parede e queria mostrar à Jordan.,Como descreveria o Carson?,uma pessoa grosseira,Uma pessoa má.,uma pessoa atenciosa,C
2828,Austin comprou doces no dia seguinte para dar ao amigo como presente.,O que é que o Austin vai querer fazer a seguir?,Fazer o amigo feliz,Dêem o doce ao amigo deles.,E evitam o seu amigo.,B
2829,Kendall desenhou uma imagem mental para imaginar o que Skylar podia estar a ver naquele momento.,Como descreveria a Kendall?,Despreocupado,Aborrecido.,empatia,C
2830,A Alex levava a Addison a todas as consultas pré-natais para que a Addison se sentisse incluída como irmã.,Como descreveria o Alex?,Não se importam com o que a Addison sente.,consideração pelos outros,preocupada com a sua privacidade,B
2831,O Kai manteve distância da Riley e não falou com eles.,O que vai acontecer ao Kai?,Ser expulso .,culpado,comprar um barco,B
2832,"Kendall ganhou recentemente a lotaria, e ela devia dinheiro aos amigos e dava presentes aos amigos.",O que é que a Kendall vai querer fazer a seguir?,Tente ganhar na lotaria.,Invista um pouco do dinheiro.,Pagar os amigos dela,C
2833,A Jordan chamou o nome do Austin para o ajudar a sair da cama.,O que vai acontecer ao Austin?,silenciar o alto-falante,Ignora a Jordânia.,Ajuda o Jordan a sair .,C
2834,A Tracy levou a Kai para casa do hospital veterinário depois da cirurgia.,O que vai acontecer à Tracy?,Leva o Kai a nadar no lago .,muda as ligaduras da Kai para que ela não se infecte.,Leva o Kai ao parque de agilidade para cães para brincar.,B
2835,"Depois de várias ideias falharem, Jan desistiu e deixou Bailey tentar outra vez resolver o problema.",O que vai querer fazer a Bailey a seguir?,- Não. - Vamos arranjar um novo plano.,estava frustrado,"- Não, não.",A
2836,Lee correu uma meia maratona e decidiu fazer uma massagem para se recuperar.,O que vai acontecer com a Kendall?,Kendell vai convidar o Lee para jantar.,Kendell será acusado de agressão,ter um novo cliente regular,C
2837,A Bailey saiu de casa para ir trabalhar.,O que é que a Bailey precisa de fazer antes disto?,Veste-te .,andar de bicicleta,comer bolo,A
2838,Jan se levantou para desafiar o que Austin estava dizendo.,Porque é que o Jan fez isto?,Interrompeu Austin.,Queria ignorar o que o Austin disse.,Queria enfrentar o Austin.,C
2839,Taylor foi ao dentista pela primeira vez para conseguir a verificação.,O que é necessário para Taylor diante disso?,Pedido de fio,Necessidade de obter uma saúde,de dentes,C
2840,Quinn jogava badminton sempre que tinha oportunidade.,Porque é que o Quinn fez isto?,Pratique mais,praticar um desporto que não gosta de praticar com frequência,participar no seu esporte preferido,C
2841,Addison encontrou a garrafa no lixo depois de procurá-la ao redor da casa.,O que Addison vai querer fazer a seguir?,Pergunte ao redor,Beba a garrafa,Inspecione a garrafa,C
2842,"Ash estava a escalar montanhas com amigos, e pediu uma corda especial e poleas para reduzir o risco de lesões.",Como descreveria o Ash?,sem estrangulamento,Pensa muito adiante.,Talentosos,B
2843,Kai contou ao amigo que queria obter um novo cão para o Natal naquele ano.,O que o Kai quer fazer em seguida?,tomar uma decisão,olha para cães,ir ao leito,B
2844,O Sasha comprou todos os materiais para o acampamento.,O que é que o Sasha precisa de fazer antes disto?,Compra a comida.,Ela trouxe consigo todos os materiais de acampamento,Ela vai trazer tudo para acampar.,A
2845,"Carson pediu dinheiro ao pai para tomar aulas de guitarra, e depois de algumas aulas, Carson aprendeu a tocar guitarra e se juntou a uma banda.",Porque fez o Carson isto?,Saiam de casa.,Aprenda a tocar guitarra.,ir a um concerto,B
2846,A Sasha sentiu pena do Jesse e mandou-lhe flores.,O que vai acontecer com o Sasha?,ficar ressentido,ser odiado,ser apreciado,C
2847,Jesse pegou o ônibus para trabalhar pela primeira vez e começou a trabalhar tarde e sujo.,Como Jesse se sentiria depois?,Cansado de lidar com as pessoas,irritado com o bom humor das pessoas,empolgada com sua primeira viagem de ônibus,A
2848,Sasha olhou para o mapa e decidiu tomar um atalho.,O que é que o Sasha precisa de fazer antes disto?,Vai para algum lugar novo.,viajar sem olhar para um mapa,Olha para o GPS .,A
2849,"O Jesse escreveu uma canção para a namorada e no encontro, o Jesse cantou-lhe a canção deles.",Porque é que o Jesse fez isto?,Queria que ela ouvisse .,Encontre uma caneta e papel,Aprenda a escrever partituras .,A
2850,"Robin recusou-se a falar com Tracy, pois não foi convidado para o aniversário de Tracy.",Como se sentiria Robin depois?,infeliz ter menos amigos,feliz em romper com a amizade,triste com isso,C
2851,"O Carson estava com fome, por isso fez frango.",Como descreveria o Carson?,Um mestre-chefe,- Não posso ir buscar comida.,Conhecedora de alimentos,C
2852,Casey se adapta aos sentimentos de Jan sobre vinho porque eles notaram o que Jan tinha provado.,O que vai acontecer com Jan?,ser grato,Fica zangado.,ficar irritado,A
2853,Tracy pronunciou palavras ruins contra Kai e Kai respondeu agredindo Tracy.,O que vai acontecer ao Kai?,ser elogiado por responder,Perdoem-me porque a Tracy foi rude.,Acabar em apuros com a lei,C
2854,"O alarme do Jesse disparou de manhã, mas depois perceberam que era fim de semana.",O que é que o Jesse precisa de fazer antes disto?,Acordar cedo para ser produtivo,Continuar o mesmo ciclo de sono,Precisava de ligar o alarme.,B
2855,"Casey era um seguidor religioso da estação de rádio Sirius, então ele fica ligado 24 horas por dia, 7 dias por semana.",O que Casey vai querer fazer a seguir?,continuar a ouvir a estação de rádio,Recusar-se a sintonizar a estação de rádio,Parar de ouvir a estação de rádio,A
2856,Jordan disse a Addison que ele disse algo ruim quando estava de mau humor.,O que Jordan vai querer fazer a seguir?,Peça a Addison para se desculpar,melhor,pedir desculpa,C
2857,"O Kai tem olhos muito sensíveis, por isso o Aubrey protegeu-o do sol.",O que é que o Aubrey precisa de fazer?,Obrigado Austin .,Cobrir o sol para ela .,manter os olhos saudáveis,B
2858,O Jesse acreditou na palavra do Austin quando ele contou a história.,O que é que o Ash vai querer fazer a seguir?,Fiquem amigos.,ficar zangado,Ouve o Austin.,C
2859,Riley caminhou para o shopping e comprou alguma roupa que estava lá.,Por que o Riley fez isso?,loja,ser rude,Colocar sapatos,A
2860,Sasha olhou para frente enquanto estava sentado na paragem do ônibus depois do trabalho.,Como é que o Sasha se sentiria depois?,seguro,Caminho inteligente,nervoso,C
2861,"Quinn precisava da ajuda da Alex para fazer o jantar para a festa, mas a Alex disse que não.",O que vai acontecer ao Quinn?,O Alex ficará feliz por não ter ajudado.,Tenho de trabalhar mais no jantar.,Dá crédito ao Alex .,B
2862,O Alex tentou fazer fita para arranjar a caneca quebrada da mãe que ele partiu naquela manhã.,Porque é que a Alex fez isto?,comprar um novo,Não deixe que a mãe se zangue com ele.,Deixe a caneca partida .,B
2863,Carson chamou-os para prestar contas sobre o terrível assassinato que acabou de acontecer.,O que é que o Carson vai querer fazer a seguir?,forte,Estava chateado.,Aborrecido.,B
2864,Sasha encontrou um emprego onde podiam cantar no trabalho sem incomodar ninguém.,O que é que o Sasha precisa de fazer antes disto?,Deixa a Sasha em paz .,Fica feliz com isso .,Trabalhar sozinhos,C
2865,A Addison estava a aproximar-se de um semáforo vermelho e passou pelo vermelho porque queria comida.,Porque é que a Addison fez isto?,Verifique nos espelhos se há um polícia.,Vai e quebra a lei por diversão .,Vai comer para saciar a fome dela .,C
2866,"Kendall estava trabalhando novamente no bar, então Bailey levou a namorada de Kendall para ver Kendall.",Como Kendall se sentiria como resultado?,feliz,Desiludido,triste,A
2867,"Sasha queria ser financeiramente responsável, então ela pagou suas contas a tempo.",O que Sasha vai querer fazer a seguir?,declarar falência,comprar uma casa,ir quebrado,B
2868,"A Aubrey queria ir de férias, mas não sabia para onde ir, por isso pediu ideias aos filhos e, claro, o primeiro da lista foi a Disneyland.",O que é que o Aubrey vai querer fazer a seguir?,Procure reservar uma viagem à Disneyland,Louva o Aubrey por reservar umas férias tão boas.,Não reservar folga para férias,A
2869,A Taylor voltou a pôr a funcionar depois de a ter arranjado a noite toda.,Porque é que a Taylor fez isto?,funcionando corretamente,ser auto-suficiente,mostrar o seu trabalho,B
2870,Lee ensinou Aubrey a tocar guitarra ontem.,Como Lee se sentiria depois?,bem ensinada,muito orgulhoso,Orgulhoso da guitarra,B
2871,A Sydney perdeu o Kai no caminho e não voltou por eles porque consideraram o Kai fraco.,Como descreveria Sydney?,útil,Desconsiderado,paciente,B
2872,A Riley estava ansiosa para a Kendall chegar a casa do trabalho naquele dia.,Como descreveria a Riley?,Passar momentos incríveis com a Kendall,tão felizes.,Fala com a Kendall .,B
2873,Sasha está gravemente doente há algum tempo e está internada no hospital.,O que é que o Sasha vai querer fazer a seguir?,Tente o melhor possível para querer ser melhor.,Acabar com a doença na cama do hospital.,marcar uma consulta com o médico,B
2874,"Addison produziu resposta de Robin, pois representava Robin.",Como descreveria Addison?,capaz e comunicativo,trabalhador ineficiente,trabalhador eficiente,A
2875,"Robin e seus amigos fazem uma loja ocupada, e Robin leva todos os itens que desejam para",O que faria Robin provavelmente a seguir?,Deixe a loja depois de pagar,Pague sem sair,boa,A
2876,A Kendall foi ao circo com os amigos e divertiu-se tanto.,O que é que a Kendall vai querer fazer a seguir?,Vai ao circo outra vez.,ter amigos,tornar-me um palhaço,A
2877,Robin começou a escola este ano depois de trabalhar muitos empregos e poupar durante anos.,Como descreveria a Robin?,Um trabalhador duro.,O sonho deles se tornou realidade.,Todo o trabalho duro valeu a pena.,A
2878,"O Kai estava a sofrer e não queria mais sofrer, por isso a Kendall acabou com a vida dele.",Como se sentiria a Kendall depois?,entusiasmado com a decisão,É mau para a decisão.,Compassivo,C
2879,"A Robin tirou uma foto do pôr do sol que acharam incrível, por isso a Robin publicou a foto num concurso.",O que vai querer fazer a seguir?,Apague a foto deles.,Perder o concurso.,compartilhe o concurso no Facebook,C
2880,Sasha comprou o bilhete de Ash para o grande evento de caridade na cidade.,Como Sasha se sentiria depois?,útil,cruel,egoísta,A
2881,A Bailey colocou a Taylor à frente da turma porque ela foi a melhor.,O que é que a Taylor vai querer fazer a seguir?,Deixe as notas dela cair.,manter as notas,Faça perguntas a ela.,B
2882,O Quinn mudou o pneu depois de ele se ter desfeito.,O que é que o Quinn precisa de fazer antes disto?,comprar um barco,conduzir um carro,Vai à loja de pneus.,B
2883,"Desejando melhorar seu conhecimento de karatê, Kai deu aulas aos alunos.",O que vai acontecer ao Kai?,Os miúdos vão odiar o Kai.,ser agradecido pelo seu serviço,Aprenda mais sobre Karate,B
2884,Quinn deu uma educação à Sydney quando os pais dela não a deixaram ir para a escola.,O que quer o Quinn fazer a seguir?,concordo com os pais da Sydney,Pára de vir para a casa da Sydney.,ver Sydney ter sucesso na vida de qualquer maneira,C
2885,Jordan fez um discurso em que eles citaram a pesquisa do mentor.,O que os Outros vão querer fazer a seguir?,obter uma boa reação da multidão do discurso,Agradecer ao seu mentor pela pesquisa.,Aplaudimos Jordan.,C
2886,"A Bailey amava a Skylar, por isso a Skylar amou a Bailey, por uma vez.",O que é que a Skylar precisa de fazer antes disto?,Odeio Bailey .,Quero amar a Bailey.,Não gosto da Bailey.,B
2887,Kendall se recusou a sair de casa até Carson emitir um decreto ordenando que Kendall saísse.,Por que Carson fez isso?,Para que Carson pudesse brincar com Kendall,fazer,Para que o governo pudesse tomar posse da casa,C
2888,Quinn salvou a casa da Kendall da ruína quando o incêndio se espalhou para o interior.,Como Kendall se sentiria?,"Irritado, a casa não queimou.",Está bem.,Muito grato .,C
2889,A Cameron usava bem a água da Sydney porque a deles acabou em casa.,Como descreveria a Cameron?,Passando por momentos difíceis,Como o beneficiado Cameron,Não precisa de ajuda.,A
2890,"O Carson parecia querer concentrar-se no trabalho, o Kai deixou o Carson em paz.",Por que Kai fez isso?,ser irritante,Seja educado,Seja impiedoso,B
2891,A Alex colocou a Tracy na cama porque ela estava cansada.,Como se sentiria Tracy?,Uma boa pessoa.,uma pessoa atenciosa,Estaria cansado.,C
2892,A Cameron viu o Aubrey roubar algo do armário e contou ao chefe dele.,O que vai acontecer ao Aubrey?,Ser punido.,Que o chefe do Aubrey agradeça-lhe.,Não confies mais no Aubrey.,A
2893,O Remy fez a Taylor estudar com eles para o teste de matemática de amanhã.,Como se sentiria Taylor?,Irritado com o Remy pela ajuda deles.,Agradecemos a ajuda do Remy.,Aborrecido.,B
2894,"O Austin construiu a casa do Quinn ontem, seguindo cuidadosamente as instruções.",Como Quinn se sentiria como resultado?,Como um proprietário,Sem-abrigo,Destituído,A
2895,"A Skylar não se sentia bem e foi para a cama cedo, mas quando acordou no dia seguinte, a Skylar sentiu-se pior com a gripe.",Como é que a Skylar se sentiria depois?,Não estou bem .,muito doente,Como se ela não quisesse fazer nada.,B
2896,Casey pegou um avião para a Flórida e visitou a Disney também.,O que é que o Casey precisa de fazer antes disso?,Aguarde na fila da Disney,Conseguir um emprego na Disney,fazer reservas de hotel,C
2897,Jan mostrou-lhes a foto que tiraram do Austin.,O que é que a Jan precisa de fazer antes disto?,Quero mostrar a sua amiga,querem falar com o amigo deles,Olhe para a foto,A
2898,O Austin ligou para a amiga da Addison para mentir sobre ela.,Como se sentiria Addison?,Muito traído.,feliz com isso,indiferente a ela.,A
2899,A Bailey disse à Kendall que tinham acabado quando chegaram à última pergunta da tarefa.,O que vai querer fazer a Bailey a seguir?,rasgar a tarefa,Responda a todas as outras perguntas.,Entregue a missão,C
2900,"O Jesse tinha agrofobia e não saía de casa há anos, mas depois de muito apoio e terapia, o Jesse saiu na semana passada e passou horas longe de casa.",O que é que o Jesse vai querer fazer a seguir?,Celebrar,"ter um lugar para ir fora de casa, como eles não podem ir a lugar nenhum sem um lugar para ir",Não planeia mais saídas.,A
2901,A Sydney começou o primeiro dia do primeiro emprego ontem.,Como se sentiriam os Outros?,maduro,um novo empregado,Perdido,B
2902,Ash contou muito mentira e não conseguiu mantê-las em pé.,Como se sentiria Ash depois?,smart,humiliated,clever,B
2903,Austin correu ao longo do carro no caminho até a loja tentando entrar.,O que queremos por Austin?,queda,cair na rua,entrar no carro,C
2904,"O Riley fez tudo bem, mas foi despedido do emprego.",Como é que a Riley se sentiria depois?,feliz,excitado,desanimado,C
2905,Taylor dirigiu o carro de Austin para trabalhar e estava satisfeito em pegar o carro depois.,O que queremos por Taylor?,possuir um carro em funcionamento,chegue a fixar o carro,Agradecer a Austin,C
2906,"Depois que Remy continuou a incomodar e pedindo certas decorações para o banquete nupcial, Taylor serviu os interesses de Remy.",Como é que a Taylor se sentiria depois?,Estou animado para decorar com o Remy.,Estou feliz por trabalhar com o Remy.,derrotado por cair,C
2907,Sydney pôs os assuntos em ordem depois de receber um diagnóstico devastador.,Porque é que a Sydney fez isto?,ir ao médico para fazer um plano,Fiz isto por precaução.,Diz à família as notícias.,B
2908,Sydney disse a Jesse que eles poderiam fazer o trabalho no quintal e eles seriam pagos por isso.,O que Jesse vai querer fazer a seguir?,Recusar-se a fazer o trabalho do quintal,Cortar o gramado,Fique em casa e assista TV,B
2909,Alex fez um presente e deu-o à mãe deles.,O que os Outros vão querer fazer a seguir?,Beija a mãe na bochecha dela.,Dê um abraço .,Diz ao Alex que gostam do presente.,C
2910,Quinn dividiu o país em regiões baseadas no clima do mapa.,Como se sentiria Quinn depois?,Como deveriam fazer bem,Como eles devem comprar um novo mapa,Como eles trabalharam no mapa,C
2911,"A Quinn era nova na cidade, por isso conheceu a Aubrey.",O que vai acontecer ao Quinn?,Como o Aubrey.,Tornar-me amigo do Quinn.,Recusar-me a falar com o Aubrey.,A
2912,Remy perguntou a Jordan se ele queria ir a uma festa com ele.,O que Remy precisa fazer antes disso?,ter um amigo,Passeio em um barco,Sair com a Jordânia,A
2913,A Kendall tirou o meu dinheiro da minha carteira quando pedi para pagar o vendedor da pizza com o meu dinheiro.,O que é que a Kendall vai querer fazer a seguir?,Esconde-o de mim.,- Vai buscar a pizza .,Arrancar dinheiro,B
2914,Riley ligará para Kai logo após a reunião para marcar uma data para mais tarde.,O que Riley vai querer fazer a seguir?,Obter um porão de Kai,reservar um hotel,Sair da reunião,A
2915,"A Sydney era leal à causa, por isso, executou o plano do Alex.",Como Alex se sentiria?,como apreciativo,tão zangado,como perturbado,A
2916,A Jordan amarrou os pés da Robin porque gostavam de coisas perversas.,Como se sentiria Robin?,Muito excitado .,Uma enorme expectativa do que virá.,Muito raptada.,B
2917,"Ao instalar um novo fecho na porta, o Ash reduziu o risco de um roubo.",O que é que o Ash vai querer fazer a seguir?,mantêm a porta aberta sempre que saem de casa,Certifique-se que as janelas também estão seguras,manter a sua casa segura,B
2918,"Remy e Alex estão numa banda juntos, e para o próximo concerto, o Remy convidou todos os amigos do Alex para assistirem.",O que é que o Alex vai querer fazer a seguir?,Pede ao Remy para se juntar a uma banda diferente.,Aprenda a tocar um novo instrumento,Pratique tocar o instrumento deles,C
2919,"O James e a Taylor começaram a namorar, o James ignorou as mensagens da Taylor, a Taylor parou de falar com o James.",Como descreveria a Taylor?,confuso,Alguém que namorou o James.,Namorar com o James,B
2920,Sasha comeu todos os itens que estavam no centro comercial.,Porque é que o Sasha fez isto?,Fica zangado.,Dirigir para o centro comercial,Cheio,C
2921,"Na peça da escola, Robin interpretou um herói na luta até a morte com o vilão irritado.",Como se sentiriam os Outros?,Desculpa o vilão.,Esperançoso que Robin vai ter sucesso,Como se o Robin perdesse a luta.,B
2922,A Sydney estava pálida e ia sair desta espiral mortal.,O que é que a Sydney precisa de fazer antes disto?,Ignora a bobina.,Vai para o hospital.,Reverifica tudo lá.,B
2923,Kai fez uma pergunta e lançou dúvidas sobre a questão.,Por que Kai fez isso?,Mude a questão,Desafie a questão,Convença os outros do seu ponto de vista,B
2924,O Jesse disse à Ash ontem que os pais deles se divorciaram.,O que é que o Jesse precisa de fazer antes disto?,Diz a verdade ao Ash.,Confiar em Ash,Sê honesto com o Ash .,B
2925,Carson estava a ensinar o cão a sentar-se.,Como se sentiria o cão?,Infeliz por ser recompensado por ouvir,Prontos para correr a ladrar e não ouvir,feliz por receber uma recompensa por ouvir,C
2926,Carson esfregou as costas do Casey depois de eles se queixarem de dores nas costas.,Como é que o Carson se sentiria depois?,Como um massagista.,Como eles curaram o Casey.,Estão a aliviar a dor do Casey.,C
2927,Alex e Quinn tinham-se separado e Alex estava tão zangada que Alex tirou o rosto de Quinn da fotografia deles juntos.,O que é que a Alex precisa de fazer antes disto?,Deitar fora tudo o que lhes lembre do Quinn.,Esvaziar as coisas e jogar fora tudo o que pertence ao Quinn.,- Toma a foto .,C
2928,A Casey comprou doces na loja e partilhou com todos os amigos.,Como é que o Casey se sentiria depois?,generoso depois.,egoísta depois.,- Desagradável depois.,A
2929,A Bailey tem dois filhos na África e ensinou-os a expressar as suas emoções livremente.,Como descreveria a Bailey?,tão bom,orgulhoso de ter filhos progressistas,tão mau,B
2930,"A Sydney nunca viu a Taylor, apesar de ela ser amiga deles e viver em frente.",O que é que a Taylor vai querer fazer a seguir?,Diz à Sydney que eles odeiam-nos .,- Furioso com ela .,Fala com a Sydney sobre isso.,C
2931,"Tracy sabia que o irmão do pai de Austin adorava modelos de trem. Ele tinha um trem modelo enorme em sua cave, mas era muito tímido. Ela o inscreveu em um concurso de trens modelo como uma surpresa porque sabia que ele ganharia.",Como descreveria a Tracy?,assustado,Ele se importa com ele e quer que ele se orgulhe da sua criação.,Certamente ele vai perder o concurso .,B
2932,"Por querer ficar mais perto da casa de seus amigos, Jordan encontrou um apartamento perto.",O que vai querer fazer a seguir?,Ignora o agente imobiliário .,Queria ver os amigos mais facilmente.,apresentar um pedido,C
2933,Jan usou a linguagem de Sasha e cunhou o lingo enquanto fazia uma apresentação sobre um tópico muito influenciado por Sasha.,O que Sasha vai querer fazer a seguir?,tomar uma dica de sasha,fazer perguntas,crescer mudo,B
2934,Jesse e Sasha decidiram voltar à memória quando tocaram a cassete preferida.,O que é que o Jesse vai querer fazer a seguir?,tornam-se tristes,Destruir a fita .,ser feliz quanto mais,C
2935,"O Jesse atropelou o livro com os dedos do Alex, o Jesse era um cretino com maneirismos estranhos.",O que Alex vai querer fazer a seguir?,parar de rastejar,insultar Jesse,Seja normal,B
2936,"A Robin foi ao restaurante onde trabalhavam as amigas, porque sabia que elas lhe davam comida.",Porque é que a Robin fez isto?,Foi ao restaurante dos amigos porque queria comida grátis.,Ela queria ir ao restaurante dos amigos porque não poderiam dar-lhe de comer.,O último lugar onde alguém procuraria comida.,A
2937,Skylar comprou um traje e levou-o para uma festa com eles o mais cedo possível.,O que o Skylar precisa fazer antes disso?,mostrar o figurino,andar uma bicicleta,ter algum dinheiro,C
2938,Jordan olhou e viu o rosto vermelho de Casey novamente e sorriu feliz.,O que Casey vai querer fazer a seguir?,Ponto de diversão em Casey,ser triste,ser conteúdo,B
2939,A Emily estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que é que a Emily precisava de fazer antes disto?,Dê a Lee uma entrevista de emprego.,Ter concluído os pré-requisitos de enfermagem,Eles vão escrever uma carta de recomendação para a Emily.,B
2940,"A Skylar andava com a sobrinha, brincavam com o hula hoop até ficarem cansadas.",O que vai a Skylar querer fazer a seguir?,Compre uns anéis de hoola,Relaxa .,- Não .,B
2941,Jan decidiu que eles iriam dançar com seus amigos.,Como descreveria o Jan como pessoa?,Uma pessoa muito sociável.,Não gosta de se divertir.,feliz com os amigos,A
2942,"Jan manteve a casa limpa todos os dias varrendo, limpando e aspirando.",Porque é que o Jan fez isto?,ter uma casa limpa,"- Não, não.",evitar que se envelheça,A
2943,Ash deu as boas vindas a Cameron de volta ao grupo de leitura no início da reunião.,O que vai acontecer ao Ash?,Aproveite o grupo de leitura,Bem-vindo,falar sobre ler,A
2944,Jordan ouviu de repente alguém bater na porta enquanto dormia em silêncio.,Como descreveria o Jordan?,Assustado pela batida,"- Não, não, não.",ansioso,A
