,context,question,answerA,answerB,answerC,correct
1356,"A Bailey pensou que talvez fosse verdade, mas todas as provas mostraram que era falso.",O que vai acontecer com a Bailey?,Ser ridicularizado por ainda acreditar,ser abraçado pelo mundo,irritado,A
1357,Remy começou a tocar guitarra depois de praticar.,Como descreveria o Remy?,preguiçoso,mau,Talentosos,C
1358,"Kendall inscreveu-os para aulas, apesar de não terem interesse em fazê-lo.",Como se sentiriam os Outros?,Ouvido por Kendall,Como se não fossem ouvidos.,Como se lhes prestassem atenção.,B
1359,"Depois de vários dias de estudo cuidadoso, Lee passou em todos os exames com notas perfeitas.",Como é que o Lee se sentiria depois?,- Que idiota.,Como se o seu esforço tivesse sido em vão.,- Compreendido.,C
1360,O Carson sentiu-se fraco no ombro do Casey porque tinham ingerido veneno por engano.,Como é que o Carson se sentiria depois?,Medo pelo Carson .,É como chamar uma ambulância.,Doentes de estômago,C
1361,A Aubrey arranjou um novo emprego e finalmente conseguiu pagar a renda.,O que é que o Aubrey vai querer fazer a seguir?,poupa o aluguel,arranjar uma conta bancária,Tenha uma boa vida.,C
1362,"Depois de meses de preparação, Lee finalmente conseguiu matar a mulher deles.",O que é que o Lee precisa de fazer antes disto?,Precisava de pesquisar como esconder um corpo.,precisavam de conselhos de amigos.,precisavam consultar o seu padre,A
1363,A Carson ofereceu um emprego à amiga dela na loja.,Como é que o Carson se sentiria depois?,Muito chateado.,muito esperançoso,Muito louco.,B
1364,"O Addison era uma pessoa inteligente que estudava o tempo todo, por isso não foi surpresa quando ele obteve boas notas.",O que é que a Addison vai querer fazer a seguir?,Parem de estudar.,Continuem a obter boas notas.,Deixe de tirar boas notas.,B
1365,O Riley desafiou todas as leis porque estava zangado e frustrado.,Como é que a Riley se sentiria depois?,A Riley estava furiosa.,orgulhoso,criminoso,C
1366,A Skylar comprou um bilhete para um show caro como presente para a amiga deles.,Como descreveria a Skylar?,são uma pessoa egoísta,são uma pessoa generosa,são uma pessoa desconsiderada,B
1367,Robin manifestou interesse em Jordan e convidou-o para sair.,O que vai acontecer ao Jordan?,- Não .,- Não .,sair num encontro,C
1368,O Riley lançou incerteza sobre o assunto para confundir as pessoas.,O que é que a Riley precisa de fazer antes disto?,Sê um bom mentiroso .,Parabenizar-se .,Informar a todos que ela estava a mentir.,A
1369,Caey gostava muito de esportes e estava animada por ser convidada para se juntar à equipe.,Como é que o Casey se sentiria depois?,Querido depois.,uma pessoa que pratica esportes,uma pessoa que gosta de desporto,A
1370,Ela entrou na casa dele depois dele sair e tirou o dinheiro da gaveta das meias.,Como se sentiria a Addison depois?,ressentidos por confiar neles.,quebrou quando chegou a hora de pagar a renda.,culpado,C
1371,"De acordo com o artigo, o Austin encontrou-se com o cliente para entregar papelada.",Como é que o Austin se sentiria depois?,Não estou feliz com isso.,muito mau,Relaxado por ter terminado o trabalho.,C
1372,Quinn também virou a página do livro com todos os outros da turma.,Porque é que o Quinn fez isto?,ficar zangado com todos os outros,Aprenda mais informações,lutar com os outros,B
1373,Sydney fez ondas na sala de aula por questionar se o livro da escola estava certo.,O que é que a Sydney vai querer fazer a seguir?,Não ouvir o que os outros pensam,- Não é verdade.,Reescreva o livro.,A
1374,"carson estava na prisão, mas ele rapidamente leu a carta de jan.",Por que Carson fez isso?,Encontrar uma caneta,Encontre algum papel,ouvir de alguém do lado de fora,C
1375,A Alex ligou para o pai do Quinn para pedir ajuda no projeto de ciência.,O que é que o Alex vai querer fazer a seguir?,Punch nos números,falar mais sobre ciência,Ver se o pai do Quinn pode ajudar.,C
1376,Casey foi para a Austrália e viu sua avó enquanto estava no deserto.,O que os outros vão querer fazer a seguir?,Escreva um blog sobre a viagem,ter um mau tempo,viver a vida,A
1377,Robin surpreendeu a mãe com a comida e bebida favoritas para a festa.,O que é que a Robin precisa de fazer antes disto?,Venda a comida.,Compra as bebidas.,mostrar amor,B
1378,A Jordan disse à Tracy para arranjar emprego depois de ela pedir dinheiro emprestado.,Como descreveria o Jordan?,Envergonhado.,A popa,amargo e perturbado,B
1379,A Skylar acabou de adquirir um novo passatempo de costura.,Como descreveria a Skylar?,orgulhoso,uma pessoa que aprendeu a costurar,Uma pessoa que não tem criatividade.,B
1380,"Cameron não tinha certeza se tomara a decisão certa de comprar o computador. Quando chegou em casa e o ligou, Cameron ficou feliz com a compra.",O que é que a Cameron precisa de fazer antes disto?,Vai à loja,Verifique se funcionou.,Vai para a casa.,A
1381,Austin pendurou a pintura brilhante em aquarela na parede da sala de jantar da casa de repouso.,Porque é que o Austin fez isto?,devolver à comunidade,Adicionar um quadro à sua coleção pessoal,Olha para a pintura.,A
1382,Carson decidiu tentar namorar online e pediu ajuda a um amigo.,O que é que o Carson vai querer fazer a seguir?,estão prontos para encontrar um parceiro,conversar juntar-se a um site próximo,estão cansados de estar sozinhos,B
1383,O Casey treinou o Jesse em artes marciais através dos antigos métodos da sua ordem.,O que vai querer fazer o Casey a seguir?,Desafio Jesse,Ensina a Jesse os seus caminhos,Destruir o Jesse.,A
1384,O Taylor não era tão mau no basebol como a Addison pensava que seria.,O que é que a Addison vai querer fazer a seguir?,jogar bola com Taylor,Toca mais,Pede conselhos à Taylor .,A
1385,"A Addison tinha fome, mas queria perder peso, por isso puseram os biscoitos de lado.",Como descreveria a Addison?,preguiçoso,- Não.,irritado,B
1386,Casey teve um pequeno acidente com o carro de Jan. Casey custou a Jan muitos dólares em reparação.,Como você descreveria Casey?,Que eles devem dinheiro a Jan,uma pessoa imprudente,uma pessoa pensativa,B
1387,Addison disse ao amigo deles para se encontrarem na frente do estádio.,Como se sentiria a Addison depois?,cansado,excitado,Desordenado,B
1388,"A Bailey tinha uma festa para ir naquela noite e precisava escolher uma roupa, por isso a Bailey procurou no armário deles.",O que vai querer fazer a Bailey a seguir?,Cancele a festa.,Escolha algo para vestir,Decidir ir à festa,B
1389,A Taylor fez o que o Jesse quisesse para os atrair para uma falsa sensação de segurança.,O que vai acontecer ao Jesse?,ser atraído pelo charme da Taylor,"Mal por aquilo que ela fez ao Jesse,",aumentar a segurança na base dianteira,A
1390,Cameron tinha acabado de se mudar para a cidade e era nova na escola.,Como se sentiria a Cameron depois?,Solitário,- Estou contente.,irritado,A
1391,Sydney também elogiou Ash pela bela roupa daquela noite e ficou impressionada.,Porque é que a Sydney fez isto?,passivo,- É bom.,separado,B
1392,Remy foi a um funeral de um amigo onde as pessoas expressaram sua simpatia pela família do amigo.,O que é que o Remy precisa de fazer antes disto?,Perdoe a família antes de ir,encontrar uma roupa bonita para vestir no funeral,Passar da perda do seu bom amigo,B
1393,"Robin estudou engenharia na universidade e de alguma forma, contra todas as probabilidades, conseguiu se formar.",Como é que a Robin se sentiria depois?,Como se tivessem feito bem.,Não são desejados.,Obteve o diploma de engenharia apesar das dificuldades.,A
1394,A Jordan encontrou a carteira da Jan e queria devolvê-la quando chegassem a casa.,O que vai querer fazer a seguir?,Para o Jan dar-lhes a carteira.,Sê simpático .,Devolve a carteira .,C
1395,A Robin queria marcar uma reunião com o Austin.,O que vai querer fazer a seguir?,definir o horário da reunião,Cancele a reunião com o Austin .,Volte para Austin.,A
1396,A Aubrey ganhou a independência do Robin para que o Robin pudesse ser livre para fazer a sua arte.,O que vai acontecer ao Robin?,Não ser oprimido,orgulhoso do Robin .,Fica feliz pela Robin .,A
1397,O Jesse sentiu a mão da Skylar e perguntou porque era a deles que não era a minha.,O que vai acontecer ao Jesse?,chocado,Segura a mão do Jesse.,devolva o afecto,A
1398,Austin não queria sair do parque de diversões depois de se divertir tanto hoje.,O que é que o Austin vai querer fazer a seguir?,Volte noutra altura.,Nunca quero voltar.,Diverte-te bem.,A
1399,A Kendall limpou a entrada do Austin e recebeu uma boa quantia de dinheiro pelo serviço.,O que é que o Austin vai querer fazer a seguir?,Fala com o Austin sobre o salário.,Arranja uma pá para o trabalho.,Amado,B
1400,O Austin contou a todos o segredo para se vingar da rapariga que o deixou.,Porque é que o Austin fez isto?,Planejam a vingança deles.,Vingança-te .,Recompensa a ex-namorada dele.,B
1401,Cameron martelou o caminho de casa por um túnel escuro para que pudessem sobreviver.,Como se sentiriam os Outros?,Furioso com o Cameron.,irritado com a história,Estou feliz pelo Cameron .,C
1402,Casey exortou Jan a tomar ação e lutar pelo seu direito de protesto.,O que queremos Jan?,run away,Ajudar a jake a fazer o trabalho,continuar a protestar,C
1403,A Tracy abriu a caixa porque estava a começar a cheirar mal na cozinha.,Porque é que a Tracy fez isto?,Vê o que cheira mal.,Arranja-se um presente.,Reclamar o seu conteúdo,A
1404,A Jordan e a Tracy queriam ir à loja comprar um refrigerante.,O que é que a Jordan queria?,Queria ir embora.,Agradeço-lhe por teres arranjado as chaves.,comprar fichas,A
1405,O Remy não gostava do sabor de refrigerante ou de qualquer bebida doce.,Como descreveria o Remy como pessoa?,Como rir do Remy.,uma pessoa autoconsciente,estranho.,B
1406,A Aubrey ajudou o Remy a atingir o seu novo objetivo de peso.,O que é que o Aubrey precisa de fazer antes disto?,Ajuda o Remy a treinar .,Seja um bom amigo.,Vai à academia.,A
1407,Riley chamou de Kendall mais tarde naquela noite depois de terem luta.,O que queremos por Kendall?,demonstrar perdão,nítido descompreendimento,slap riley,B
1408,Isaac estava aplicando a escola de enfermagem e solicitou a Lee uma carta de recomendação.,O que Isaac precisou de fazer antes disso?,finalizar os pré-requisitos de enfermagem,ser prejudicial,suspeita,A
1409,A Quinn perdeu o marido num trágico acidente de caça no Mississippi.,Como se sentiria a Quinn depois da perda?,feliz por seguir em frente,E eufórico com a nova oportunidade,Como se ela não pudesse continuar.,C
1410,A Addison sabia que o teste iria fazer ou destruir as suas hipóteses de faculdade.,Como se sentiria a Addison depois?,orientado para objetivos,preguiçoso,Como se tivessem feito o melhor que podiam.,C
1411,"Sasha era um acumulador, mas Lee resolveu rapidamente o problema de Sasha.",O que vai acontecer com o Sasha?,ser contratado por outros,Sasha deve agradecer-lhe .,ser curado,C
1412,Austin de repente viu a luz quando o professor explicou a equação.,Como é que o Austin se sentiria depois?,Foi iluminado,Aliviado por não estar mais confuso,Medo de fazer o exame.,B
1413,"Cameron foi para o trabalho, apesar das condições climáticas piorarem.",Como descreveria a Cameron?,fraco,Determinado,doente,B
1414,Sasha entrou na casa do Kai para organizar a festa.,O que é que o Sasha vai querer fazer a seguir?,Preparem as bebidas.,Preparem-se para o aniversário deles .,Preparem-se para o aniversário do Kai.,A
1415,"O Kai não podia ver o que se passava, por isso acendeu as luzes.",O que é que o Kai precisa de fazer antes disto?,Fui para o quarto.,Encontre o interruptor de luz .,Abri a porta.,B
1416,Lee passou o dia todo na piscina porque ele amava a água.,Como é que o Lee se sentiria depois?,como de costume,como de costume,dor de cabeça causada por uma queimadura solar,A
1417,A Bailey levou brinquedos de cão para o parque para brincar de buscar com o cão.,Como descreveria a Bailey?,Não gosta do cão dela.,adora brincar com o cão dela.,Descontentamento com o cão dela.,B
1418,Kai usou ferramentas para ajudar o amigo a trocar um pneu furado no carro dele.,Porque é que o Kai fez isto?,Descarregar o pneu,Ajudem o amigo dele a sair.,Levante o carro .,B
1419,O Austin comprou um relógio e deu-o a um amigo que ele amava muito.,O que é que o Austin precisa de fazer antes disto?,Presentar um relógio ao seu amigo.,Atira um relógio fora .,Compre um relógio e quebre-o.,A
1420,Robin ficou entediada com o ambiente e acabou fazendo as malas e mudando-se para outra cidade.,Porque é que a Robin decidiu mudar-se?,A agitar a vida deles.,Conhecer pessoas novas,evitar o tédio de estar no velho lugar,C
1421,O Remy fez uma apresentação para melhorar a impressão do Casey sobre a equipa que não parecia estar a trabalhar muito.,O que é que o Remy precisa de fazer antes disto?,Fala com o Casey.,precisava de saber as suas fraquezas,necessários para produzir uma equipa,A
1422,Sydney pegou a criança nas mãos e a ajudou a navegar pela movimentada rua.,Como descreveria Sydney?,maldade,- É bom.,irritado,B
1423,Ash herdou uma fortuna do pai da Tracy porque a Tracy morreu muito mais cedo.,Como descreveria o Ash?,Agradecido,Lamento .,ricos,C
1424,"A Addison ia subir a escada, e o Austin afastou-a.",Como descreveria o Austin?,Um amigo mau.,Um bom amigo.,Ser mau para a Addison.,A
1425,A Aubrey foi pescar com a Addison e o Bob no New Pier.,Como se sentiria Addison?,social,Anti-social,excitado depois,A
1426,Austin apertou as mãos do Lee porque ele estava com medo e sozinho.,Como é que o Austin se sentiria depois?,perturbador,Confortável,irritante,B
1427,O Ash tinha muitas coisas e decidiu limpar e doar algumas coisas para caridade.,Como descreveria o Ash?,Desordenado,Despreocupado,limpo,C
1428,A Cameron encontrou uma maneira de não fazer as tarefas.,O que é que a Cameron vai querer fazer a seguir?,Não queria fazer as suas tarefas.,Não faça tarefas domésticas,Queria jogar jogos em vez disso.,B
1429,"A Aubrey era uma pessoa forte, por isso ganhou a independência do Robin.",Como se sentiria Robin?,como ingrato.,como apreciativo,como ingrato.,B
1430,"Kai amava cada um dos seus três filhos, e Kai ajudou o amigo de um.",O que vai o Kai querer fazer a seguir?,Pede amor,magoar os amigos dos filhos,ajudar os amigos dos filhos,C
1431,O Jesse nunca o comprou e teve de ir para casa de mãos vazias naquela noite.,O que é que o Jesse vai querer fazer a seguir?,alegria,Aborrecido.,Não gastes demais.,C
1432,O Lee deixou cair a camisa na sanita e apanhou-a.,O que é que o Lee precisa de fazer antes disto?,Lave a camisa.,Não me importo .,Seque a camisa.,B
1433,Bailey atraiu o interesse dos alunos oferecendo serviços de tutoria gratuitos no início e depois cobrando por eles depois.,Como se sentiriam os estudantes?,Resentido com a Bailey.,Como se estivessem a aprender.,Muito estúpido.,B
1434,O Jesse estava a cavalgar os quadris da Riley na dança.,O que vai acontecer ao Jesse?,Perder o controlo,Arranja um gelado para a Riley .,dança,C
1435,O Austin ia de bicicleta com o Jesse ao trabalho sem pedir permissão.,Porque é que o Austin fez isto?,Leva a bicicleta .,Encontre a bicicleta.,Porque o Austin não conseguiu encontrar o Jesse.,C
1436,O Casey reservou um quarto num resort de luxo nas Bahamas.,Como é que o Casey se sentiria depois?,relaxado,bom a poupar dinheiro,ansioso,A
1437,Lee é um génio em matemática e é a namorada da Taylor na faculdade.,O que vai acontecer com a Taylor?,Obter um A no curso,Falhar o curso de matemática,desistir da escola,A
1438,Cameron está visitando um amigo no trabalho.,O que é que a Cameron vai querer fazer a seguir?,Vê o que está dentro da secretária da Sydney.,Sai e vai para o shopping.,Diz ao Cameron como é bom o escritório dele.,C
1439,Ethan estava aplicando a escola de enfermagem e solicitou a Lee uma carta de recomendação,O que o Ethan precisou antes disso?,terminar indo para a faculdade de medicina,fazer bons trabalhos para Lee para impressioná-los,ic,B
1440,O Ash deixou o telemóvel da Bailey quando saíram do autocarro.,Como descreveria o Ash?,uma pessoa descuidada,Como se eles deveriam algo à Bailey.,uma pessoa consciente,A
1441,Remy desafiou-os a um jogo para resolver a disputa.,Porque é que o Remy fez isto?,Jogue o jogo.,Certifique-se que ninguém engana,Trapacear para ganhar o jogo,B
1442,A Skylar deu ao filho um jogo de vídeo que fez com que todos os outros também o quisessem.,O que vai acontecer com os outros miúdos?,Quero o jogo.,Compartilhe o jogo de vídeo,Desfrute do jogo de vídeo,A
1443,Ash chegou entre eles e eles se sentiam bem a respeito.,Como se sentiria Ash depois?,ic,realizado,insegura,B
1444,"Carson estava disputando o jogo, e decidiu que precisava ir difícil ou ir para casa.",Como senti-lo-ia depois?,motivado,são bons,são vencedores,A
1445,Kendall era empregada e ganhava mais dinheiro com gorjetas.,O que é que a Kendall vai querer fazer a seguir?,Era empregada de mesa.,Guarda as gorjetas dela.,Dá-me isso .,B
1446,"Alex tentou muito, mas sentiu-se derrotado e deixou de jogar juntos.",Como descreveria o Alex?,fraco,Desanimado,forte,B
1447,"O Austin queria um pequeno-almoço rápido e rico em proteínas, por isso, fez ovos mexidos.",O que é que o Austin vai querer fazer a seguir?,Esquecer uma refeição,Come os ovos.,comer mais proteínas,B
1448,Carson conheceu a irmã da Cameron e disse-lhe que ela era muito bonita.,Como é que o Carson se sentiria depois?,Calma .,Encantado.,neutro,B
1449,"Todos procurámos as chaves perdidas, o Kendall encontrou as chaves debaixo das almofadas do sofá.",O que Kendall precisa fazer antes disso?,perder as chaves,Entre no carro,Sair da casa,A
1450,Alex voltou para Kendall depois que eles entraram em uma briga.,Como Alex se sentiria depois?,feliz por estar com Kendall,raivoso,enojado,B
1451,Sydney deu um pontapé a Addison quando chegou a hora de se levantar e ir para o autocarro.,O que vai acontecer com a Addison?,ficar zangado,Levanta-te .,ficar furioso,B
1452,"O Austin teve um acidente de carro, ligou para o pai.",O que o pai dele vai fazer a seguir?,Vai buscar o Austin .,Volta a dormir.,Lembram-se do número do pai deles.,A
1453,O Casey disse ao amigo deles para ir para casa e esperar que eles chegassem mais tarde.,O que é que o Casey precisa de fazer antes disto?,Vai para a cama.,Escrever um livro,Faça um acordo.,C
1454,Austin encontrou um monte de folhas no quintal e ficou frustrado por o longo não estar terminado.,Como descreveria o Austin?,irritado com o trabalho que ainda precisava ser feito,Chega de mim.,irritado,A
1455,A Lee queria um novo passatempo e depois aprenderam a tricotar.,Porque é que o Lee fez isto?,Faça algo criativo e divertido,Tece algo .,Começar a tricotar,A
1456,A Taylor gostava de uma pessoa e convidaram-na para dançar.,Como se sentiriam os Outros?,que eles precisam responder a Taylor,muito confiante,Estou chateado que a Taylor lhes tenha pedido,A
1457,"A Bailey não suporta a comida, mesmo depois de viver no campo durante três anos.",O que vai querer fazer a Bailey a seguir?,Começar a gostar da comida,comer mais comida,Começar o seu próprio restaurante,C
1458,O Jordan derramou água por todo o lado e ficou no colo.,O que é que a Jordan precisa de fazer antes disto?,Tente limpar o derramamento,Beba café.,Deixe-o no colo dele.,C
1459,"Alex convidou os amigos de Sasha, mas os amigos de Sasha fizeram uma bagunça.",O que Alex vai querer fazer a seguir?,Limpe o lugar quando eles saírem,Arrume o lugar quando eles saírem,Discutir com os amigos de Sasha,A
1460,Sasha pintou com um pincel largo enquanto estava em frente à cena de uma praia.,Porque é que o Sasha fez isto?,Encontrar um lugar na praia,Fique na praia o mais tempo possível.,criar um certo tipo de arte,C
1461,"O Quinn ia sair da cidade, por isso o Casey deu uma festa ao Quinn.",Porque fez o Casey isto?,mostram o seu apreço por Quinn,- Ótimo.,Amado,A
1462,Alexa estava aplicando a escola de enfermagem e solicitou a Lee uma carta de recomendação,O que fez Alexa antes disso?,Apoio Alexa,finalizar os pré-requisitos de enfermagem,conversar com Lee,B
1463,O Jesse jogava jogos de tabuleiro com os amigos no overnight.,Como descreveria o Jesse?,Não é nada divertido.,Felizes por se divertirem .,Amigável,C
1464,A Kendall limpou a entrada de Austin e ganhou algum dinheiro extra.,O que é que a Kendall vai querer fazer a seguir?,Queria ganhar algum dinheiro extra.,Trabalhando duro,Arranjar algo bom com o dinheiro.,C
1465,O Casey procurou a chave da casa durante algumas horas.,O que vai querer fazer o Casey a seguir?,Perdeu as chaves.,- Desligado.,Precisava de entrar na casa.,C
1466,"Robin ia perder o negócio da família, mas descobriu que, reduzindo o déficit, reduzindo as despesas, o negócio seria capaz de permanecer na família.",Como descreveria a Robin?,Cuida da família e dos negócios.,Quer que o negócio faça falência.,excitado,A
1467,"Enquanto tirava o lixo para a calçada, o Remy colocou dinheiro na minha carteira.",Porque é que o Remy fez isto?,Queria ser simpático.,Queria ter ciúmes.,- Encoste o lixo .,A
1468,Jan se opôs ao mascote do touro e se recusou a recuar durante o show de meio tempo enquanto a multidão os aplaudia.,O que é que a Jan precisa de fazer antes disto?,Observe com admiração,Cabeças de rabo com o mascote do touro,Aperte a mão ao touro,B
1469,A Sydney detestava o brócolis e sempre recebia outra coisa ao encomendar.,Como é que a Sydney se sentiria depois?,evitar o brócolis,Fome e exigência,Cheio agora.,B
1470,Jan foi chamado ao dever para garantir que a justiça fosse servida para o reino.,Como você descreveria Jan?,bastante obediente,impiedoso,muito awed,A
1471,A Tracy sentia-se mais confortável sempre que eles saíam juntos.,O que é que a Tracy precisa de fazer antes disto?,Andar mais,Mandem-nos para casa.,fazer novos amigos,C
1472,Jordan reproduzia a sua ideia neste livro para que pudesse mantê-la para sempre.,Porque é que a Jordan fez isto?,Lembra-se de coisas.,Tenho uma ideia.,Escreva a ideia .,A
1473,Robin pintou o quarto deles numa bela cor azul e rosa que impressionou.,Porque é que a Robin fez isto?,Queria remodelar,Pintar outros quartos,Admiro o trabalho dela.,A
1474,"A Addison apanhou a Skylar a tentar fazer um negócio suspeito nas costas da empresa, por isso a Addison chamou o gerente para o escritório da Skylar para o informar do que aconteceu.",O que vai acontecer com a Addison?,ser preso.,A adição será elogiada.,Não agradeço,B
1475,"A Skylar impediu que o Quinn se tornasse empregado, contando-lhe sobre um trabalho de jardinagem que ele gostava mais.",O que vai acontecer ao Quinn?,Fala com a Skylar sobre o trabalho.,"A seguir, corta o gramado dele.",Receber um bónus por teres encaminhado o Quinn,A
1476,Riley zombava de Sydney todos os dias e finalmente se desculpou por seu mau comportamento e parou tudo junto.,O que Sydney vai querer fazer a seguir?,Corrigir seus erros,Desfrutar de seu comportamento alterado,Provocá-lo de volta,B
1477,"Jan fez o objeto do Riley, era uma peça incomum, mas muito boa.",O que é que a Jan precisa para fazer o trabalho?,Sê simpático .,mostrar amor,Saber fazer o trabalho,C
1478,"A Riley deu o filho para adoção, o que chocou e ofendeu toda a gente.",O que acontecerá com os outros?,triste pela decisão dela.,falar mal dela,Mal consigo mesma.,B
1479,"A Cameron adorava piadas quando cuidava do bebé, por isso a Cameron brincava com as crianças.",O que é que a Cameron vai querer fazer a seguir?,Vingança o Cameron .,Façam as suas próprias piadas.,Certifique-se que as crianças entendem,C
1480,"bailey foi uma boa aluna, assim ela enviou seu trabalho doméstico para a escola.",Por que Bailey fez isso?,incômodo na escola,cumpre seu papel de estudante,assédio moral,B
1481,Taylor passou muito tempo a jogar e estava feliz com o dia.,Como é que a Taylor se sentiria depois?,Uma pessoa divertida.,Aborrecido depois.,Relaxado depois.,C
1482,A Aubrey mandou mensagens a todos depois de ganhar na lotaria.,Como se sentiriam os Outros?,- Celosos do Aubrey .,Uma pessoa social com muitos amigos.,Como matar o Aubrey.,A
1483,Jordan abriu-a e recebeu os seus convidados de braços abertos.,Como descreveria o Jordan?,dura,intrusivo,acolhimento,C
1484,O Aubrey estava a acampar com a família deles.,O que os outros campistas vão querer fazer a seguir?,Procura o filho dele.,Chama a polícia.,Junta-te ao filho do Aubrey.,A
1485,O Austin viu tudo o que se passava no trabalho e tratou disso.,Como descreveria o Austin?,Muito focado.,Trabalhei e tomei conta disso.,Meio para os outros,A
1486,A Robin correu para a sala de emergência para curar as feridas do grande acidente.,Como é que a Robin se sentiria depois?,são rápidos,valorizam a sua vida,- É horrível.,B
1487,A Sydney pôs os olhos na Riley para que a ajudassem com as tarefas.,O que é que a Riley vai querer fazer a seguir?,Para Sydney fazer as tarefas,Evite fazer todo o trabalho,Ajudem a Sydney.,C
1488,A Cameron transmitiu a mensagem de que não iriam participar.,Como se sentiriam os outros?,não elegível,ineficiente,Estou chateada com a Cameron.,C
1489,O Skylar desenvolveu a sua melhor oferta para Lee. Lee retirou a oferta de Skylar.,O que queremos com Skylar?,argumentação com Lee,enriquecer,obter um bom resultado,A
1490,"O Kai estava sempre de olho, por isso, tirou o dinheiro do chão.",Como é que o Kai se sentiria depois?,como ingrato.,como azarado.,Como sorte,C
1491,Alex colocou as mãos de Carson suavemente em uma tentativa de acalmá-lo.,O que é que o Alex vai querer fazer a seguir?,Ajuda o Carson.,Comando Carson,Tenta acalmar-te .,A
1492,"Ao cobrir as más notícias com açúcar, Austin reduziu o impacto e a gravidade da informação.",O que é que o Austin precisa de fazer para conseguir isso?,encontrar uma maneira dura de compartilhar a informação,encontrar uma maneira melhor de entregar as notícias,Descubra mais,B
1493,Taylor deu comida a muitos outros e ao filho do Lee.,O que vai acontecer ao Lee?,Não digas nada com um sorriso,Agradeça-lhe .,Ignorando-o por ajuda.,B
1494,A Bailey levava o cão ao parque e mostrava os truques quando os outros queriam vê-los.,Como se sentiriam os Outros?,obrigados em consequência,Um amante de cães,irritado como resultado,A
1495,Alex ajudou uma pessoa em perigo quando ela viu que ele estava ferido.,Como descreveria o Alex?,quente,descuidado,necessária e heróica,A
1496,"Cameron verificou o relógio do Aubrey, apesar de ter o seu próprio relógio no braço.",Porque é que a Cameron fez isto?,intimidar o Aubrey para lhe dizer algo.,precisava de me aproximar do Aubrey.,descobrir a hora correta apesar do relógio quebrado,C
1497,"Aubrey virou Sydney de volta da porta, embora Sydney quisesse sair.",O que Sydney vai querer fazer a seguir?,Queria controlar Sydney,Sair pela porta,Queria falar com Sydney,B
1498,Jan aplicou-se a eles para os trabalhos de casa e conseguiu fazê-lo.,Porque é que o Jan fez isto?,entregar os trabalhos de casa,Para que pudessem fazer outra coisa.,Aprender sobre a escola,A
1499,O Casey analisou os sinais vitais da Skylar depois de ele ter desmaiado quando estavam a beber.,O que vai acontecer à Skylar?,Tenho de ir dançar.,Tenho de estar a descansar.,bebe mais umas cervejas.,B
1500,O Quinn deixou o jipe do amigo preso na lama no meio do nada.,Como se sentiria o Quinn depois?,Com medo do amigo deles.,Como caminhar para casa.,um tomador de riscos,A
1501,A Alex comprou o telefone Android usado da Carson na loja de consignados com o dinheiro que ela ganhou cuidando do irmão durante o verão enquanto a mãe trabalhava.,Como se sentiria o Alex depois?,Super animado para usar o novo modelo de telefone,Hora do almoço,Como vender o telefone no dia seguinte.,A
1502,O Remy passou uma semana no hospital e todos estavam preocupados.,O que os Outros vão querer fazer a seguir?,precisava de ficar violentamente doente.,Visita o Remy.,Ignora o Remy.,B
1503,"O Carson levou o Ash ao cinema, finalmente.",Como se sentiria Ash?,entretido,Agradecido,desanimado,B
1504,"Carson ofereceu Kai um emprego, mas Kai não tinha certeza. Carson persuadiu-a a aceitar o trabalho.",Como Carson se sentiria depois?,satisfeito com o resultado,Louco com seu chefe,Ciúmes de Kai,A
1505,A Quinn comeu frango em casa com a família no domingo.,O que é que o Quinn precisa de fazer antes disto?,Vai à loja,Pede uma pizza.,Faça sopa.,A
1506,O Remy escreveu poemas sobre o céu e a árvore durante horas.,O que os Outros vão querer fazer a seguir?,Escreva mais poemas.,Aborrecido.,criativo,A
1507,"A Taylor serviu melhor do que os outros servidores, por isso, eles conseguiram o emprego.",Como se sentiriam os Outros?,entusiasmado com a situação,bom com comida,irritado com a situação,C
1508,"Depois de um mau fim de relação, o ex da Riley levou o carro dela, a Skyler ajudou a amiga e recuperou o carro da Riley.",Como descreveria a Skylar?,Como um bom amigo.,Um bom amigo.,um ladrão de carro,A
1509,"Carson é uma pessoa popular conhecida por partilhar as suas coisas com os outros, incluindo lanches.",Como é que o Carson se sentiria depois?,Deprimido a dar os seus itens,vale a pena fazer o bem,muito zangado consigo mesmo.,B
1510,"Kendall estava a tomar conta das suas 4 sobrinhas, por isso levou-as ao museu para uma viagem de um dia.",O que é que a Kendall vai querer fazer a seguir?,Queriam ampliar os horizontes das sobrinhas.,Parem na loja do museu e comprem lembranças.,Ignora a loja e não compre lembranças.,B
1511,Kai separou o ovino dos caprinos com facilidade e sem exercer muito esforço.,Como descreveria Kai?,não fidedigna,Competência,preguiça,B
1512,Tracy ia finalmente ganhar o jogo depois de jogar contra a outra equipa durante a última hora.,O que é que a Tracy precisa de fazer antes disto?,precisava de ganhar o jogo.,precisava para fazer o jogo,necessários para praticar habilidades,C
1513,Lee levou o bebê de Bailey uma noite para que eles pudessem ter um descanso bem merecido.,O que Bailey vai querer fazer a seguir?,assistir Netflix,pegar o bebê,Sair para jantar,A
