,context,question,answerA,answerB,answerC,correct
1969,"O Kai usava fones de ouvido, mas não tocavam música.",O que vai o Kai querer fazer a seguir?,- Vai arranjar-lhe os auscultadores .,Ele não sabia que estavam quebrados.,Esmagá-los .,A
1970,Addison pediu à namorada de Tracy que saia com ela em vez de Tracy.,O que é necessário para Addison?,afastar- se da namorada de Tracy,ser confiante,decidir chegar no meio da relação,C
1971,Kendall percebeu tarde demais que era o último dia de trabalho da Jan.,Como se sentiria a Kendall depois?,negligente,culpado,Super excitado.,A
1972,A Skylar levou-nos a almoçar para celebrar o novo emprego.,O que acontecerá aos Outros?,Falar de celebrar,Ele vai celebrar,Tem um bom almoço,C
1973,"O Remy tentou outra vez, desta vez foi bem sucedido.",Como Remy se sentiria depois?,energizado,lentidão,pomposa,A
1974,Riley chutou Bailey quando ela estava para baixo só porque eles não gostavam deles.,O que Riley precisa fazer antes disso?,esfregue-o em,Quer ajudar a Bailey?,não gosta de Bailey,C
1975,A Carter estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que é que o Carter precisava de fazer antes disto?,Impressionado com a sua aplicação,Estou feliz em dar uma recomendação .,Ter concluído os pré-requisitos de enfermagem,C
1976,A Taylor perguntou à Jan se podia ir.,O que vai acontecer com Jan?,ser feliz por ter alguém com quem falar na viagem,Diz à Tracy que ela pode vir comigo .,Junta-te ao Jan.,A
1977,Kendall decidiu se mudar para a casa de Bailey porque ambos queriam economizar dinheiro no aluguel.,O que Kendall vai querer fazer a seguir?,Obter uma chave para a porta,Vender a casa,economizar dinheiro,A
1978,"O Remy ia encontrar-se com o Casey no norte, na cabana deles, por isso o Casey deu instruções ao Remy.",O que vai acontecer ao Remy?,Encontre a cabana.,Desenhe um mapa para o Remy .,Decidir ficar em casa,A
1979,"Havia um espaço estreito entre dois edifícios, e Jesse estava no espaço.",Porque é que o Jesse fez isto?,Entrem no edifício.,Sorriso,esconder-se de alguém,C
1980,A Tracy é a cobra de estimação muito grande e forte da Riley.,Como é que a Riley se sentiria depois?,desanimado,tem medo,conteúdo,B
1981,Jordan disse a Tracy que eles precisavam sair e conseguir um emprego.,Como Tracy se sentiria como resultado?,esperançoso para as perspectivas de emprego de Tracy,Ansioso,Esperança para uma promoção,B
1982,Ashe trabalhou muito bem e foi convidado para se juntar à equipa.,Como é que o Ash se sentiria depois?,Incluído posteriormente,diligente,profissional,C
1983,"A Skylar tentou elogiar a irmã, mas não saiu bem.",O que vai a Skylar querer fazer a seguir?,Leva-o de volta .,Defender a sua opinião,Sê simpático .,A
1984,Taylor mudou a opinião de Cameron depois de lhe mostrar o artigo.,O que é que a Cameron vai querer fazer a seguir?,Tente mudar mais as opiniões de Cameron.,Não faça nada.,mudar de ideias.,C
1985,Lee cumpriu as expectativas das pessoas e terminou o projeto uma semana antes.,Como se sentiriam os Outros?,Como se o projeto fosse fácil demais.,Como tirar a semana de folga.,Estou confiante de que o Lee consegue fazer o trabalho.,C
1986,"Após a inquirição da filha Kai, Sash mostrou a filha Kai ao banheiro.",Como o Kai sentiria como resultado?,como ela foi útil,seria orgulhada de si,Agradecimentos pela ajuda com a filha,C
1987,Skylar voou ao redor do céu no pequeno avião prop praticando para obter sua licença.,Porque é que a Skylar voou por aí?,obter sua licença,Aterrar o avião,Parar aviões voadores,A
1988,A Tracy obedeceu à ordem da Skylar para ficar para trás e não sair.,O que vai acontecer à Tracy?,Não siga a Skylar.,A Skylar vai cuidar da Tracy.,Vai dormir.,A
1989,O Austin mordeu o lábio inferior da Skylar quando se beijaram.,O que é que o Austin vai querer fazer a seguir?,Faça algo doce .,afasta-te,agir com ódio,A
1990,A Riley terminou o projeto da Jan porque tinha de ser feito no dia seguinte.,O que vai o Jan querer fazer a seguir?,Atira o projeto fora.,Entregar o projeto,gritar com a Riley .,B
1991,A Addison ensinou o Austin a lavar a roupa sozinho antes de se mudarem.,O que vai acontecer com a Addison?,Como se estivessem a preparar Austin para o sucesso.,Como se estivessem a preparar Austin para o fracasso.,Como se fossem irresponsáveis.,A
1992,A Robin manteve a Jordan perto da casa assombrada.,Como se sentiria Jordan?,seguro,Muito assustada.,assustado,A
1993,As sirenes de tornado dispararam enquanto Ash estava na cidade.,Porque é que o Ash fez isto?,Fica a salvo.,Prática para exercícios,compreender o que as sirenes significavam,A
1994,Carson deu a Lee uma explicação depois que Lee descobriu que eles estavam mentindo.,O que vai acontecer com Carson?,Peça desculpas ao Lee,um mentiroso,Não confie em Carson,A
1995,Sasha deu experiência prática a Lee sobre como concluir o projeto.,Como é que o Sasha se sentiria depois?,Agora é esperto.,Um bom professor.,Aborrecido agora.,B
1996,A Sydney leu ao Austin o ato de rebelião porque ele estava a agir assim.,Como se sentiria Austin?,Correção,Muito feliz.,- Simpatia.,A
1997,A Robin estava a comprar um casaco e decidiu que gostavam mais do azul.,Como descreveria a Robin?,Como alguém que sabe o que quer,Não seja muito exigente.,Como se ela tivesse escolhido bem.,A
1998,"O Carson queria salsicha para o pequeno-almoço, mas usou bacon.",O que é que o Carson vai querer fazer a seguir?,Come o bacon cru.,Põe-no no fogão na panela.,Dá o bacon ao cão.,B
1999,"O Quinn bebeu demais, o que era incomum para eles.",O que quer o Quinn fazer a seguir?,- Vamos beber no bar.,Vai para a cama.,Pede bebidas no bar.,B
2000,Jesse escreveu uma canção e cantou-a para a namorada que a amou.,Como se sentiria o Jesse depois?,desanimado,Amado,louco,B
2001,Ash mandou o filho sozinho à loja pela primeira vez para comprar algumas compras.,O que é que o Ash precisa de fazer antes disto?,elogie o filho por ser responsável,elogiar o filho por ser maduro,Precisam de dar ao filho uma lista de compras.,C
2002,"A Addison colocou os braços do Quinn ao lado deles, porque o Quinn estava a perder o controlo e a balançar-se de forma selvagem.",O que é que a Addison vai querer fazer a seguir?,Dança suavemente com o Quinn .,Para impedir que o Quinn magoe alguém.,Fala devagar com o Quinn .,B
2003,Jesse estava com pressa para sair para uma festa.,O que é que o Jesse precisa de fazer antes disto?,Agarra no casaco dele .,Preciso de correr .,Sai pela porta.,A
2004,Jan afeta a fuga do Quinn sabotando-a e chamando a polícia.,O que vai acontecer ao Quinn?,Ir para a prisão.,orgulhoso,inteligente,A
2005,"Para preparar o cliente para a tatuagem, Jesse traçou brevemente a imagem.",O que Jesse quer fazer em seguida?,inicia-se a tatuagem,apagar o traçado,a tatuagem,A
2006,A Jan procurou por toda a parte a mochila deles esta manhã antes da escola.,O que vai acontecer com a Jordan depois?,Põe a mochila e vai para a escola.,Perde-a para sempre.,"- Não, não.",A
2007,A Riley parou de gozar com o Lee hoje depois que ele explodiu em lágrimas.,Como se sentiria Lee?,Como um monstro.,Como um bom amigo.,- É mau.,C
2008,A Addison fechou os olhos do Lee depois de ele ter morrido no colo dela e a ambulância chegou tarde demais para ajudar.,Porque é que a Addison fez isto?,Respeitar os mortos como visto nos filmes,Diz adeus.,Conserva a energia do Lee para salvá-lo.,A
2009,"Casey tinha acabado de ter um dia ruim no trabalho. Ela ainda estava louca e perturbada enquanto dirigia para casa. Sua atenção não estava onde deveria estar e ela acabou por trás de um carro que foi parado em uma parada de quatro vias. O motorista, Lee, foi muito educado e simpático.",Como é que o Lee se sentiria depois?,desempregados e sem-teto,Furioso.,"Lamento pela Casey , mas também a vindiquei , já que ela tem tantos acidentes .",C
2010,Taylor deu a Alex algo para ajudar com a dor de cabeça para que ele pudesse estudar.,O que é que a Taylor vai querer fazer a seguir?,Compra uns comprimidos.,Toca música alta,Está bem.,A
2011,A Aubrey perdeu o filho na floresta e correu por aí a gritar o nome deles.,O que é que o Aubrey precisa de fazer antes disto?,Vai para a floresta.,Vai ao shopping,gastar dinheiro com o filho deles,A
2012,"O Kai amava o Carson, mesmo com todas as inseguranças e falhas dele.",O que é que o Kai precisa de fazer antes disto?,Trabalhar em suas falhas,Precisava de saber Carson,devolva o afecto,B
2013,"Jesse estava tentando ajudar Lee com os trabalhos de casa, dando exemplos.",O que é que o Jesse vai querer fazer a seguir?,inteligente,Faça mais trabalho,ir para a escola,B
2014,Sasha foi à casa do Kai para ajudá-lo a comemorar o aniversário.,Por que o Sasha?,lembrar-se do aniversário de Sasha,estar sozinho,tem um tempo de brincadeira com Kai,C
2015,A Addison estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que é que a Addison precisava de fazer antes disto?,motivados academicamente,Ter concluído os pré-requisitos de enfermagem,interessado em aprender,B
2016,O Taylor disse que a Bailey tomava reféns por dinheiro.,O que vai acontecer com a Bailey?,ser julgado como um criminoso,ser chamado para testemunhar contra Bailey,Servir uma sentença de 10 anos,A
2017,O Austin mostrou bondade à Bailey quando todos os outros eram cruéis e ofensivos.,Porque é que o Austin fez isto?,Convida o Austin para jantar.,Obrigado Austin .,demonstrar sensibilidade,C
2018,Casey sentiu vontade de falar com seu amigo. Seu amigo queria ouvir também.,Como Casey se sentiria depois?,Como um bom amigo,Como um mau amigo,Como um mau ouvinte,A
2019,Jesse promoveu a literatura mundial criando uma série na web sobre autores internacionais.,O que é que o Jesse vai querer fazer a seguir?,O roteiro do último episódio,O roteiro do primeiro episódio,Investigação autores nacionais,A
2020,O Remy mandou dizer à Tracy que a Tracy está em apuros.,O que vai acontecer à Tracy?,ser abraçado,resolver o problema,Fugir.,B
2021,"Riley entendeu a ambiguidade em torno de Quinn, já havia vários meses desde que Quinn havia sido libertado da prisão e havia histórias conflitantes sobre a saúde mental de Quinn circulando em seu grupo de amigos.",Como se sentiria o Quinn?,Aborrecido depois de esperar três horas na oficina.,Irritação com as discussões secretas.,nostálgico pelas noites quentes de verão,B
2022,Sasha vai para uma nova escola e é muito artística.,Como é que o Sasha se sentiria depois?,arrependido,Útil,Envergonhado.,B
2023,"Lee se escondeu atrás da porta e saltou para Quinn, que estava com medo da morte.",Como você descreveria Lee?,travesso,ele tinha-se sentido irado,eu tinha-me sentido miserável,A
2024,Kendall pulou a fila porque era um membro importante do clube.,Como se sentiria a Kendall depois?,Furioso que a Kendall tenha saltado a linha.,Estou chateado por a Kendall ter saltado a linha.,qualificado,C
2025,O Sasha deu lápis para todos na escola.,Como é que o Sasha se sentiria depois?,- É bom.,Descobre quantos lápis ela precisa.,Descubra quem precisa de lápis.,A
2026,A Skylar dava doces aos filhos como recompensa por boas notas.,Como se sentiriam?,Como bons miúdos.,Como crianças más.,Não mereciam.,A
2027,O Remy magoou os sentimentos da Quinn quando lhe disse que precisava de perder peso.,Como descreveria o Remy?,Um amigo terrível.,Um contador de verdade,tão zangado,A
2028,"Depois de ser ridicularizada por não ter experiência no ar livre, Alex fez uma fogueira para seu namorado antes do jantar.",O que é que o Alex vai querer fazer a seguir?,Alegria-se com o namorado dela.,O namorado antes do jantar.,Faça o pequeno-almoço para o namorado dela.,A
2029,A Sydney tirou os sapatos do Kai porque ele era uma criança.,Como é que a Sydney se sentiria depois?,cansado depois de ajudar,Alguém que tira os sapatos de um miúdo ao acaso.,É bom ajudar.,C
2030,"Taylor perdeu o anel de noivado na esperança, ela esperava desesperadamente que o encontrasse e depois de duas longas horas de busca, foi encontrado no bolso da calça jeans.",Como é que a Taylor se sentiria depois?,descuidada com o anel dela.,Não tem o anel,- Aliviado.,C
2031,"O Jesse jogava ""freeze tag"" no parque com os amigos da escola.",O que os amigos vão querer fazer a seguir?,Jogar outro jogo de tag,Nunca mais voltem ao parque de diversões.,ir trabalhar no parque infantil,A
2032,A Kai saiu da escola orgulhosa da sua média de notas perfeita.,Como descreveria o Kai?,Ela estava entusiasmada com as notas dela.,Irresponsável.,muito capaz,A
2033,O Ash mandou o filho para a loja porque não confiavam nos outros filhos.,Como se sentiriam os outros filhos?,Felizes por o filho terem ido sozinho à loja.,orgulhosos do filho deles.,Como se fossem tratados injustamente.,C
2034,A Tracy drogou-se acidentalmente e disse algo que não deviam ter dito àquele que eles gostam.,Como se sentiria a Tracy depois?,ansioso,Envergonhado.,Deprimido,B
2035,Casey montou o motociclismo de Aubrey toda a tarde e se divertiu tanto que ela não conseguia parar de pensar em querer montá-lo novamente.,O que Casey vai querer fazer a seguir?,Obter um capacete,Pergunte a Aubrey se ela pode andar de moto novamente em outro momento,Diga a Aubrey que ela nunca mais quer vê-la ou sua motocicleta.,B
2036,"Carson era um bom orador público, ele colocou tudo em perspectiva.",Como se sentiria a multidão?,Aborrecido e cansado.,confuso e perdido,Iluminados e inteligentes.,C
2037,O Kai teve um papel importante na vida da Skylar porque tinham muito em comum.,O que vai acontecer à Skylar?,Sejam amigos para sempre.,falar com frequência,Continua a ter Kai por perto .,C
2038,O Casey estava aborrecido em casa depois de passar três semanas no quarto deles a navegar na Internet.,Como descreveria o Casey?,feliz com a Internet,um indivíduo fechado,irritados com os amigos da escola,B
2039,Sydney fez bem no teste e teve uma boa nota do professor.,O que é que a Sydney vai querer fazer a seguir?,Vai para a cama.,Faça outro teste,desistir da escola,A
2040,Taylor pediu gentilmente o livro na biblioteca quando o mesmo chegou.,O que queremos?,retenção da contabilidade,Ajuda Taylor out,quis ler o livro,B
2041,Bailey amava muito os pais e queria levá-los de férias para o Caribe.,O que vai acontecer com a Bailey?,Leva-os de férias.,Mostra-lhes um filme.,Leva-os ao teatro.,A
2042,Sasha disse à Taylor que iam ao cinema daqui a pouco.,O que é que a Taylor vai querer fazer a seguir?,Come o almoço.,Descubra o filme.,dormir,B
2043,"A Tracy queria ouvir melhor a TV, por isso, aumentaram o volume.",Como se sentiria a Tracy depois?,Como se pudessem ver melhor.,entretido,Como se pudessem ouvir a televisão,C
2044,A Sydney pegou um táxi até à escola.,Porque é que a Sydney fez isto?,Tinha um carro.,Foi conveniente.,Saiam do táxi.,B
2045,"O Riley estava a correr, depois de lhe terem dito para não o fazer, escorregou e caiu, cortando o joelho.",Como descreveria a Riley?,Uma pessoa má.,Um quebra-de-regras,Um bom rapaz.,B
2046,Quinn pensou que eles poderiam lidar com a missão antes que o inimigo revelasse sua posição superior.,O que Quinn vai querer fazer a seguir?,Prove-se aos seus superiores,Mostre suas habilidades aos seus superiores,Renda-se antes que vidas sejam perdidas,C
2047,Kai percebeu que era hora de dormir e apagou as luzes.,O que vai o Kai querer fazer a seguir?,Diz boa noite.,Preparem-se para a cama.,Veste pijama .,A
2048,"A Quinn estava a tentar sair antes do Carson querer que ela fosse, por isso o Carson agarrou-lhe o pulso.",O que vai acontecer ao Carson?,Caia .,lutar uns com os outros,Ele percebe que deve deixar ir,C
2049,"Addison e Kendall tinham tido muitos problemas na relação nos últimos meses, por isso quando Kendall disse que precisavam pensar nas coisas, Addison deu tempo à Kendall.",O que vai acontecer com a Addison?,Ganhar a medalha de ouro,- Não .,Vai de férias.,B
2050,A Jordan deu à Taylor o utensílio certo para o caranguejo para que pudessem comê-lo mais facilmente.,O que vai acontecer ao Jordan?,mau,comer caranguejo,Diverte-te bem.,B
2051,"O Jesse poupou dinheiro durante anos do trabalho, para comprar um carro.",Porque é que o Jesse fez isto?,Conduzir um grande carro,- Não .,tornar-se um motorista Uber,A
2052,Lee pegou o bebê caindo do sofá com uma mão e impediu que o bebê se machucasse.,Como se sentiriam os Outros?,Agradecido pelo Lee.,Muito calmo.,Muito relaxado.,A
2053,Skylar forneceu assistência a Sydney com o delicado e complicado sistema mecânico.,O que vai a Skylar querer fazer a seguir?,Estudar o sistema mecânico,Compreender como funciona o sistema,ser útil,C
2054,Sasha nomeou outro filme que eles gostaram quando conversaram com seu novo amigo.,Como descreveria a Sasha?,Como alguém que fala de filmes,excitado,fazer um novo amigo,B
2055,O Austin pediu ajuda ao Lee para fazer o trabalho da semana que vem.,Como se sentiria Lee?,- Ótimo.,passivo,preguiçoso,A
2056,O Lee voltou aos passos no centro comercial até recuperar o telemóvel.,O que é que o Lee precisava de fazer antes disto?,comprar um telefone novo,perceber que o telefone dele estava desaparecido,usa o telefone,B
2057,O Remy morreu de fome depois de ficar preso numa ilha sem vida selvagem ou árvores.,Como é que o Remy se sentiria depois?,Absolutamente entusiasmado.,Aliviado por ter acabado com a vida.,Aliviado por ter uma nova oportunidade na vida.,B
2058,Riley estava sentindo-se triste e não pediu ajuda para ninguém.,Como descreveria Riley?,isoladamente,isolado,necessite,B
2059,"Cameron deu a Robin satisfação em seu relacionamento, então Robin decidiu propor o casamento.",O que Cameron vai querer fazer a seguir?,Definir uma data de casamento,Mova-se para longe,Aceitar a proposta,C
2060,Kendall é uma treinadora de cães muito experiente e bem sucedida.,Como Alex se sentiria?,cansado,Aborrecido.,feliz,C
2061,"Jan estava literalmente a morrer de sede, por isso a Addison encheu a boca da Jan com água.",O que vai acontecer com a Addison?,sobreviver a uma desidratação grave,Ganha a gratidão do Jan.,lentamente bebe mais água,B
2062,"A Bailey odiava verificar o correio, mas esperavam um cheque, por isso a Bailey finalmente verificou o correio.",Porque é que a Bailey fez isto?,deitar fora o correio lixo,Receber uma carta de um amigo de correspondência,Receber o cheque esperado,C
2063,Sasha calmamente ajudou todos a passar pela porta rapidamente quando o alarme de incêndio começou a disparar.,Como Sasha se sentiria depois?,muito orgulhoso,ele tinha se sentido assustado,muito medo,A
2064,A Quinn fez massa em casa sozinha para a festa de aniversário dos 30.,Porque é que o Quinn fez isto?,Impressionar todos .,comer massa,Vai à loja,B
2065,"A Skylar era uma grande fotógrafa, por isso desenvolveu outro filme.",O que vai a Skylar querer fazer a seguir?,Olha para o trabalho dela .,condenar o seu trabalho,Deitar fora o trabalho dela.,A
2066,O Lee veio falar mais tarde sobre assuntos importantes.,O que vai acontecer ao Lee?,- Não faças barulho.,Vamos direto ao assunto .,Fugir.,B
2067,Bailey ajudou Aubrey a sentir- se melhor após o Aubrey ter quebrado o braço,O que é necessário para Bailey antes disso?,abandon Aubrey,ir ao parque,levar Aubrey ao hospital,C
2068,"Carson tinha sido hesitante, mas emprestou Riley o carro e agora Riley tinha perdido as chaves de Carson.",Como Riley se sentiria depois?,Perturbado consigo mesmo,feliz consigo mesmo,Orgulhoso de si mesmo,A
2069,O Riley escolheu o cérebro do Robin para as ideias dele sobre como começar um negócio.,Como se sentiria Robin?,Como o Riley pensou que eles eram não inteligentes,Como o Riley pensava que eram sensatos em negócios,Como se tivessem sido excluídos.,B
2070,Sasha comeu pão todos os dias depois da cirurgia da boca.,O que é que o Sasha vai querer fazer a seguir?,comer outros alimentos,comer somente pão para sempre,Faça outra cirurgia.,A
2071,O Quinn comeu bife de uma só vez porque estava com fome do treino.,O que é que o Quinn precisa de fazer antes disto?,comer mais,Precisava de preparar o bife.,Precisava de roubar o bife.,B
2072,Alex passou um minuto procurando onde deveria fazer o jantar com o grupo de amigos.,Como descrever Alex?,não querer ficar tempo com os amigos,uma pessoa social,uma pessoa antissocial,B
2073,Sasha levou os gatos para a libra para encontrar melhores casas para eles.,Por que Sasha fez isso?,Receba atualizações sobre os gatos,Tinha demasiados,Ajude os gatos,B
2074,"Durante o show de talentos, Sasha mostrou sua pequena magia de mão.",O que é que o Sasha precisa de fazer antes disto?,aperfeiçoar as suas habilidades de representação,Termina a sua formação na escola de medicina.,ser contratado para mais festas,A
2075,Robin protegeu a propriedade de Jan quando Jan estava viajando de férias com toda a família.,O que é necessário para Robin antes disso?,ir para casa,pagamento,vá de férias com eles,A
2076,A Bailey passou muito tempo a ajudar na festa dos irmãos.,O que é que a Bailey precisa de fazer antes disto?,Reúne suprimentos,Seja preguiçoso.,Não sejas ignorante.,A
2077,Casey pensou um momento e recusou o convite do Ash.,O que é que o Casey precisa de fazer antes disto?,Faça outra coisa.,Reconsiderar as opções dela,Precisava ouvir o Ash.,C
2078,Remy apaixonou-se e decidiu casar.,Porque é que o Remy fez isto?,Planejar o casamento,passar a vida com alguém,irem de lua-de-mel,B
2079,A Sasha levou o autocarro para Las Vegas para poder jogar.,O que é que o Sasha vai querer fazer a seguir?,Queria divertir-me.,Era aventureiro.,Vai jogar slots .,C
2080,"Depois de apagar as velas para o reino vir, Kai decidiu comer bolo e alimentar os gatos.",O que quer o Kai fazer depois de soprar as velas?,comem os gatos dele.,Eles tiveram que tirar o bolo da geladeira,comer bolo,C
2081,"O Alex estava a ser ensinado por um professor de matemática, por isso substituiu os dois por uns.",Porque é que a Alex fez isto?,Pergunte o que o professor lhe diz,Faça matemática corretamente,corrigir o erro,C
2082,A Riley riu-se histérica e mijaram nas calças.,Como é que a Riley se sentiria depois?,Como sair da sala.,Gosta de boas piadas.,Gosta de rir.,A
2083,Robin manifestou interesse em Jordan depois que ele resolveu um problema de matemática.,Porque é que a Robin fez isto?,Aprenda a cozinhar.,Melhorar em matemática.,Obrigado Jordan.,B
2084,O Remy viu uma banda ao vivo e conheceu o vocalista nos bastidores.,O que é que o Remy vai querer fazer a seguir?,Fugir.,Conheça a banda .,Vai para casa.,C
2085,Kendall vendeu o carro velho e comprou um novo no dia seguinte.,Como se sentiria a Kendall depois?,pessoa impaciente,Aborrecido agora.,orgulhoso agora,C
2086,O Lee estava a jogar com os amigos e acabou com a lata.,O que é que o Lee vai querer fazer a seguir?,Conheça a equipa .,Esquece a lata.,Dá um pontapé na lata outra vez .,C
2087,Jesse contou ao Ash o segredo dela hoje e disse-lhe para não contar a mais ninguém.,O que é que o Jesse vai querer fazer a seguir?,Diz aos outros o segredo.,Publique o segredo no Facebook,Ouça a resposta do Ash.,C
2088,Addison finalmente notou o novo aluno e eles fizeram amigos rápidos.,Como se sentiria a Addison depois?,zangado depois.,irritado depois.,"Depois, satisfeito.",C
2089,"Depois de semanas de treino, Kendall finalmente ensinou o cão de Alex a apertar a mão.",Como se sentiria a Kendall depois?,orgulhoso do cão do Alex.,Estou feliz por ter a Kendall como treinadora.,frustrado com o cão do Alex.,A
2090,A Riley é uma pessoa arrogante que tem um negócio.,O que vai acontecer ao Riley?,ser atacado nas redes sociais,fazer muitos amigos novos,ser convidado para muitas festas,A
2091,Quando ele comprou uma cadeira dobrável e a levou para o concerto porque ela não queria sujar-se com o grama.,O que acontecerá aos Outros?,ser mau,ciumento,feliz,B
2092,Sydney trabalhava como guia no escritório de turismo da cidade de Boston.,Como é que a Sydney se sentiria depois?,inútil,ignorado,Como um contribuinte,C
2093,O Lee precisava mesmo de dormir depois de ter estado acordado dois dias seguidos a estudar para os exames.,O que é que o Lee vai querer fazer a seguir?,Vai à academia.,passar no teste,"- Não, não.",C
2094,A Skylar tinha muito a dizer sobre tudo.,O que vai acontecer à Skylar?,ser colocado no seu lugar,Fazer amigos.,Não fales com a Skylar.,A
2095,"A Sydney fez um grande negócio, estava a trabalhar neste cliente há muito tempo.",Como se sentiria Sydney depois?,Realizado,Inadequado,enervado,A
2096,"O Quinn estava a correr com os amigos, mas acabou a andar na flor.",Porque é que o Quinn fez isto?,- Toma uma bebida de água.,Estava sem fôlego.,Não tinha amigos.,B
2097,"Jesse tinha feito café da manhã para dois naquela manhã, então, quando Sydney acordou, ela comeu o café da manhã de Jesse.",Como descreveria Sydney?,Estava zangado.,Estava a dormir.,Foi muito feliz.,C
2098,"A Skylar estava numa ilha mágica, por isso foi ensinada a voar por uma bruxa.",O que vai a Skylar querer fazer a seguir?,Conheça uma bruxa.,Voar sobre a ilha,recusar voar.,B
2099,"Visto que o objeto era muito grande, Addison pagou a taxa de frete.",O que é que a Addison precisa de fazer antes disto?,Entra no comboio com ele .,Colocar o objeto num contentor de transporte,Tirem o objeto do comboio.,B
2100,"Em busca do gato perdido, o Casey andou pela cidade.",Porque fez o Casey isto?,Abandonem o gato.,Encontre o gato.,Colocar panfletos,B
2101,A Skylar levou a Cameron para um abrigo quando disse que queria um cão.,O que vai a Skylar querer fazer a seguir?,Ajuda a escolher a próxima,Olha para os cães.,Vai trabalhar.,B
2102,O Remy e os amigos estavam de férias e o Remy gastou o dinheiro que tinham em coisas sem sentido.,O que acontecerá aos Outros?,ser evitado pelos amigos,Tenho de ficar mais tempo.,Não tenho dinheiro.,C
2103,Addison forneceu a Kendall a resposta correta no exame de prática para que Kendall pudesse fazer melhor.,Como descreveria a Addison?,Agradecido,Ajudou,simpático,C
2104,A Tracy sentou-se com os amigos do Quinn e falou com eles.,O que é que a Tracy precisa de fazer antes disto?,Brincadeiras,Diz olá .,Faz com que se vão embora.,B
2105,Kai finalmente convenceu-os a ver o filme.,Como se sentiria após o Kai?,alívio,calm,boa a sua persuasão,C
2106,Carson entrou no carro e dirigiu até uma loja que ele gostava.,Como Carson se sentiria depois?,feliz,deprimido,triste,A
2107,O Austin atirou na cabeça do Aubrey sem motivo porque eram uma pessoa má.,O que é que o Aubrey vai querer fazer a seguir?,A caminhar até Aubrey no parque infantil,Luta contra eles.,Não faça nada.,B
2108,O Carson reuniu os amigos porque o pai precisava de ajuda para completar a lista de coisas que queria fazer.,Como se sentiriam os amigos do Carson sobre este pedido?,Os amigos do Carson ficariam felizes por ter um pai.,Os amigos do Carson ficariam felizes em ajudar a completar uma lista de desejos.,Uma pessoa que ama o pai.,B
2109,Carson usou o amigo dele porque sabia que não havia volta.,O que é que o Carson vai querer fazer a seguir?,Recompense o amigo.,Faça um plano,Controle o amigo.,C
2110,Cameron jogou basebol profissionalmente e ganhou um anel de campeonato.,O que é que a Cameron precisa de fazer antes de ganhar o campeonato?,Parabéns ao Cameron.,jogar basebol profissionalmente,Organizar o concurso,B
2111,O Remy levou o senhorio ao tribunal e processou o dinheiro da renda.,Como se sentiriam os Outros?,à direita,Muito feliz.,Muito falido .,A
2112,O Lee ficou tão zangado com a forma como os amigos estavam a desonrar-se que virou a tampa.,O que é que o Lee precisa de fazer antes disto?,precisava de testemunhar o comportamento embaraçoso,para de querer estar perto destes amigos,afastem-se da situação,A
2113,O Jesse conheceu uma rapariga na Internet e levou-a a um encontro num bar.,O que acontecerá aos Outros?,Conecte-se com o seu novo encontro.,Pensem muito no Jesse .,Diverte-te no encontro.,B
2114,Skylar rejeitava todas as tentativas de namoro que os colegas faziam.,O que os colegas vão querer fazer a seguir?,cortejar alguém,Companheiros de classe realmente desprezados,Rejeitar as propostas da Skylar.,A
2115,Sydney apresentou um plano para alterar ainda mais o documento antes da reunião.,O que os Outros vão querer fazer a seguir?,Ajudem a Sydney.,Trabalhar duro,Ignore o documento,A
2116,"A Taylor não queria que o agente tivesse o sobrenome deles, por isso usou o sobrenome da Jordan.",O que é que a Taylor precisa de fazer antes disto?,Sê honesto com o oficial.,Conheça o sobrenome do Jordan.,Fica em casa .,B
2117,"Sasha tinha um estilo de vida ocupado e, embora não tivessem muito tempo livre, Sasha fazia muito no seu tempo livre.",Porque é que o Sasha fez isto?,Para que as coisas fossem feitas,Foi forçada a fazê-lo.,Gostavam de perder o tempo.,A
2118,Quinn falava a língua de Sasha depois de dois anos de aulas e muito estudo.,Como se sentiria Sasha?,ignorado,desafiado,Amado,C
2119,"Alex tropeçou em suas roupas procurando algo limpo para vestir. Ele estava sem leite e pratos limpos, e não tinha tempo para comer. Alex foi para a escola.",Como descreveria o Alex?,cronicamente negligente e com conduta desordenada durante o ano escolar,A Comissão está a ser muito mais activa.,frustrados pela falta de preparação,C
2120,"O Jesse gostava muito da cadeira do Ash, ele estava a pensar em reformar a casa e decidiu dar a cadeira ao Jesse.",O que vai acontecer ao Ash?,Desmonte a cadeira .,comprar uma nova tampa de cadeira,Que o Jesse agradeça-lhe .,C
2121,Ash aumentou sua inteligência no assunto estudando duro todas as noites.,Como descreveria o Ash?,Um génio inteligente.,Mal vou passar .,Um bom aluno.,C
2122,Cameron fez muitos amigos novos durante os quatro anos na faculdade.,O que vai acontecer depois da formatura?,Deixaram as memórias da faculdade para trás.,Tente substituir esses amigos por completo,voltar a reunir-nos no futuro.,C
2123,Sasha aproveitou o fato de que as pessoas não estavam procurando maus tratos com cães e,Como se sentiria Sasha depois?,remorse,culpa,prazer,A
