,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
17680,"Cameron foi capaz de encontrar uma maneira de entrar, então ele roubou um monte de dinheiro e comeu toda a comida.","Cameron conseguiu encontrar uma maneira de fazer, então fez uma pilha de dinheiro e comeu todos os","O Cameron conseguiu entrar, por isso roubou um monte de dinheiro e comeu toda a comida.",O que Cameron fez depois de encontrar uma maneira de entrar?,O que Cameron fez depois de encontrar uma maneira?,O que fez Cameron depois de encontrar uma maneira de entrar?,Comeu toda a comida,ingestão de todos os alimentos,Comia toda a comida.,Atirar para cima,≥1/ 10,vomitar,Ir ao banheiro,ir ao banheiro,Vai à casa de banho.,A
17681,A Bailey não estava a sentir-se bem e passou o dia na cama.,"Bailey não se sentia bem e ficava no leito, Skylar passou a verificar Bailey.",A Bailey não se sentia bem e passou o dia na cama.,O que Bailey vai querer fazer a seguir?,O que queremos por Bailey?,O que vai querer fazer a Bailey a seguir?,trazer sopa Bailey,traga Bailey soup,Traz sopa Bailey .,Obrigado Skylar,Agradecimentos à Skylar,Obrigado Skylar .,Ir para a casa de Bailey,ir para casa de Bailey,Vai para a casa da Bailey.,B
17682,Lee contratou um pintor para ajudar Carson com o grande projeto de remodelação da casa que eles estavam preparando.,Lee contratou um pintor para ajudar Carson no projeto de remodelamento de casa grande que estava preparando,Lee contratou um pintor para ajudar Carson com o projeto de remodelação da casa que estavam a preparar.,Como você descreveria Lee?,Como descreveria Lee?,Como descreveria o Lee?,Ficaria feliz,seria o glad,Ficaria contente.,útil,< 1/ 10,Útil,Agradecer-lhe-ia,seria gratidão,Ficaria grato.,B
17683,Skylar esperou à mão e aos pés para que as pessoas terminassem de trabalhar.,Skylar aguardava mão e pé para que as pessoas terminassem o trabalho.,Skylar esperou de mãos e pés que as pessoas terminassem de trabalhar.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,ir para casa e relaxar,ir para casa e descansar,Vai para casa e relaxa .,terminar rapidamente,terminar rapidamente,Acaba depressa.,Seja Skylar,ser Skylar,É a Skylar.,A
17684,"Carson estava ficando muito frustrado, então Taylor foi em frente e tomou sua vez.","Carson estava ficando muito frustrado, então Taylor ia para frente e ia para a sua virada.","O Carson estava a ficar muito frustrado, por isso o Taylor foi em frente e fez a sua vez.",Como você descreveria Taylor?,Como descreveria Taylor?,Como descreveria a Taylor?,Como ela queria ajudar,como ela queria ajudar,Como se quisesse ajudar.,cortês,courteous,cortês,ignorante,ignorante,ignorante,A
17685,"Robin era uma dançarina e ela teve uma grande audição que ela estava prestes a realizar para um painel de juízes, e como ela saiu no palco, Robin girou ao redor.",Robin era uma dança e tinha uma grande audição que estava prestes a fazer para um painel de juízes,"A Robin era dançarina e tinha uma grande audição para apresentar perante um júri, e quando ela saiu para o palco, a Robin girou.",Como Robin se sentiria depois?,Como se sentiria Robin depois?,Como é que a Robin se sentiria depois?,doente,doentes,doente,apática,apático,apático,enérgico,Energetic,energético,C
17686,Austin saiu em apuros depois que eles foram expulsos da reunião com as pessoas.,Austin saiu de um carrinho depois de serem expulsos do encontro com as pessoas.,O Austin foi-se embora com raiva depois de terem sido expulsos da reunião com as pessoas.,Como Austin se sentiria depois?,Como se sentiria Austin depois?,Como é que o Austin se sentiria depois?,muito feliz,muito feliz,Muito feliz.,muito chateado,Muito desconforto,Muito chateado.,Amado por todos,amado por todos,Amado por todos,B
17687,Alex estava logo atrás de Riley no tobogã quando eles desceram a colina.,"Alex estava bem atrás de Riley no toboggan, pois descendevam do morro.",A Alex estava mesmo atrás da Riley no tobogão enquanto desciam a colina.,O que vai acontecer com Alex em seguida?,O que acontecerá com Alex em seguida?,O que vai acontecer com o Alex a seguir?,"segurado firmemente em Riley gritando ""Wahoo!"" todo o caminho para baixo da colina","mantido firmemente em Riley gritando ""Wahoo!""","Segurei-a bem, gritando ""Wahoo!""",Seja lento,ser lento,"- Não, não.",Agarrou-se firmemente a Riley porque ele estava com medo e queria sua proteção.,"segurado firmemente em Riley, pois estava com medo e queria sua proteção",Agarrou-se fortemente à Riley porque estava com medo e queria a sua protecção.,A
17688,"Addison estava chateado com a conta do jantar saindo incorreta, então Jesse evitou Addison e contatou o garçom para vir.","O adison ficou irritado com a saída incorreta da licitação, assim Jesse evitou","Addison estava chateada com a conta do jantar que saiu incorreta, então Jesse evitou Addison e contatou o garçom para vir.",O que Jesse precisa fazer antes disso?,O que é necessário para Jesse antes disso?,O que é que o Jesse precisa de fazer antes disto?,Sair do restaurante,deixe o restaurante,Saiam do restaurante.,Olhe para a conta incorreta do jantar,olha para o projeto de jantar errado,Olha para a conta incorreta do jantar.,Ter sua conta baixada,ter a sua factura reduzida,- A sua conta é reduzida.,B
17689,Jesse decidiu bem na discussão. Eles consideraram as opiniões dos outros com muito cuidado.,"Jesse decidiu bem a discussão, considerou muito cuidadosamente as opiniões dos outros.",Jesse decidiu que estava bem na discussão. Eles consideraram as opiniões dos outros com muito cuidado.,Porque é que o Jesse fez isto?,Por que Jesse fez isso?,Porque é que o Jesse fez isto?,Seja um líder eficiente,ser um líder eficiente,ser um líder eficiente,Continuar para a próxima discussão,continuar a discussão seguinte,Continuar para a próxima discussão,Explicar sua decisão,explicar o seu modo de governar,Explique a sua decisão,A
17690,Jesse caiu do skate e raspou o joelho no pavimento.,Jesse saiu do chão e fez o esfregaço no chão.,O Jesse caiu do skate e arranhou o joelho no passeio.,Como Jesse se sentiria depois?,Como Jesse se sentiria depois?,Como se sentiria o Jesse depois?,em dor,na dor,em dor,arrojado,ousado,ousado,prazer,prazer,prazer,A
17691,Alex mandou o menino para o quarto depois que o menino teve uma birra na loja.,Alex enviou o menino para a sala depois de o menino ter um cânfora de temperamento na,Alex mandou o menino para o quarto deles depois que o menino teve um ataque de raiva na loja.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,aliviado,alívio,- Desligado.,Encarregado,responsável,responsável,irritada,irritação,irritado,C
17692,Riley agradeceu a ela pela carta de Bailey quando eles deram a carta para eles.,Riley lhes agradeceu a carta de Bailey quando lhes deu a carta.,A Riley agradeceu-lhe a carta da Bailey quando lhes deram a carta.,O que Bailey vai querer fazer a seguir?,O que queremos por Bailey?,O que vai querer fazer a Bailey a seguir?,Deixe Bailey saber que eles receberam a carta,Se Bailey souber que recebeu a carta,Diz à Bailey que receberam a carta .,começar a escrever Bailey uma resposta à carta,começam a escrever Bailey uma resposta à carta,Começa a escrever a Bailey uma resposta à carta,Para Riley ler a carta,Para ler a letra de Riley,Para o Riley ler a carta.,C
17693,"Sydney estava viajando longe de casa, mas não queria que a Jordânia pensasse que eles tinham sido esquecidos, então Sydney enviou a Jordânia um presente.","Sydney estava viajando longe de casa, mas não queria que Jordan pensasse que tinham sido esquecidos","Sydney viajava longe de casa, mas não queria que a Jordânia pensasse que eles tinham sido esquecidos, então Sydney enviou um presente para a Jordânia.",O que Jordan vai querer fazer a seguir?,O que a Jordânia deseja fazer a seguir?,O que vai querer fazer a seguir?,Enrole o presente e prepare-o para correspondência,Envolva o presente e prepare-o para envio,Enrole o presente e prepare-o para o envio pelo correio,Obrigado Sydney,agradecimentos a Sydney,Obrigado Sydney .,Compre um presente para a Jordânia,Compra um presente para a Jordânia,Compre um presente para o Jordan,B
17694,Austin abriu o armário de Tracy quando ela não estava por perto para olhar para suas coisas.,Austin abriu a loja de Tracy quando ela não estava em torno de olhar para o seu material.,O Austin abriu o cacifo da Tracy quando ela não estava por perto para ver as coisas dela.,Como Tracy se sentiria como resultado?,Como o Tracy sentiria como resultado?,Como se sentiria Tracy?,Traídos e expostos,Manuseamento e exposição,Traído e exposto,Não moral,não moral,Não é moral.,Receptivo e paciente,Receptivo e doente,Receptivo e paciente,A
17695,"Carson estava doente, então Remy recebeu a recompensa de Carson.","O cara estava doente, então a Remy recebeu a recompensa do cara.","Carson estava doente, por isso o Remy recebeu a recompensa do Carson.",O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,cuspir no rosto de Carson,Apesar da face de Carson,cuspir na cara do Carson.,Dê a recompensa a Carson,Dê a recompensa a Carson,Dê a recompensa ao Carson .,Rir incontrolavelmente,risos descontrolados,rir sem controle,B
17696,Carson jogou futebol para uma equipe muito boa e eles adoraram.,Carson jogava futebol para uma equipe muito boa e gostava.,O Carson jogou futebol numa equipa muito boa e eles adoravam.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,muito feliz,muito glóbulo,Muito feliz.,Muito entediado,Muito entorse,Muito aborrecido.,muito doente,Muito doentes,muito doente,A
17697,"O amigo de Cameron foi muito apologético sobre quebrar a janela e imediatamente pagou pelos reparos. Portanto, Cameron não pensou nada sobre isso.","O amigo de Cameron foi muito culpado pela quebra da janela e imediatamente pago pelos reparos, portanto",O amigo de Cameron pediu desculpas por ter quebrado a janela e pagou imediatamente os reparos.,Como Cameron se sentiria depois?,Como se sentiria Cameron depois?,Como se sentiria a Cameron depois?,Obrigado pela rápida resolução da questão,Agradecimento pela resolução rápida da questão,Agradeço a rápida solução do problema.,ressentimento duradouro em relação ao seu amigo,Resentimento duradouro em relação ao seu amigo,ressentimento duradouro para com o amigo,que nada acontece logo após um acidente,que nada sai logo após um acidente,que nada nunca acontece logo após um acidente.,A
17698,"Lee estava visitando sua melhor amiga, a casa de Jan. Jan precisava tomar um banho antes de começar a estudar. Lee ficou com fome e decidiu verificar a despensa de Jan para obter comida.","Lee visitava o melhor amigo, casa de Jan, o qual precisava tomar banho antes de começar","Lee estava visitando sua melhor amiga, a casa de Jan. Jan precisava tomar um banho antes de começarem a estudar. Lee ficou com fome e decidiu verificar a despensa de Jan para comida.",Porque é que o Lee fez isto?,Por que Lee fez isso?,Porque é que o Lee fez isto?,Sair antes de Jan sair do chuveiro,Folha antes de Jan sair do banho,Saiam antes que a Jan saia do chuveiro .,Veja se Jan ainda escondeu o dinheiro no cereal,Ver se Jan ainda esconde o dinheiro no cereal,Vê se o Jan ainda escondeu o dinheiro nos cereais .,Comer antes de começar,Comer antes de começar,Come antes de começarem.,C
17699,Quinn mandou-o embora porque eles estavam sendo disruptivos durante a festa.,quinn o enviou por estarem sendo desreguladores durante a festa.,O Quinn mandou-o embora porque estavam a perturbar a festa.,O que Quinn vai querer fazer a seguir?,O que vai querer?,O que é que o Quinn vai querer fazer a seguir?,Certifique-se de que eles foram embora,esqueçam que saíram,Certifique-se que eles se foram,Fecha as portas,bloquear as portas,Fecha as portas.,Peça desculpas aos convidados,Pedidos aos hóspedes,Peço desculpa aos convidados .,C
17700,Kendall dirigiu cuidadosamente para evitar outra colisão de velocidade.,Kendall dirige cuidadosamente para evitar outro aumento de velocidade.,Kendall conduziu com cuidado para evitar outro problema de velocidade.,Como Kendall se sentiria depois?,Como se sentiria Kendall depois?,Como se sentiria a Kendall depois?,Como um desastre,como uma catástrofe,Como um desastre.,cauteloso,prudência,cauteloso,sucesso em não bater a colisão de velocidade,sucesso em não bater o bóias de velocidade,bem sucedido em não bater no contra-choque de velocidade,B
17701,Remy ouviu sua música favorita porque eles estavam felizes com os eventos do dia.,Remy ouvia sua canção preferida por se sentir feliz com os acontecimentos do dia.,Remy ouvia a música preferida deles porque estavam felizes com os acontecimentos do dia.,Por que Remy fez isso?,Por que a Remy fez isso?,Porque é que o Remy fez isto?,Derrubar a sua felicidade,traz a felicidade deles,trazer a felicidade deles para baixo,Mantenha um bom humor,manter um bom humor,manter um bom humor,Destrua um bom humor,destruir um bom humor,Destruir um bom humor,B
17702,Addison teve um corte de cabelo com Casey e ambos adoraram seus novos penteados.,Addison fez um corte de cabelo com Casey e ambos adoraram seus novos cabelos.,A Addison foi cortar o cabelo com o Casey e ambos adoraram os seus novos penteados.,Porque é que a Addison fez isto?,Por que o Addison fez isso?,Porque é que a Addison fez isto?,Ir para uma biblioteca,ir a uma biblioteca,ir a uma biblioteca,Livre-se das pontas duplas,sã de extremidades fragmentadas,livrar-se das pontas separadas,ir para casa,ir para casa,Vai para casa.,B
17703,Eles finalmente chegaram à casa e Kai virou a chave.,Finalmente chegaram à casa e Kai virou a chave.,Finalmente chegaram à casa e o Kai virou a chave.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,Perturbado para começar de novo,náuseas,Estou chateado por começar de novo.,Relaxado em casa,< < < < < < < < < ,Relaxado em casa.,empolgada para começar de novo,excitado para começar fresco,Estou animado para começar de novo .,B
17704,Kendall comprou uma nova bola de beisebol para jogar catch no parque com seu filho Ramon.,Kendall comprou um novo bola de basquete para jogar no parque com o filho Ramon.,Kendall comprou uma bola de beisebol nova para jogar no parque com o filho Ramon.,O que Kendall tinha que fazer antes disso?,O que o Kendall teve de fazer antes disso?,O que a Kendall tinha que fazer antes disto?,Tenha um bom tempo,ter um bom tempo,Diverte-te bem.,Necessário ir à igreja,necessitou ir à igreja,precisava de ir à igreja.,Necessário ir a uma loja,Necessidade de ir a uma loja,Precisava de ir a uma loja.,C
17705,Riley se tornou pai depois de tentar engravidar sua esposa por muitos anos.,Riley tornou-se pai após tentar engravidar a esposa por muitos anos.,O Riley tornou-se pai depois de tentar engravidar a mulher durante muitos anos.,Como Riley se sentiria depois?,Como se sentiria Riley depois?,Como é que a Riley se sentiria depois?,Animado para dar à luz,excitado para parir,Estou animado para dar à luz.,Excitado para ser um pai,excitado para ser um pai,Estou animado por ser pai.,done tentando,Ensaio clínico,Já tentei.,B
17706,Cameron encontrou um caminho e compartilhou com todos.,Cameron encontrou uma maneira e compartilhou com todos.,A Cameron encontrou uma maneira e partilhou com todos.,Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,Dando,adjudicação,dar,egoísta,esclerite,egoísta,Satisfeito,Satisfeita,Satisfeito,A
17707,O Carson estava a cantar ao chuveiro e encontraram a voz deles.,"O cara cantava o banho, encontrou a voz.",O Carson cantava Sin no chuveiro.,Como Carson se sentiria depois?,Como senti-lo-ia depois?,Como é que o Carson se sentiria depois?,Como cantar,como cantar,Como cantar,no controle,no controlo,em controlo,Como canções,como as músicas,Como canções,A
17708,Sasha levou a Skylar às compras e eles gostaram das roupas novas que tinham.,Sasha fez compras no Skylar e gostaram das novas roupas que ganharam.,A Sasha levou a Skylar às compras e elas gostaram das roupas novas que compraram.,O que vai acontecer com Skylar?,O que acontecerá com o Skylar?,O que vai acontecer à Skylar?,Como suas roupas novas,como as suas novas roupas,como as suas roupas novas,Fale sobre passar tempo com seu amigo,fale sobre o tempo gasto com o amigo,falar sobre passar tempo com seu amigo,levar Skylar de volta para casa,retomado o Skylar,Leva a Skylar para casa.,A
17709,"Jan tinha quebrado os dois braços, mas estava com sede, então Addison encheu a boca de Jan com água.","Jan havia quebrado ambos os braços, mas estava sede, então Addison preenchia a","Jan tinha quebrado os dois braços, mas estava com sede, então Addison encheu a boca de Jan com água.",Porque é que a Addison fez isto?,Por que o Addison fez isso?,Porque é que a Addison fez isto?,afogar Jan,seca Jan,Afogar Jan,obter Jan algo para beber,pegar Jan alguma coisa para beber,Dá a Jan algo para beber.,Faça com que Jan pare de falar,chegue a Jan para parar de falar,Faz com que Jan pare de falar.,B
17710,Carson não via sua irmã há anos e então eles se encontraram para almoçar.,Carson não viu a irmã em anos e assim se reuniu para o almoço.,O Carson não via a irmã há anos e encontraram-se para almoçar.,O que vai acontecer com a irmã?,O que vai acontecer com a irmã?,O que vai acontecer com a irmã?,dar Jason um abraço,dar a Tony um abraço,Dá um abraço ao Jason .,Apanhar,captura,- Não.,Coma seu almoço,comer o almoço,Come o almoço dela.,B
17711,Robin foi a sua casa para o almoço.,Robin foi para casa para o almoço.,A Robin foi a casa dela para a pausa do almoço.,Porque é que a Robin fez isto?,Por que Robin fez isso?,Porque é que a Robin fez isto?,foi enviada para casa durante o almoço porque ela ficou doente e caiu das escadas,foi enviado para casa durante o almoço porque ficou doente e caiu nas escadas.,Foi mandada para casa durante o almoço porque ficou doente e caiu das escadas.,Ela foi chamada para almoçar em casa porque sua casa estava pegando fogo.,"foi chamado de casa para almoço, pois sua casa estava queimada.",Foi chamada para casa para almoçar porque a casa estava a arder.,O marido de Robin fez o almoço para ela e chamou-a para almoçar em casa.,O marido de Robin fez o almoço para ela e chamou a casa para almoço,O marido da Robin fez-lhe o almoço e chamou-a para casa para almoçar.,C
17712,Alex estava vindo para uma festa de aniversário. Alex entrou e deu abraços ao filho de Lee.,"Alex estava vindo para uma festa de aniversário, Alex andava e dava a coroa de um",A Alex vinha para uma festa de aniversário e entrou e abraçou o filho do Lee.,O que Lee vai querer fazer a seguir?,O que queremos Lee?,O que é que o Lee vai querer fazer a seguir?,Fale com Alex,conversar com Alex,Fala com o Alex .,Fale com as crianças,conversar com as crianças,falar com crianças,passar por cima,án,Atravessar,A
17713,Lee plantou mais de 30 grãos verdes em seu campo naquele dia.,lee plantava mais de 30 feijoeiros verdes em seu campo naquele dia.,Lee plantou mais de 30 feijões verdes no campo naquele dia.,O que Lee fará a seguir?,o que vai levar?,O que é que o Lee vai fazer a seguir?,plantar bananas com feijão verde,bananas de corte com feijão verde,planta de bananas com feijão verde,Continue plantando até ficar satisfeito,manter o plantio até ser satisfeito,Continuem a plantar até estarem satisfeitos.,cavar os feijões verdes no quintal,dig up the green beans in the yard,Desenterrar os feijões verdes no quintal,B
17714,"Kendall gostava de jogar futebol, mas foi cortado do time de futebol.","Kendall gostava de jogar futebol, mas era cortado da equipe de futebol.","Kendall adorava jogar futebol, mas foi expulso da equipe.",Como Kendall se sentiria depois?,Como se sentiria Kendall depois?,Como se sentiria a Kendall depois?,extremamente decepcionado,Muito decepção,extremamente desapontado.,Animado para jogar de novo amanhã,excitado para jogar novamente amanhã,Estou animado para jogar de novo amanhã .,uma boa criança,uma criança boa,Um bom rapaz.,A
17715,Austin deslocou o aspersor para longe porque estava pulverizando água para dentro da casa.,Austin retirou o aspersor porque estava pulverizando água para casa.,O Austin afastou o aspersor porque estava a pulverizar água na casa.,O que Austin precisa fazer antes disso?,O que é necessário para Austin antes disso?,O que é que o Austin precisa de fazer antes disto?,Saltar através do aspersor,Passar pelo sprinkler,Salta pelo aspersor.,Desligue o aspersor,Desligar o pulverizador,Desligue o aspersor.,Mantenha a água fora da casa,Manter a água fora de casa,manter a água fora da casa,A
17716,Kendall moveu o carro em uma nova direção depois de perceber todo o tráfego do outro lado.,Kendall mudou o carro em uma nova direção após observar todo o trânsito no outro lado.,Kendall mudou o carro para outra direção depois de notar todo o trânsito do outro lado.,O que Kendall precisa fazer antes disso?,O que o Kendall precisa fazer antes disso?,O que é que a Kendall precisa de fazer antes disto?,Roubar um carro,furtar um carro,roubar um carro.,Destrua o carro,náusea,Destruir o carro.,Observe o tráfego,notificar o tráfego,Observe o trânsito.,C
17717,Jesse estava dando entrevistas para um emprego no trabalho. Os candidatos esperaram lá fora até chegarem a uma decisão.,"Jesse estava realizando entrevistas para um trabalho, os candidatos aguardavam fora até chegar a uma decisão",Jesse estava a fazer entrevistas para um emprego no trabalho e os candidatos esperavam lá fora até chegarem a uma decisão.,O que Jesse vai querer fazer a seguir?,O que Jesse quer fazer em seguida?,O que é que o Jesse vai querer fazer a seguir?,Não agradeça aos candidatos,Não grade aos candidatos,Não agradeço aos candidatos.,Ignorar os candidatos,ignorar os candidatos,Ignorar os candidatos,Anuncie quem é o candidato bem-sucedido,ad anúncio de quem o candidato bem sucedido é,Anunciar quem é o candidato vencedor,C
17718,Kendall jogou bola com o pai de Ash para se preparar para os testes da equipe.,Kendall jogou bola com o pai de Ash para se preparar para os tripés da,A Kendall jogou bola com o pai do Ash para se preparar para as provas da equipa.,Porque é que o Kendall fez isto?,Por que o Kendall fez isso?,Porque é que a Kendall fez isto?,Pratique mais,prática mais,Pratique mais,Annoy Ash,Aborrilho Ash,Ash irritante,melhorar em jogar bola,melhora na bola de jogar,Melhorar no jogo de bola,C
17719,Robin pegou a mão de Quinn e ambos correram para o grande parque naquele dia.,Robin pegou a mão de Quinn e ambos brigaram com o parque grande naquele dia.,A Robin pegou a mão do Quinn e correram para o parque naquele dia.,Porque é que a Robin fez isto?,Por que Robin fez isso?,Porque é que a Robin fez isto?,balançar sobre os balanços no parque,swing nas swings no parque,balançar nos balanços no parque,jogar no parque com Quinn,lúdico no parque com Quinn,jogar no parque com Quinn,Amado,amado,Amado,B
17720,A Sydney estava a ajudar a Taylor a vestir-se para a escola.,Sydney estava ajudando Taylor a vestir-se para a escola. Sydney deslizes as mãos,A Sydney estava a ajudar a Taylor a vestir-se para a escola.,O que Sydney vai querer fazer a seguir?,O que queremos em seguida por Sydney?,O que é que a Sydney vai querer fazer a seguir?,Veste o casaco dela.,Colocar o jaleco,Veste o casaco dela.,Leve Taylor para a escola,levar Taylor à escola,Leva a Taylor para a escola.,Ir para o lago,ir ao lago,Vai para o lago.,B
17721,Casey conversou com o professor de Ash porque eles eram bons em ciência e queriam ajuda.,"Casey falou com a professora de Ash, pois eram bons para a ciência e queriam ajuda.",O Casey falou com a professora do Ash porque eram boas em ciências e queriam ajuda.,Como você descreveria Casey?,Como descreveria Casey?,Como descreveria o Casey?,Seja um professor,ser professor,ser professora,Como alguém que quer ajuda,Como alguém que queira ajuda,Como alguém que precisa de ajuda,Agradecimentos ao professor de Ash,gravido ao professor Ash,Agradecido ao professor do Ash.,B
17722,A irmã da Riley teve um bebé e a Riley visitou o sobrinho pela primeira vez.,"A irmã de Riley tinha um bebê, e Riley visitou o sobrinho pela primeira vez.",A irmã da Riley teve um bebé e o Riley visitou o sobrinho pela primeira vez.,Como Riley se sentiria depois?,Como se sentiria Riley depois?,Como é que a Riley se sentiria depois?,Ansioso para ter o bebê,ânimo para ter o bebê,ansiosa por ter o bebé,Orgulho em se tornar um tio,pride in se tornar um tio,orgulho de me tornar tio,Empolgado para Riley se tornar um tio,excitado por Riley a se tornar tio,Estou muito entusiasmado por a Riley se tornar tio .,B
17723,Taylor tentou sair de problemas inventando uma história.,Taylor tentou sair do problema com a confecção de uma história.,A Taylor tentou sair de sarilhos inventando uma história.,Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,ovelha,ovinos,de cor de carne,uma pessoa travessa,uma pessoa mal-sucedida,Uma pessoa travessa.,Orgulha-te,orgulha,orgulhoso,B
17724,Alex mudou de escola com frequência e teve dificuldade em manter amigos.,Alex mudou de escola e teve um tempo difícil de manter amigos.,Alex mudou de escola muitas vezes e teve dificuldade em manter amigos.,Porque é que o Alex fez isto?,Por que o Alex fez isso?,Porque é que a Alex fez isto?,Ficar em uma escola,estada em uma escola,ficar numa escola,Ficar em uma escola,estada em uma escola,ficar numa escola,Viver em diferentes cidades,vivem em diferentes cidades,Viver em cidades diferentes,C
17725,Jordan trabalhou muito e duro o dia todo para obter o jardim resolvido para a primavera.,Jordan trabalhou muito e muito dia para conseguir o jardim sorteado para a primavera.,Jordan trabalhou muito e duro o dia todo para arranjar o jardim para a primavera.,O que Jordan vai querer fazer a seguir?,O que a Jordânia deseja fazer a seguir?,O que vai querer fazer a seguir?,fez isso para ser organizado,o objetivo deste trabalho foi organizar o processo de,Fizeste isto para ser organizado,fez isso para realizar uma tarefa,o objetivo deste trabalho foi realizar uma tarefa de,Fizeste isto para realizar uma tarefa,relaxar,lúpus,Relaxa .,C
17726,Skylar ensinou seu filho basquete no parque naquele dia.,Skylar ensinou o seu filho de basquete no parque naquele dia.,A Skylar ensinou basquetebol ao filho no parque naquele dia.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,muito awed,Muito,Muito impressionado.,muito irritado,Muito raiva,muito zangado,Interessado em ter um filho atlético,interessada em ter um filho atlético,interessado em ter um filho atlético,A
17727,Sydney atacou outra pessoa quando ela foi socada nas costas.,Sydney atacou outra pessoa quando a puncionava no dorso.,A Sydney atacou outra pessoa quando a deram um murro nas costas.,O que Sydney precisa fazer antes disso?,O que é necessário para Sydney antes disso?,O que é que a Sydney precisa de fazer antes disto?,Seja forte,ser forte,Sê forte .,rompendo a luta,capitular a luta,Parem a luta.,chamar a atenção da polícia,chamar a atenção da polícia,chamar a atenção da polícia,A
17728,Robin deu boas-vindas a Sasha e disse-lhes para começarem a sua apresentação a qualquer momento.,Robin deu um acolhimento e os informou para iniciar a apresentação em qualquer momento.,Robin deu uma boas-vindas a Sasha e disse-lhes para começarem a sua apresentação a qualquer momento.,O que Sasha vai querer fazer a seguir?,O que queremos com Sasha?,O que é que o Sasha vai querer fazer a seguir?,Evite a apresentação,evitar a apresentação,evitar a apresentação,Veja a apresentação de Sasha,assistir à apresentação de Sasha,Vê a apresentação do Sasha.,Prepare-se para fazer a apresentação,preparar- se para dar a apresentação,Preparar-se para dar a apresentação,C
17729,"Jordan não deveria ter vinho no tapete, mas ele fez e derramou vinho tinto no tapete.","Jordan não teria tido vinho na carpeta, mas fez e esvaziava vinho","O Jordan não devia ter vinho no tapete, mas ele teve e derramou vinho tinto no tapete.",O que a Jordânia precisa fazer antes disso?,O que o Jordânia precisa fazer antes disso?,O que é que a Jordan precisa de fazer antes disto?,encobrir o derramamento,apagar o derrame,cobrir o derramamento,Eu sei que ele não poderia ter vinho no tapete,sabe que não tinha vinho na carpeta,Ele não podia ter vinho no tapete.,Limpe o derramamento,limpar o derrame,limpar o derramamento,B
17730,Ash roubou uma garrafa de vinho e depois bebeu-a de uma só vez.,"Ash fez uma garrafa de vinho, depois bebeu numa sentada.",O Ash roubou uma garrafa de vinho e depois bebeu-a de uma só vez.,Como Ash se sentiria depois?,Como se sentiria Ash depois?,Como é que o Ash se sentiria depois?,fácil,< < < < < < < < < ,É fácil.,que ele pode correr uma maratona,que ele possa correr uma maratona,que ele pode correr uma maratona,Muito bêbado e feliz,muito bebido e feliz,muito bêbado e feliz,C
17731,Jordan tinha muito a fazer para o seu projeto escolar. Jordan terminou o trabalho a tempo.,"A Jordan teve muito a ver com seu projeto de escola, e a Jordânia terminou o trabalho no",Jordan tinha muito que fazer para o projeto da escola e terminou o trabalho a tempo.,Por que Jordan fez isso?,Por que a Jordânia fez isso?,Porque é que a Jordan fez isto?,Eu queria fazer isso direito,quis fazer isso de certo modo,Queria fazer bem .,celebrar o fato de que eles terminaram o projeto,comemorar o fato de terem concluído o projeto,Celebrem o facto de terem terminado o projecto.,Entregue o projeto ao seu professor,volta no projeto para o professor,entregar o projeto ao professor,C
17732,Remy começou a tocar piano porque queria aprender a tocar.,Remy começou a tocar o piano porque queria aprender a tocar.,Remy começou a tocar piano porque queria aprender.,O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,prática,prática,prática,Queria ser admirado,quis ser admirado,Queria ser admirado.,Leia sobre pianos,ler sobre pianos,Leia sobre pianos,A
17733,"Taylor serviu os fins de Addison, a fim de ajudá-la a ter sucesso.",Taylor serviu aos extremos de Addison para ajudá-lo a ser bem sucedido.,A Taylor serviu os fins da Addison para ajudá-la a ter sucesso.,O que vai acontecer com Addison?,O que acontecerá com Addison?,O que vai acontecer com a Addison?,dar graças,dar o agradecimento,Agradeça,Aprenda algo novo,aprender algo novo,Aprenda algo novo.,ficar com raiva,náusea,ficar zangado,A
